"taxon_id","language","name"
"sp2949","Portuguese","Jurema"
"sp2950","Portuguese","Carquejo"
"sp2950","Portuguese","Alagadiço"
"sp2954","Portuguese","Pau-De-Espinho"
"sp2954","Portuguese","Quebra-Foice"
"sp2955","Portuguese","Calumbé"
"sp2955","Portuguese","Jureminha"
"sp2959","Portuguese","Jureminha"
"sp2959","Portuguese","Jurema-Branca"
"sp2959","Portuguese","Jurema-De-Imbirra"
"sp2962","Portuguese","Juquiri"
"sp2965","Portuguese","Jurema-Cor-De-Rosa"
"sp2965","Portuguese","Jurema"
"sp2965","Portuguese","Malícia"
"sp2967","Portuguese","Bracaatinga"
"sp2968","Portuguese","Angico-Bravo"
"sp2968","Portuguese","Bracatinga"
"sp2968","Portuguese","Monjoleiro"
"sp2968","Portuguese","Monjolinho"
"sp2972","Portuguese","Bracaatinga-Mirim"
"sp2973","Portuguese","Jurema"
"sp2973","Portuguese","Jurema-Preta"
"sp2973","Spanish","Cárbon Colorado"
"sp2973","Spanish","Tepescohuite"
"sp2976","Portuguese","Braúna-Preta"
"sp2976","Portuguese","Faveca"
"sp2978","Portuguese","Faveca"
"sp2978","Portuguese","Guaracaí"
"sp2979","Portuguese","Brasileta"
"sp2983","Portuguese","Cainga"
"sp2984","Portuguese","Faveca"
"sp2984","Portuguese","Guaracaí"
"sp2987","Portuguese","Pimenteira"
"sp2989","Portuguese","Pimenteira"
"sp2991","Portuguese","Pimenteira"
"sp3009","Portuguese","Espinheira-Santa"
"sp3012","Portuguese","Pau-De-Espeto"
"sp3013","Portuguese","Erva De Santo Antonio"
"sp3013","Portuguese","Pimenta De Pelo"
"sp3015","Portuguese","Pesquim"
"sp3015","Portuguese","Saco De Mono"
"sp3016","Portuguese","Feijão-De-Boi"
"sp3017","Portuguese","Folha-Santa"
"sp3018","Portuguese","Espinheira-Santa"
"sp3026","Portuguese","Pau-Doce"
"sp3032","Portuguese","Folha-De-Serra"
"sp3033","Portuguese","Espinheira-Santa"
"sp3033","Portuguese","Cangorosa"
"sp3038","Portuguese","Pau-De-Formão"
"sp3043","Portuguese","Catitu"
"sp3044","Portuguese","Bom-Nome"
"sp3044","Portuguese","Cabelo-De-Nego"
"sp3044","Portuguese","Pau-De-Colher"
"sp3060","Portuguese","Gurguí"
"sp3081","Portuguese","Timbó-Venenoso"
"sp3082","Portuguese","Maracanã"
"sp3082","Portuguese","Pau-Ferro"
"sp3083","Portuguese","Almecega"
"sp3083","Portuguese","Aroeira"
"sp3083","Portuguese","Aroeira-Do-Sertão"
"sp3083","Portuguese","Urundeuva"
"sp3119","Portuguese","Araçá"
"sp3331","Portuguese","Jabuticaba-Amarela"
"sp3331","Portuguese","Cabeludinha"
"sp3331","Portuguese","Guapirijuba"
"sp3331","Portuguese","Peludinha"
"sp3331","Portuguese","Vassourinha Da Praia"
"sp3333","Portuguese","Guaquica"
"sp3333","Portuguese","Iba-Cuíca"
"sp3337","Portuguese","Camboim"
"sp3337","Portuguese","Guamirim-De-Folha-Miuda"
"sp3344","Portuguese","Catureíba"
"sp3344","Portuguese","Oleo Pardo"
"sp3345","Portuguese","Cabreúva"
"sp3345","Portuguese","Sapuvão"
"sp3347","Portuguese","Bálsamo"
"sp3347","Portuguese","Cumarú"
"sp3352","Portuguese","Capororoquinha"
"sp3372","Portuguese","Louro Do Igapó"
"sp3374","Portuguese","Canela Amarela, Canela Parda"
"sp3375","Portuguese","Canela Fedida"
"sp3376","Portuguese","Canelão Seboso"
"sp3376","Portuguese","Louro Preto"
"sp3377","Portuguese","Canelinha"
"sp3379","Portuguese","Louro"
"sp3380","Portuguese","Canela, Canela Fedida"
"sp3382","Portuguese","Canela Amarela"
"sp3383","Portuguese","Canela Branca"
"sp3384","Portuguese","Louro"
"sp3385","Portuguese","Canelinha"
"sp3386","Portuguese","Canela Branca"
"sp3388","Portuguese","Canela Amarela"
"sp3389","Portuguese","Canela Ferrugem"
"sp3391","Portuguese","Canela"
"sp3392","Portuguese","Canela Amarela"
"sp3393","Portuguese","Canela Jacú"
"sp3394","Portuguese","Canela Jacú"
"sp3395","Portuguese","Louro"
"sp3397","Portuguese","Farinha-Seca-De-Folha-Grande"
"sp3397","Portuguese","Farinha Seca"
"sp3400","Portuguese","Pau-De-Sal"
"sp3400","Portuguese","Juá-Mole"
"sp3400","Portuguese","João-Mole"
"sp3400","Portuguese","João-Mole"
"sp3403","Portuguese","João-Mole"
"sp3403","Portuguese","João-Mole"
"sp3404","Portuguese","João-Mole"
"sp3404","Portuguese","João-Mole-Vermelho"
"sp3405","Portuguese","João-Mole"
"sp3406","Portuguese","João-Mole"
"sp3406","Portuguese","Castanha-De-Arara"
"sp3407","Portuguese","João-Mole"
"sp3408","Portuguese","João Mole"
"sp3410","Portuguese","Caparrosa"
"sp3410","Portuguese","Caparrosa-Do-Campo"
"sp3411","Portuguese","João Mole"
"sp3415","Portuguese","Umbuzeiro"
"sp3415","Portuguese","Yco"
"sp3416","Portuguese","Coité Do Mato"
"sp3416","Portuguese","Icó Rosa"
"sp3416","Portuguese","Araticum-Da-Mata"
"sp3432","Portuguese","Arapoca"
"sp3432","Portuguese","Arapoca Branca"
"sp3432","Portuguese","Arapoca Verdadeira"
"sp3432","Portuguese","Banha-De-Galinha"
"sp3432","Portuguese","Mucanga"
"sp3432","Portuguese","Sucanga"
"sp3434","Portuguese","Amarelinho"
"sp3434","Portuguese","Arapoca-Amarela"
"sp3434","Portuguese","Cocão"
"sp3434","Portuguese","Gema-De-Ovo"
"sp3434","Portuguese","Guataiapoca"
"sp3434","Portuguese","Gurataiapoca"
"sp3434","Portuguese","Pau-Amarelo"
"sp3436","Portuguese","Capança"
"sp3436","Portuguese","Caporé"
"sp3436","Portuguese","Pirarara"
"sp3438","Portuguese","Algodão Bravo"
"sp3438","Portuguese","Algodoeiro"
"sp3438","Portuguese","Pau De Balsa"
"sp3447","Portuguese","Canela-Sassafras"
"sp3449","Portuguese","Canela-Branca"
"sp3449","Portuguese","Canela-Fedida"
"sp3450","Portuguese","Canela-Limbosa"
"sp3450","Portuguese","Canela-Tatu"
"sp3450","Portuguese","Canela-Gosmenta"
"sp3461","Portuguese","Canela De Corvo"
"sp3464","Portuguese","Canela Do Curucutu"
"sp3477","Portuguese","Caju Do Mato"
"sp3481","Portuguese","Louro"
"sp3483","Portuguese","Louro Seda"
"sp3483","Portuguese","Puchuri"
"sp3483","Portuguese","Puxuri"
"sp3491","Portuguese","Canela Lanosa"
"sp3501","Portuguese","Canela-Garuva"
"sp3503","Portuguese","Canela Do Marumbi"
"sp3509","Portuguese","Canela Preta"
"sp3510","Portuguese","Canela Burra"
"sp3517","Portuguese","Canela Sassafrás"
"sp3520","Portuguese","Canela"
"sp3528","Portuguese","Louro"
"sp3528","Portuguese","Louro-Abacate"
"sp3528","Portuguese","Canela-Gosmenta"
"sp3528","Portuguese","Canela-Babosa"
"sp3529","Portuguese","Canela-Preta"
"sp3529","Portuguese","Inhumirim"
"sp3535","Portuguese","Canela-Sassafrás"
"sp3538","Portuguese","Canelinha"
"sp3539","Portuguese","Canela-Copaíba"
"sp3539","Portuguese","Canela-Preta"
"sp3542","Portuguese","Canelão"
"sp3546","Portuguese","Canela-Jacuá"
"sp3546","Portuguese","Canela-Pimenta"
"sp3549","Portuguese","Canela Do Brejo"
"sp3559","Portuguese","Caxim, Canxim, Coaxim"
"sp3560","Portuguese","Santa Luzia"
"sp3563","Portuguese","Urumbeba, Palmatória, Monducuru"
"sp3570","Portuguese","Muirapiranga"
"sp3570","Portuguese","Mulungu"
"sp3581","Portuguese","Pixirica, Pixirica-Brava"
"sp3585","Portuguese","Farinha Seca"
"sp3585","Portuguese","Mango Do Mato"
"sp3597","Portuguese","Barba-De-Bode"
"sp3597","Portuguese","Vassoura-De-Bruxa"
"sp3603","Portuguese","Coração-De-Bugre-Vermelho"
"sp3603","Portuguese","Quatinga"
"sp3604","Portuguese","Fruta-De-Tucano"
"sp3610","Portuguese","Caju-Bravo"
"sp3617","Portuguese","Araticum-Do-Mato"
"sp3617","Portuguese","Chaporoasca"
"sp3617","Portuguese","Envira-Ferro"
"sp3617","Portuguese","Envireira-Carniceira"
"sp3617","Portuguese","Imbiu-Amarelo"
"sp3617","Portuguese","Pindaíba-Ferreira"
"sp3618","Portuguese","Imbiu-Preto"
"sp3618","Portuguese","Pindaíba"
"sp3618","Portuguese","Pindaíba-De-Poste"
"sp3619","Portuguese","Atinha"
"sp3619","Portuguese","Imbiú-Mineiro"
"sp3620","Portuguese","Imbiú-Preto"
"sp3634","Portuguese","Erva-De-Rato"
"sp3654","Portuguese","Canela Amarela"
"sp3655","Portuguese","Gaia Vermelha"
"sp3655","Portuguese","Pau Malheira"
"sp3656","Portuguese","Ameixa"
"sp3656","Portuguese","Folha-De-Serra"
"sp3656","Portuguese","Serrinha"
"sp3667","Portuguese","Peroba"
"sp3667","Portuguese","Peroba Amarella"
"sp3667","Portuguese","Peroba Manchada"
"sp3667","Portuguese","Peroba Tremida"
"sp3667","Portuguese","Ipe Peroba"
"sp3670","Portuguese","Uchirana"
"sp3675","Portuguese","Faveira-Atanan"
"sp3675","Portuguese","Visgueiro"
"sp3676","Portuguese","Faveira"
"sp3676","Portuguese","Visgueiro"
"sp3677","Portuguese","Angico"
"sp3677","Portuguese","Faveira-De-Chorão"
"sp3678","Portuguese","Fava-De-Bolota"
"sp3679","Portuguese","Pau-Brasil"
"sp3679","Portuguese","Ibitapitanga"
"sp3681","Portuguese","Almécega Vermelha"
"sp3681","Portuguese","Sangue De Negro"
"sp3682","Portuguese","Gueta"
"sp3686","Portuguese","Cabata"
"sp3691","Portuguese","Malva-De-Corda"
"sp3706","Portuguese","Guarabu"
"sp3706","Portuguese","Guarabu Roxo"
"sp3706","Portuguese","Roxinho"
"sp3708","Portuguese","Quebra Machado"
"sp3708","Portuguese","Jatoba Roxo"
"sp3708","Portuguese","Guarabu Roxo"
"sp3709","Portuguese","Guarabú, Roxinho"
"sp3715","Portuguese","Sete-Capa"
"sp3718","Portuguese","Cabeluda -Do-Mato"
"sp3718","Portuguese","Coração-De-Bugre"
"sp3718","Portuguese","Folha Miuda"
"sp3718","Portuguese","Sapateiro"
"sp3718","Portuguese","Sete Casca"
"sp3718","Portuguese","Tabacuva; Tabocuva"
"sp3718","Portuguese","Tamanqueira, Pau De Sapateiro"
"sp3719","Portuguese","Louro Apagão"
"sp3719","Portuguese","Pereiro"
"sp3721","Portuguese","Azedinha"
"sp3721","Portuguese","Espinho-Preto, Surucucú, Cipó-Santo"
"sp3721","Portuguese","Lobolôbô, Espinho-De-Santo-Antônio"
"sp3721","Portuguese","Ora-Pro-Nobis"
"sp3722","Portuguese","Facho, Ora-Pro-Nobis-Da-Mata"
"sp3723","Portuguese","Quiabento (Quiá-Bento), Inhabento, Jumbeba, Surucurú, Flor-De-Cera, Espinho-De-Santo-Antônio, Entrada-De-Baile, Ora-Pro-Nobis"
"sp3727","Portuguese","Bacuparí"
"sp3727","Portuguese","Laranjinha"
"sp3727","Portuguese","Siputa-Do-Campo"
"sp3727","Portuguese","Manguinha"
"sp3727","Portuguese","Tapicuru"
"sp3729","Portuguese","Bacuparí"
"sp3729","Portuguese","Cipo-Suma"
"sp3729","Portuguese","Gogo"
"sp3729","Portuguese","Castanha"
"sp3734","Portuguese","Abacate-Do-Mato"
"sp3734","Portuguese","Massaranduba"
"sp3745","Portuguese","Banana Do Brejo"
"sp3745","Portuguese","Banana Do Chacá"
"sp3747","Portuguese","Para Tudo"
"sp3752","Portuguese","Cajazeira Braba"
"sp3752","Portuguese","Carobinha"
"sp3757","Portuguese","Carne Dâ´Anta"
"sp3757","Portuguese","Pau Branco"
"sp3758","Portuguese","Grão-De-Porco"
"sp3758","Portuguese","Cega-Machado"
"sp3758","Portuguese","Pau-De-Rosa"
"sp3758","Portuguese","Itaúba De Capoeira"
"sp3759","Portuguese","Maria Mole,  Peúdo"
"sp3759","Portuguese","Umbú"
"sp3760","Portuguese","Ticongo"
"sp3761","Portuguese","Chico-Carneiro"
"sp3762","Portuguese","Pau-Pereira-Falso"
"sp3762","Portuguese","Tariri"
"sp3765","Portuguese","Cedrico"
"sp3766","Portuguese","Cordão Vermelho"
"sp3767","Portuguese","Café-Bravo"
"sp3767","Portuguese","Cafezinho-Do-Mato"
"sp3770","Portuguese","Cafezinho-Do-Mato"
"sp3770","Portuguese","Cedrinho, Cedrico"
"sp3771","Portuguese","Camboatã"
"sp3771","Portuguese","Camboitá"
"sp3772","Portuguese","Gogóia"
"sp3773","Portuguese","Pau-Amargo"
"sp3773","Portuguese","Pau-Tenente, Tenente-José"
"sp3776","Portuguese","Jaborandi"
"sp3777","Portuguese","Arruda"
"sp3777","Portuguese","Arruda-Brava"
"sp3777","Portuguese","Jaborandi"
"sp3778","Portuguese","Pitaguará Do Branco"
"sp3779","Portuguese","Crista-De-Peru"
"sp3779","Portuguese","Cutia"
"sp3779","Portuguese","Cutia-Branca"
"sp3779","Portuguese","Guatambu"
"sp3779","Portuguese","Guaximbiriçu"
"sp3779","Portuguese","Jaborandi"
"sp3779","Portuguese","Pau-De-Cutia"
"sp3781","Portuguese","Arengueiro"
"sp3781","Portuguese","Catinga-De-Porco"
"sp3781","Portuguese","Jaborandi-Da-Restinga"
"sp3781","Portuguese","Jaburandi"
"sp3781","Portuguese","Pimentinha"
"sp3782","Portuguese","Jaborandi"
"sp3782","Portuguese","Vidro"
"sp3783","Portuguese","Catigua"
"sp3783","Portuguese","Jaborandi"
"sp3784","Portuguese",". Facheiro-Da-Praia"
"sp3790","Portuguese","Facheiro"
"sp3792","Portuguese","Facheiro, Facheiro-Azul, Mandacaru-De-Facho"
"sp3795","Portuguese","Pimenta Longa"
"sp3795","Portuguese","Ti Nixpu Kaxinawá"
"sp3796","South American Indian (Other)","Txuki Nixpu"
"sp3799","South American Indian (Other)","Barin Pakex Kabia"
"sp3802","Portuguese","Elixir Paregórico"
"sp3802","Portuguese","Matricá"
"sp3802","Portuguese","Pimenta Longa"
"sp3807","South American Indian (Other)","Aua Hatu Nixpu"
"sp3813","Portuguese","Jaborandi"
"sp3813","Portuguese","Aperta-Ruão"
"sp3813","Portuguese","Erva-De-São-Manuel"
"sp3814","South American Indian (Other)","Kunixau Nixpu"
"sp3814","Portuguese","Pimenta Longa"
"sp3817","South American Indian (Other)","Bexa Nixpu"
"sp3819","South American Indian (Other)","Kaian Txan Pixi Nixpu"
"sp3833","South American Indian (Other)","Barin Paesh Nixpu"
"sp3833","South American Indian (Other)","Barin Pakeh Nixpu"
"sp3833","South American Indian (Other)","Barin Pakesh Nixpu"
"sp3840","Portuguese","Pimenta Longa"
"sp3850","Portuguese","Vassourãozinho"
"sp3850","Portuguese","Vassourão-Preto"
"sp3851","Portuguese","Canela-Podre, Maria-Mole"
"sp3851","Portuguese","Cambará-Do-Campo, Vassourão"
"sp3852","Portuguese","Vassourãozinho"
"sp3852","Portuguese","Cambará-Branco"
"sp3853","Portuguese","Braço-De-Quatro-Quinas"
"sp3853","Portuguese","Cambará-Açú"
"sp3853","Spanish","Bejuco-Blanco"
"sp3855","Portuguese","Malolô"
"sp3855","Portuguese","Canela-Branca"
"sp3862","Portuguese","Candeia"
"sp3862","Portuguese","Infalível"
"sp3862","Portuguese","Para-Tudo"
"sp3863","Portuguese","Braço-Forte"
"sp3866","Portuguese","Maria Mole, Maria Faceira"
"sp3867","Portuguese","Carrapicho"
"sp3868","Portuguese","Brinco De Saium"
"sp3874","Portuguese","Jacaranda-Branco"
"sp3874","Portuguese","Timburí"
"sp3875","Portuguese","Ipe-Candeia"
"sp3877","Portuguese","Marmeleiro"
"sp3903","Portuguese","Jabuticaba"
"sp3909","Portuguese","Jaboticaba"
"sp3909","Portuguese","Jabuticaba-De-Folha-Grande"
"sp3919","Portuguese","Batinga"
"sp3919","Portuguese","Aperta-Guela"
"sp3919","Portuguese","Rapa-Guela"
"sp3919","Portuguese","Jabuticaba-Branca"
"sp3919","Portuguese","Jabuticaba-Verde"
"sp3919","Portuguese","Jabuticabatinga"
"sp3938","Portuguese","Pintadinho"
"sp3939","Portuguese","Acapori"
"sp3939","Portuguese","Amarelinho, Aracaporé, Miratuarama"
"sp3939","Portuguese","Pau-Amarelo"
"sp3942","Portuguese","Banana De Macaco"
"sp3942","Portuguese","Banana Do Mato"
"sp3942","Portuguese","Pau De Zinga"
"sp3942","Portuguese","Pindaíba Do Mato"
"sp3949","Portuguese","Embauba"
"sp3949","Portuguese","Mapatí"
"sp3949","Portuguese","Mapati"
"sp3949","Spanish","Uva-Caimarona"
"sp3949","Spanish","Sacha-Uvilla"
"sp3950","Portuguese","Torem-Folha-De-Lixa"
"sp3950","Portuguese","Embauba"
"sp3950","Portuguese","Imbaubarana"
"sp3950","Portuguese","Tararanga-Branca"
"sp3950","Portuguese","Uva-De-Macaco"
"sp3950","Portuguese","Imbaubarana"
"sp3950","Portuguese","Uva-Da-Mata"
"sp3950","Portuguese","Mapatirana"
"sp3950","Portuguese","Mapati"
"sp3950","Portuguese","Embaubarana"
"sp3950","Portuguese","Pau-De-Jacu"
"sp3950","Portuguese","Embauba-Da-Mata"
"sp3950","Portuguese","Amapati"
"sp3950","Portuguese","Pitinga"
"sp3951","Portuguese","Torém"
"sp3951","Portuguese","Torém Abacate"
"sp3951","Portuguese","Mapatirana"
"sp3951","Portuguese","Embaubarama"
"sp3951","Portuguese","Puruma"
"sp3951","Portuguese","Tourém"
"sp3951","Portuguese","Imbaubarana"
"sp3951","Portuguese","Caramuri"
"sp3952","Portuguese","Uva-De-Macaco"
"sp3952","Portuguese","Imbaubarana-Vermelha"
"sp3952","Portuguese","Imbauba"
"sp3952","Portuguese","Tararanga"
"sp3952","Portuguese","Tararanga-Vermelha"
"sp3952","Portuguese","Itararanga"
"sp3952","Portuguese","Uva-De-Macaco"
"sp3952","Portuguese","Amaparana"
"sp3952","Portuguese","Imbaubarana-Vermelha"
"sp3952","Portuguese","Mapatirana"
"sp3953","Portuguese","Imbaúbarana"
"sp3953","Portuguese","Mapatirana"
"sp3954","Portuguese","Massaranduba"
"sp3956","Portuguese","Abiorana"
"sp3956","Portuguese","Abiu-Rosadinha"
"sp3956","Portuguese","Aspeba, Bapeba"
"sp3956","Portuguese","Bapeba-De-Casca-Preta"
"sp3956","Portuguese","Guaracica"
"sp3956","Portuguese","Maparajuba-Branca"
"sp3956","Portuguese","Leiteiro"
"sp3957","Portuguese","Bapeba"
"sp3957","Portuguese","Bapeba-Branca"
"sp3958","Portuguese","Batatá"
"sp3958","Portuguese","Boitatá"
"sp3958","Portuguese","Cuquinha"
"sp3958","Portuguese","Guapiva"
"sp3959","Portuguese","Abiurana"
"sp3961","Portuguese","Guacá"
"sp3961","Portuguese","Guapeva"
"sp3961","Portuguese","Guapeva-Vermelha"
"sp3962","Portuguese","Cupão"
"sp3962","Portuguese","Fruta-De-Manteiga"
"sp3962","Portuguese","Pão-Do-Mato"
"sp3963","Portuguese","Abio"
"sp3963","Portuguese","Abiorana-Peluda"
"sp3963","Portuguese","Abiu, Abiurana"
"sp3963","Portuguese","Abiu-Da-Restinga"
"sp3963","Portuguese","Abiurana-Do-Caranazal"
"sp3963","Portuguese","Abiurana-Vermelha"
"sp3963","Portuguese","Gema-De-Ovo"
"sp3963","Portuguese","Guapeva, Guapeva-Carvão, Guapeva-Mirim"
"sp3964","Portuguese","Bapeba-Branca"
"sp3964","Portuguese","Guapeba"
"sp3968","Portuguese","Cururu"
"sp3969","Portuguese","Abiurana, Cajurana"
"sp3969","Portuguese","Caramuri"
"sp3969","Portuguese","Jarai"
"sp3969","South American Indian (Other)","Karamirinda'y"
"sp3969","Portuguese","Lacrão"
"sp3969","Portuguese","Maparajuba, Massarandubinha"
"sp3970","Portuguese","Abiorana"
"sp3970","Portuguese","Abiurana"
"sp3970","Portuguese","Acá, Avio"
"sp3971","Portuguese","Goiaba-Leiteira"
"sp3971","Portuguese","Tuturuba"
"sp3973","Portuguese","Imbiridiba-Preta"
"sp3973","Portuguese","Leitero-Folha-Miuda"
"sp3973","Portuguese","Massaranduba-Vermelha"
"sp3973","Portuguese","Sapotinha"
"sp3974","Portuguese","Aguai"
"sp3974","Portuguese","Cuti-Guaçu"
"sp3976","Portuguese","Abiorana"
"sp3976","Portuguese","Abiorana-Do-Igapó"
"sp3976","Portuguese","Abiurana"
"sp3978","Portuguese","Abiurana"
"sp3978","Portuguese","Abiurana-Gigante"
"sp3978","Portuguese","Guajara"
"sp3978","Portuguese","Guapeba"
"sp3979","Portuguese","Massaranduba"
"sp3979","Portuguese","Massaranduba-Mirim"
"sp3980","Portuguese","Abiu-Grande"
"sp3980","Portuguese","Abiurana"
"sp3983","Portuguese","Bapeba"
"sp3984","Portuguese","Abiu, Abiurana"
"sp3987","Portuguese","Abiurana-Cutiti"
"sp3988","Portuguese","Maparajuba"
"sp3988","Portuguese","Maparajuba-Vermelha"
"sp3988","Portuguese","Massaranduba"
"sp3989","Portuguese","Bapuã"
"sp3990","Portuguese","Fruta-Do-Veado"
"sp3990","Portuguese","Louco E Massaranduba"
"sp3990","Portuguese","Macaranduba"
"sp3990","Portuguese","Pessegueiro-Do-Cerrado"
"sp3990","Portuguese","Pitomba-De-Leite"
"sp3990","Portuguese","Abiu-Cutite"
"sp3991","Portuguese","Abiorana"
"sp3991","Portuguese","Abiorana-Preta"
"sp3991","Portuguese","Abiu"
"sp3991","Portuguese","Abiu-Da-Várzea"
"sp3991","Portuguese","Guapeba"
"sp3991","Portuguese","Pau-Pereira"
"sp3992","Portuguese","Aguaí-Folha-De-Salsa"
"sp3992","Portuguese","Mata-Olho; Sarandi-Mata-Olho"
"sp3992","Portuguese","Sarandi"
"sp3996","Portuguese","Maçaranduba-De-Vara"
"sp3996","Portuguese","Massaranduba"
"sp3998","Portuguese","Grão-De-Galo"
"sp3998","Portuguese","Guapeva"
"sp4001","Portuguese","Guacá-De-Leite"
"sp4003","Portuguese","Buranhém"
"sp4003","Portuguese","Casca-Doce"
"sp4004","Portuguese","Bunhanhém, Pau-De-Remo, Pau-Doce, Guaranhém"
"sp4004","Portuguese","Buranhém"
"sp4004","Portuguese","Cacau-De-Caboclo"
"sp4004","Portuguese","Marmixa, Abiu-Do-Mato, Abiu-De-Macaco, Buranhém"
"sp4008","Portuguese","Bacuparí"
"sp4008","Portuguese","Cipo-Pau"
"sp4029","Portuguese","Breu"
"sp4029","Portuguese","Kandei'y Tuwyr"
"sp4033","Portuguese","Coração-De-Negro"
"sp4033","Portuguese","Pessegueiro-Bravo"
"sp4034","Portuguese","Coração-De-Negro"
"sp4034","Portuguese","Pessegueiro-Bravo"
"sp4035","Portuguese","Coração-De-Negro"
"sp4035","Portuguese","Pessegueiro-Bravo"
"sp4039","Portuguese","Breu-Pitomba"
"sp4039","Portuguese","Orelha-De-Burro"
"sp4039","Portuguese","Pau-De-Gafanhoto"
"sp4039","Portuguese","Breu-Branco"
"sp4039","Portuguese","Pitomba-De-Macaco"
"sp4039","Portuguese","Pitomba-Falsa"
"sp4044","Portuguese","Imbiratanha"
"sp4044","Portuguese","Imbiriçú"
"sp4047","Portuguese","Embiruçu"
"sp4047","Portuguese","Imbiruçu"
"sp4047","Portuguese","Mamoarana"
"sp4051","Portuguese","Pama"
"sp4051","Portuguese","Pama Amarela"
"sp4051","Portuguese","Pama Caucho"
"sp4051","Portuguese","Pama Ferro"
"sp4051","Portuguese","Pama Pequena"
"sp4051","Portuguese","Pama Preta"
"sp4051","Portuguese","Inharé Da Folha Miúda"
"sp4051","Portuguese","Muiratinga"
"sp4052","Portuguese","Pama"
"sp4052","Portuguese","Pama De Tamanho Médio"
"sp4052","Portuguese","Pama Preta"
"sp4053","Portuguese","Envira"
"sp4061","Portuguese","Pindaíba"
"sp4061","Portuguese","Pindaíba-Preta"
"sp4062","Portuguese","Envira Amarela"
"sp4062","Portuguese","Envira Margosa"
"sp4062","Portuguese","Envira Preta"
"sp4064","Portuguese","Araçá"
"sp4064","Portuguese","Araçá-Boi"
"sp4064","Portuguese","Araçá-Goiaba"
"sp4064","Portuguese","Goiabarana"
"sp4068","Portuguese","Araçá-Do-Campo"
"sp4068","Portuguese","Araçá-Fumaça"
"sp4068","Portuguese","Pêra"
"sp4069","Portuguese","Araçá"
"sp4071","Portuguese","Marangaba"
"sp4072","Portuguese","Araçá-Pedra"
"sp4073","Portuguese","Araçá, Araçá-Amarelo"
"sp4073","Portuguese","Araçá-De-Coroa"
"sp4076","Portuguese","Araçá"
"sp4078","Portuguese","Araçá, Araçá-Felpudo"
"sp4078","Portuguese","Gabiroba-Peluda"
"sp4079","Portuguese","Araçá-Da-Praia, Araçá-Mirim"
"sp4079","Portuguese","Goiabinha"
"sp4082","Portuguese","Araçá-Cascudo"
"sp4090","Portuguese","Araçá-De-Raposa"
"sp4091","Portuguese","Araçá-Cagão"
"sp4094","Portuguese","Goiabinha"
"sp4113","Portuguese","Chacrona"
"sp4113","Portuguese","Rainha"
"sp4132","Portuguese","Apuruí"
"sp4137","Portuguese","Caianinha"
"sp4162","Portuguese","Chacrona"
"sp4162","Portuguese","Rainha"
"sp4163","Portuguese","Pau Sangue"
"sp4170","Portuguese","Madeira-Nova"
"sp4170","Portuguese","Vilão"
"sp4180","Portuguese","Pau Terra De Folha Larga"
"sp4190","Portuguese","Espinho-De-Santo-Antônio"
"sp4190","Portuguese","Flor-De-Cera"
"sp4190","Portuguese","Quiabento"
"sp4192","Portuguese","Mangue-Tatarema"
"sp4195","Portuguese","Ticica, Paudalho Macho,Ganha Saia,Siriba De Flores Grandes"
"sp4196","Portuguese","Espinho De Judeu"
"sp4196","Portuguese","Esporão De Galo"
"sp4203","Portuguese","Cafezinho"
"sp4206","Portuguese","Pau-De-Cachimbo"
"sp4207","Portuguese","Pau-De-Cachimbo-Branco"
"sp4207","Portuguese","Pau-De-Leite"
"sp4210","Portuguese","Arrebenta-Boi"
"sp4210","Portuguese","Fruta-Do-Sapo"
"sp4215","Portuguese","Casca D'anta"
"sp4215","Portuguese","Jasmim-Grado"
"sp4215","Portuguese","Leiteiro"
"sp4217","Portuguese","Osso-De-Porco"
"sp4221","Portuguese","Cafezinho"
"sp4221","Portuguese","Saguragi Amarelo"
"sp4229","Portuguese","Canela Do Nativo"
"sp4229","Portuguese","Oliveira Da Praia"
"sp4230","Portuguese","Canela Cedro"
"sp4234","Portuguese","'Caferana'"
"sp4234","Portuguese","'Margonçalo De Várzea'"
"sp4243","Portuguese","Arariba-Preta"
"sp4243","Portuguese","Jenipapo-Da-Mata"
"sp4243","Portuguese","Jenipapo-Bravo"
"sp4243","Portuguese","Jenipapinho"
"sp4246","Portuguese","'Pau Da Serra'"
"sp4248","Portuguese","Carne De Vaca"
"sp4249","Portuguese","Carne De Vaca"
"sp4250","Portuguese","Carne De Vaca"
"sp4252","Portuguese","Carne De Vaca"
"sp4252","Portuguese","Carvalho Vermelha"
"sp4254","Portuguese","Carvalho"
"sp4260","Portuguese","Chapeudinha"
"sp4260","Portuguese","Pau De Porco"
"sp4269","Portuguese","Suceninha"
"sp4270","Portuguese","Arapoca"
"sp4270","Portuguese","Pau-De-Dóia"
"sp4270","Portuguese","Peroba D'agua"
"sp4270","Portuguese","Corticeira-Da-Mata"
"sp4276","Portuguese","Jasmin-Do-Mato"
"sp4276","Portuguese","Café-Do-Mato"
"sp4276","Portuguese","Casca D'anta"
"sp4276","Portuguese","Pasto D'anta"
"sp4276","Portuguese","Pimenteira-De-Folha-Larga"
"sp4278","Portuguese","Cafieiro"
"sp4290","Portuguese","Congonha-De-Bugre"
"sp4290","Portuguese","Douradão"
"sp4291","Spanish","Duraznillo Blanco"
"sp4298","Spanish","Viraró"
"sp4300","Portuguese","Caapeba"
"sp4300","Portuguese","Sobrasil"
