"PlantGrowthForms.PlantGrowthFormsSubfield.PlantGrowthFormsName","PlantGrowthForms.PlantGrowthFormsSubfield.PlantGrowthFormsLookup","internal_taxon_id","source.info"
"Tree - small","TS","sp4129","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4130","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4131","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4131","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp4132","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4133","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4134","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4135","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4135","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp4136","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4137","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4138","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4139","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4140","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4141","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4142","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4143","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4144","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4145","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4146","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4147","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4148","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4149","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4150","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4151","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4152","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4152","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp4153","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4154","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4155","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4156","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4157","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4158","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4159","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4160","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4161","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4162","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4162","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp4163","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4164","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4165","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4166","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4167","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4168","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4169","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4170","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4171","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4172","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4173","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4174","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4175","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4176","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4177","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4178","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4178","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp4179","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4180","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4181","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4182","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4183","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4184","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4185","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4186","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4187","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4188","Brazilian_Flora_Online_v.393.285"
"Tree - size unknown","T","sp4189","Brazilian_Flora_Online_v.393.285"
"Shrub - size unknown","S","sp4189","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp4190","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp4190","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp4191","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4192","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4193","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4194","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4195","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4196","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4197","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4198","Brazilian_Flora_Online_v.393.285"
"Tree - size unknown","T","sp4199","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4200","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4201","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4202","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4203","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4204","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4205","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4206","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4207","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4208","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4209","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4210","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4210","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp4211","Brazilian_Flora_Online_v.393.285"
"Tree - size unknown","T","sp4212","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4213","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4213","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp4214","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4215","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4216","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4217","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4218","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4219","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4220","Brazilian_Flora_Online_v.393.285"
"Tree - size unknown","T","sp4221","Brazilian_Flora_Online_v.393.285"
"Shrub - size unknown","S","sp4221","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp4222","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4223","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4224","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4225","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4226","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4227","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4228","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4229","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4230","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4231","Brazilian_Flora_Online_v.393.285"
"Tree - size unknown","T","sp4232","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4233","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4234","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4235","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4236","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4237","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4238","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4239","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4239","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp4240","Brazilian_Flora_Online_v.393.285"
"Tree - size unknown","T","sp4241","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4242","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4243","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4244","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4245","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4246","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4247","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4248","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4249","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4250","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4251","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4252","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4253","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4254","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4254","IUCN_Red_List_v.2022-2"
"Tree - size unknown","T","sp4255","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4256","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4257","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4258","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4259","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4260","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4260","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp4261","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4262","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4263","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4264","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4264","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp4265","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4266","Brazilian_Flora_Online_v.393.285"
"Shrub - small","SS","sp4266","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp4267","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4268","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4268","IUCN_Red_List_v.2022-2"
"Shrub - small","SS","sp4268","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp4269","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4270","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4270","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp4271","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4272","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4273","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4274","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4275","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4276","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4277","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4278","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4279","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4280","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4281","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4282","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4283","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4284","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4285","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4286","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4286","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp4287","Brazilian_Flora_Online_v.393.285"
"Shrub - small","SS","sp4287","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp4287","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp4287","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp4288","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4289","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4290","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4291","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4291","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp4292","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4293","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4294","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4295","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4296","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4297","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4298","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4299","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4300","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4301","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4301","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp4302","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4303","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4304","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4305","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4306","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4307","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4308","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4309","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4310","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4311","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4312","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4313","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4313","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp4314","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4315","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4315","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp4316","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4317","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4317","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp4318","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4319","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4320","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4321","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4322","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4323","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4324","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4325","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4325","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp4326","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4327","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4328","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4329","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4329","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp4330","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4330","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp4331","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4332","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4332","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp4333","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4334","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4335","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4336","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4337","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4338","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4339","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4340","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4341","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4342","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4343","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4344","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4344","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp4345","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4345","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp4346","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4347","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4348","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4349","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4350","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4351","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4352","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4353","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4354","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4355","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4356","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4356","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp4357","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4358","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4359","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4360","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4361","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4362","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4363","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4364","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4365","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4366","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4367","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4368","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4369","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4370","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4371","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4372","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4373","Brazilian_Flora_Online_v.393.285"
"Shrub - small","SS","sp4373","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp4374","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4375","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4376","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4376","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp4377","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4378","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4379","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4380","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4381","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4382","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4383","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4384","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4385","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4386","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4387","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4388","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4389","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4390","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4390","IUCN_Red_List_v.2022-2"
"Shrub - small","SS","sp4390","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp4391","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4392","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4393","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4394","Brazilian_Flora_Online_v.393.285"
"Tree - size unknown","T","sp4395","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4396","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4397","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4397","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp4398","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4399","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4400","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4401","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4402","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4403","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp4403","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp4404","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp4405","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp4405","IUCN_Red_List_v.2022-2"
