"scientificName","UTEndUse.UTEndUseSubfield.UTEndUseName","UTEndUse.UTEndUseSubfield.UTEndUseLookup","UTEndUse.UTEndUseSubfield.international","UTEndUse.UTEndUseSubfield.national","UTEndUse.UTEndUseSubfield.other","UTEndUse.UTEndUseSubfield.subsistence","internal_taxon_id","source.info"
"Plinia coronata","Fuels","7","","","","true","sp3781","IUCN_Red_List_v.2022-2"
"Plinia grandifolia","Food - human","1","false","false","","false","sp3784","IUCN_Red_List_v.2022-2"
"Plinia peruviana","Food - human","1","false","true","","true","sp3794","TreeCo_database_v.4.1"
"Plinia phitrantha","Fuels","7","false","false","","false","sp3795","IUCN_Red_List_v.2022-2"
"Plinia phitrantha","Food - human","1","false","false","","false","sp3795","IUCN_Red_List_v.2022-2"
"Poecilanthe falcata","Food - human","1","","","","","sp3810","IUCN_Red_List_v.2022-2"
"Poecilanthe falcata","Pets/display animals, horticulture","13","","","","","sp3810","IUCN_Red_List_v.2022-2"
"Poecilanthe falcata","Other household goods","11","","","","","sp3810","IUCN_Red_List_v.2022-2"
"Poecilanthe falcata","Construction or structural materials","9","","","","","sp3810","IUCN_Red_List_v.2022-2"
"Poecilanthe itapuana","Other household goods","11","false","false","","false","sp3813","IUCN_Red_List_v.2022-2"
"Porcelia macrocarpa","Food - human","1","false","false","","false","sp3821","IUCN_Red_List_v.2022-2"
"Porcelia macrocarpa","Fibre","8","false","false","","false","sp3821","IUCN_Red_List_v.2022-2"
"Porcelia macrocarpa","Handicrafts, jewellery, etc.","12","false","false","","false","sp3821","IUCN_Red_List_v.2022-2"
"Pouteria caimito","Construction or structural materials","9","false","true","","false","sp3842","TreeCo_database_v.4.1"
"Pouteria caimito","Construction or structural materials","9","false","true","","false","sp3842","TreeCo_database_v.4.1"
"Pouteria egregia","Construction or structural materials","9","false","true","","false","sp3847","TreeCo_database_v.4.1"
"Pouteria glomerata","Food - human","1","","","","true","sp3855","IUCN_Red_List_v.2022-2"
"Pouteria glomerata","Food - animal","2","","","","true","sp3855","IUCN_Red_List_v.2022-2"
"Pouteria glomerata","Pets/display animals, horticulture","13","","true","","true","sp3855","IUCN_Red_List_v.2022-2"
"Pouteria glomerata","Other (free text)","17","","","Melifera","true","sp3855","IUCN_Red_List_v.2022-2"
"Pouteria guianensis","Construction or structural materials","9","false","true","","false","sp3857","TreeCo_database_v.4.1"
"Pouteria nordestinensis","Food - human","1","false","false","","false","sp3862","IUCN_Red_List_v.2022-2"
"Pouteria oblanceolata","Construction or structural materials","9","false","true","","false","sp3863","TreeCo_database_v.4.1"
"Pouteria psammophila","Construction or structural materials","9","","","","","sp3868","IUCN_Red_List_v.2022-2"
"Pouteria psammophila","Other chemicals","6","","","","","sp3868","IUCN_Red_List_v.2022-2"
"Pouteria psammophila","Food - human","1","","","","","sp3868","IUCN_Red_List_v.2022-2"
"Protium catuaba","Construction or structural materials","9","","","","","sp3896","IUCN_Red_List_v.2022-2"
"Protium heptaphyllum","Construction or structural materials","9","false","true","","false","sp3900","TreeCo_database_v.4.1"
"Protium heptaphyllum","Construction or structural materials","9","false","true","","false","sp3900","TreeCo_database_v.4.1"
"Protium heptaphyllum","Medicine - human & veterinary","3","","true","","true","sp3900","IUCN_Red_List_v.2022-2"
"Protium heptaphyllum","Other household goods","11","","true","","true","sp3900","IUCN_Red_List_v.2022-2"
"Protium heptaphyllum","Food - human","1","","","","true","sp3900","IUCN_Red_List_v.2022-2"
"Protium heptaphyllum","Other (free text)","17","","","Religion","true","sp3900","IUCN_Red_List_v.2022-2"
"Protium heptaphyllum","Other chemicals","6","","true","","true","sp3900","IUCN_Red_List_v.2022-2"
"Protium sagotianum","Construction or structural materials","9","true","false","","false","sp3908","TreeCo_database_v.4.1"
"Protium sagotianum","Other household goods","11","","","","","sp3908","IUCN_Red_List_v.2022-2"
"Protium sagotianum","Handicrafts, jewellery, etc.","12","","","","","sp3908","IUCN_Red_List_v.2022-2"
"Protium sagotianum","Medicine - human & veterinary","3","","","","","sp3908","IUCN_Red_List_v.2022-2"
"Protium sagotianum","Other chemicals","6","","","","","sp3908","IUCN_Red_List_v.2022-2"
"Protium spruceanum","Other (free text)","17","","","Religious","true","sp3909","IUCN_Red_List_v.2022-2"
"Protium spruceanum","Construction or structural materials","9","","","","true","sp3909","IUCN_Red_List_v.2022-2"
"Protium spruceanum","Fuels","7","","","","true","sp3909","IUCN_Red_List_v.2022-2"
"Protium spruceanum","Medicine - human & veterinary","3","","","","true","sp3909","IUCN_Red_List_v.2022-2"
"Protium tenuifolium","Construction or structural materials","9","false","true","","false","sp3910","TreeCo_database_v.4.1"
"Prunus brasiliensis","Construction or structural materials","9","false","true","","false","sp3913","TreeCo_database_v.4.1"
"Pseudobombax grandiflorum","Construction or structural materials","9","","true","","true","sp3920","IUCN_Red_List_v.2022-2"
"Pseudobombax grandiflorum","Fibre","8","","true","","true","sp3920","IUCN_Red_List_v.2022-2"
"Pseudobombax grandiflorum","Other household goods","11","","true","","true","sp3920","IUCN_Red_List_v.2022-2"
"Pseudopiptadenia contorta","Fuels","7","","","","true","sp3935","IUCN_Red_List_v.2022-2"
"Pseudopiptadenia contorta","Construction or structural materials","9","","","","true","sp3935","IUCN_Red_List_v.2022-2"
"Pseudopiptadenia contorta","Medicine - human & veterinary","3","","","","true","sp3935","IUCN_Red_List_v.2022-2"
"Pseudopiptadenia contorta","Other (free text)","17","","true","restauração de matas","","sp3935","IUCN_Red_List_v.2022-2"
"Pseudopiptadenia contorta","Pets/display animals, horticulture","13","","true","","","sp3935","IUCN_Red_List_v.2022-2"
"Pseudopiptadenia contorta","Other household goods","11","","true","","true","sp3935","IUCN_Red_List_v.2022-2"
"Pseudopiptadenia warmingii","Construction or structural materials","9","","","","","sp3939","IUCN_Red_List_v.2022-2"
"Pseudopiptadenia warmingii","Pets/display animals, horticulture","13","","","","","sp3939","IUCN_Red_List_v.2022-2"
"Pseudopiptadenia warmingii","Food - animal","2","","","","","sp3939","IUCN_Red_List_v.2022-2"
"Pseudopiptadenia warmingii","Fuels","7","","","","","sp3939","IUCN_Red_List_v.2022-2"
"Psidium cattleyanum","Food - human","1","false","true","","true","sp3952","TreeCo_database_v.4.1"
"Psidium firmum","Food - human","1","false","true","","true","sp3955","TreeCo_database_v.4.1"
"Psidium guineense","Food - human","1","true","true","","true","sp3957","TreeCo_database_v.4.1"
"Psidium guineense","Medicine - human & veterinary","3","","true","","true","sp3957","IUCN_Red_List_v.2022-2"
"Psidium laruotteanum","Food - human","1","false","true","","true","sp3960","TreeCo_database_v.4.1"
"Psidium myrtoides","Food - human","1","false","false","","false","sp3962","IUCN_Red_List_v.2022-2"
"Psidium rufum","Other (free text)","17","false","false","","false","sp3969","IUCN_Red_List_v.2022-2"
"Psidium salutare","Medicine - human & veterinary","3","","","","true","sp3970","IUCN_Red_List_v.2022-2"
"Psidium salutare","Food - human","1","","","","true","sp3970","IUCN_Red_List_v.2022-2"
"Pterocarpus rohrii","Construction or structural materials","9","false","true","","false","sp4016","TreeCo_database_v.4.1"
"Pterocarpus rohrii","Construction or structural materials","9","true","false","","false","sp4016","TreeCo_database_v.4.1"
"Pterocarpus villosus","Construction or structural materials","9","false","false","","false","sp4018","IUCN_Red_List_v.2022-2"
"Pterodon emarginatus","Medicine - human & veterinary","3","false","true","","true","sp4021","TreeCo_database_v.4.1"
"Pterodon pubescens","Medicine - human & veterinary","3","false","true","","true","sp4022","TreeCo_database_v.4.1"
"Pterogyne nitens","Construction or structural materials","9","true","false","","false","sp4023","TreeCo_database_v.4.1"
"Pterogyne nitens","Construction or structural materials","9","true","false","","false","sp4023","TreeCo_database_v.4.1"
"Pterogyne nitens","Pets/display animals, horticulture","13","true","false","","false","sp4023","TreeCo_database_v.4.1"
"Pterogyne nitens","Fuels","7","true","false","","false","sp4023","TreeCo_database_v.4.1"
"Pterogyne nitens","Construction or structural materials","9","false","true","","false","sp4023","TreeCo_database_v.4.1"
"Qualea megalocarpa","Construction or structural materials","9","false","false","","false","sp4035","IUCN_Red_List_v.2022-2"
"Qualea megalocarpa","Fuels","7","false","false","","false","sp4035","IUCN_Red_List_v.2022-2"
"Qualea parviflora","Construction or structural materials","9","true","false","","false","sp4037","TreeCo_database_v.4.1"
"Quiabentia zehntneri","Construction or structural materials","9","","","","true","sp4042","IUCN_Red_List_v.2022-2"
"Ramisia brasiliensis","Fuels","7","","","","","sp4047","IUCN_Red_List_v.2022-2"
"Ramisia brasiliensis","Handicrafts, jewellery, etc.","12","","","","","sp4047","IUCN_Red_List_v.2022-2"
"Ramisia brasiliensis","Other (free text)","17","","","reforestation projects potential","","sp4047","IUCN_Red_List_v.2022-2"
"Ramisia brasiliensis","Other household goods","11","","","","","sp4047","IUCN_Red_List_v.2022-2"
"Rhizophora mangle","Construction or structural materials","9","true","false","","true","sp4076","TreeCo_database_v.4.1"
"Rhizophora mangle","Fuels","7","","","","true","sp4076","IUCN_Red_List_v.2022-2"
"Rhizophora mangle","Manufacturing chemicals","5","","","","true","sp4076","IUCN_Red_List_v.2022-2"
"Rhizophora mangle","Medicine - human & veterinary","3","","","","true","sp4076","IUCN_Red_List_v.2022-2"
"Rhodostemonodaphne capixabensis","Pets/display animals, horticulture","13","","","","","sp4078","IUCN_Red_List_v.2022-2"
"Rinorea bahiensis","Construction or structural materials","9","","","","true","sp4087","IUCN_Red_List_v.2022-2"
"Rinorea bahiensis","Other household goods","11","","","","true","sp4087","IUCN_Red_List_v.2022-2"
"Roupala meisneri","Construction or structural materials","9","","","","true","sp4100","IUCN_Red_List_v.2022-2"
"Roupala montana","Construction or structural materials","9","true","false","","true","sp4101","TreeCo_database_v.4.1"
"Roupala montana","Construction or structural materials","9","false","true","","true","sp4101","TreeCo_database_v.4.1"
"Roupala montana","Fuels","7","","","","true","sp4101","IUCN_Red_List_v.2022-2"
"Roupala montana","Medicine - human & veterinary","3","","","","true","sp4101","IUCN_Red_List_v.2022-2"
"Sacoglottis guianensis","Construction or structural materials","9","true","false","","false","sp4152","TreeCo_database_v.4.1"
"Sacoglottis mattogrossensis","Food - human","1","","","","true","sp4153","IUCN_Red_List_v.2022-2"
"Salix humboldtiana","Construction or structural materials","9","true","true","","true","sp4160","TreeCo_database_v.4.1"
"Salix humboldtiana","Fibre","8","","true","","true","sp4160","IUCN_Red_List_v.2022-2"
"Salix humboldtiana","Fuels","7","","true","","true","sp4160","IUCN_Red_List_v.2022-2"
"Salix humboldtiana","Pets/display animals, horticulture","13","","true","","true","sp4160","IUCN_Red_List_v.2022-2"
"Samanea tubulosa","Construction or structural materials","9","","true","","true","sp4165","IUCN_Red_List_v.2022-2"
"Samanea tubulosa","Handicrafts, jewellery, etc.","12","","true","","true","sp4165","IUCN_Red_List_v.2022-2"
"Samanea tubulosa","Other (free text)","17","","true","","true","sp4165","IUCN_Red_List_v.2022-2"
"Sambucus australis","Medicine - human & veterinary","3","false","true","","true","sp4166","TreeCo_database_v.4.1"
"Sapindus saponaria","Other household goods","11","","","","true","sp4167","IUCN_Red_List_v.2022-2"
"Sapindus saponaria","Wearing apparel, accessories","10","","","","true","sp4167","IUCN_Red_List_v.2022-2"
"Sapium glandulosum","Construction or structural materials","9","true","true","","false","sp4169","TreeCo_database_v.4.1"
"Sapium glandulosum","Construction or structural materials","9","false","true","","false","sp4169","TreeCo_database_v.4.1"
"Sapium glandulosum","Manufacturing chemicals","5","","","","true","sp4169","IUCN_Red_List_v.2022-2"
"Sapium haematospermum","Construction or structural materials","9","true","false","","false","sp4170","TreeCo_database_v.4.1"
"Sapium sellowianum","Medicine - human & veterinary","3","false","false","","false","sp4173","IUCN_Red_List_v.2022-2"
"Sarcomphalus undulatus","Food - human","1","false","false","","false","sp4178","IUCN_Red_List_v.2022-2"
"Savia dictyocarpa","Construction or structural materials","9","false","true","","false","sp4179","TreeCo_database_v.4.1"
"Schinopsis brasiliensis","Construction or structural materials","9","false","true","","false","sp4182","TreeCo_database_v.4.1"
"Schinus molle","Other chemicals","6","true","false","","false","sp4187","TreeCo_database_v.4.1"
"Schinus molle","Poisons","4","true","false","","false","sp4187","TreeCo_database_v.4.1"
"Schinus molle","Pets/display animals, horticulture","13","true","true","","true","sp4187","TreeCo_database_v.4.1"
"Schinus molle","Manufacturing chemicals","5","true","false","","false","sp4187","TreeCo_database_v.4.1"
"Schinus molle","Medicine - human & veterinary","3","true","false","","true","sp4187","TreeCo_database_v.4.1"
"Schinus molle","Construction or structural materials","9","true","true","","true","sp4187","TreeCo_database_v.4.1"
"Schinus molle","Food - human","1","true","true","","true","sp4187","TreeCo_database_v.4.1"
"Schinus molle","Fuels","7","true","true","","true","sp4187","TreeCo_database_v.4.1"
"Schinus molle","Construction or structural materials","9","true","true","","true","sp4187","TreeCo_database_v.4.1"
"Schinus molle","Manufacturing chemicals","5","true","false","","false","sp4187","TreeCo_database_v.4.1"
"Schinus molle","Food - human","1","true","true","","true","sp4187","TreeCo_database_v.4.1"
"Schinus molle","Construction or structural materials","9","true","true","","true","sp4187","TreeCo_database_v.4.1"
"Schinus molle","Wearing apparel, accessories","10","","","","true","sp4187","IUCN_Red_List_v.2022-2"
"Schinus molle","Handicrafts, jewellery, etc.","12","","true","","true","sp4187","IUCN_Red_List_v.2022-2"
"Schinus molle","Fibre","8","","true","","true","sp4187","IUCN_Red_List_v.2022-2"
"Schinus terebinthifolia","Pets/display animals, horticulture","13","true","false","","false","sp4191","TreeCo_database_v.4.1"
"Schinus terebinthifolia","Food - human","1","true","false","","true","sp4191","TreeCo_database_v.4.1"
"Schinus terebinthifolia","Pets/display animals, horticulture","13","false","false","","false","sp4191","TreeCo_database_v.4.1"
"Schinus terebinthifolia","Food - animal","2","true","false","","true","sp4191","TreeCo_database_v.4.1"
"Schinus terebinthifolia","Construction or structural materials","9","true","false","","false","sp4191","TreeCo_database_v.4.1"
"Schinus terebinthifolia","Other chemicals","6","true","false","","false","sp4191","TreeCo_database_v.4.1"
"Schinus terebinthifolia","Poisons","4","true","false","","false","sp4191","TreeCo_database_v.4.1"
"Schinus terebinthifolia","Construction or structural materials","9","true","false","","false","sp4191","TreeCo_database_v.4.1"
"Schinus terebinthifolia","Medicine - human & veterinary","3","true","false","","true","sp4191","TreeCo_database_v.4.1"
"Schinus terebinthifolia","Food - human","1","false","false","","true","sp4191","TreeCo_database_v.4.1"
"Schinus terebinthifolia","Manufacturing chemicals","5","true","false","","false","sp4191","TreeCo_database_v.4.1"
"Schinus terebinthifolia","Fuels","7","true","false","","false","sp4191","TreeCo_database_v.4.1"
"Schizolobium parahyba","Construction or structural materials","9","true","true","","true","sp4195","TreeCo_database_v.4.1"
"Schizolobium parahyba","Construction or structural materials","9","true","true","","true","sp4195","TreeCo_database_v.4.1"
"Schizolobium parahyba","Construction or structural materials","9","false","true","","true","sp4195","TreeCo_database_v.4.1"
"Schizolobium parahyba","Pets/display animals, horticulture","13","true","true","","false","sp4195","TreeCo_database_v.4.1"
"Schizolobium parahyba","Fuels","7","true","false","","true","sp4195","TreeCo_database_v.4.1"
"Schizolobium parahyba","Food - human","1","true","false","","true","sp4195","TreeCo_database_v.4.1"
"Schizolobium parahyba","Construction or structural materials","9","false","true","","true","sp4195","TreeCo_database_v.4.1"
"Schizolobium parahyba","Medicine - human & veterinary","3","","","","true","sp4195","IUCN_Red_List_v.2022-2"
"Schizolobium parahyba","Other (free text)","17","","true","Reforestation and Agroforestry","","sp4195","IUCN_Red_List_v.2022-2"
"Sebastiania jacobinensis","Medicine - human & veterinary","3","false","false","","false","sp4207","IUCN_Red_List_v.2022-2"
"Sebastiania jacobinensis","Fuels","7","false","false","","false","sp4207","IUCN_Red_List_v.2022-2"
"Seguieria americana","Medicine - human & veterinary","3","","","","true","sp4210","IUCN_Red_List_v.2022-2"
"Seguieria americana","Poisons","4","","","","true","sp4210","IUCN_Red_List_v.2022-2"
"Seguieria langsdorffii","Medicine - human & veterinary","3","true","true","","","sp4211","IUCN_Red_List_v.2022-2"
"Senefeldera verticillata","Fuels","7","","","","","sp4213","IUCN_Red_List_v.2022-2"
"Senefeldera verticillata","Other (free text)","17","","","ecosystem restoration","","sp4213","IUCN_Red_List_v.2022-2"
"Senegalia polyphylla","Construction or structural materials","9","false","true","","false","sp4238","TreeCo_database_v.4.1"
"Senna alata","Medicine - human & veterinary","3","false","false","","true","sp4244","TreeCo_database_v.4.1"
"Senna alata","Pets/display animals, horticulture","13","false","false","","false","sp4244","TreeCo_database_v.4.1"
"Senna multijuga","Construction or structural materials","9","","","","true","sp4264","IUCN_Red_List_v.2022-2"
"Senna multijuga","Other (free text)","17","","","Shade of coffee","true","sp4264","IUCN_Red_List_v.2022-2"
"Senna occidentalis","Food - human","1","true","true","","true","sp4266","TreeCo_database_v.4.1"
"Senna occidentalis","Poisons","4","false","false","","false","sp4266","TreeCo_database_v.4.1"
"Senna occidentalis","Medicine - human & veterinary","3","","true","","true","sp4266","IUCN_Red_List_v.2022-2"
"Senna occidentalis","Research","14","true","true","","true","sp4266","IUCN_Red_List_v.2022-2"
"Senna pendula","Pets/display animals, horticulture","13","","true","","true","sp4268","IUCN_Red_List_v.2022-2"
"Senna polyphylla","Pets/display animals, horticulture","13","true","true","","","sp4270","IUCN_Red_List_v.2022-2"
"Senna spectabilis","Construction or structural materials","9","true","false","","false","sp4277","TreeCo_database_v.4.1"
"Senna spectabilis","Fuels","7","true","false","","false","sp4277","TreeCo_database_v.4.1"
"Senna spectabilis","Pets/display animals, horticulture","13","true","true","","true","sp4277","TreeCo_database_v.4.1"
"Senna spectabilis","Construction or structural materials","9","true","false","","false","sp4277","TreeCo_database_v.4.1"
"Senna spectabilis","Establishing ex-situ production *","16","","","","","sp4277","IUCN_Red_List_v.2022-2"
"Senna spectabilis","Other (free text)","17","true","true","","true","sp4277","IUCN_Red_List_v.2022-2"
"Sideroxylon obtusifolium","Construction or structural materials","9","true","false","","false","sp4286","TreeCo_database_v.4.1"
"Sideroxylon obtusifolium","Construction or structural materials","9","false","true","","false","sp4286","TreeCo_database_v.4.1"
"Simarouba amara","Construction or structural materials","9","true","true","","true","sp4288","TreeCo_database_v.4.1"
"Simarouba amara","Construction or structural materials","9","true","true","","true","sp4288","TreeCo_database_v.4.1"
"Simarouba amara","Construction or structural materials","9","true","true","","true","sp4288","TreeCo_database_v.4.1"
"Simarouba amara","Construction or structural materials","9","true","true","","true","sp4288","TreeCo_database_v.4.1"
"Simarouba amara","Medicine - human & veterinary","3","true","true","","true","sp4288","TreeCo_database_v.4.1"
"Simarouba amara","Construction or structural materials","9","true","true","","true","sp4288","TreeCo_database_v.4.1"
"Simarouba amara","Other (free text)","17","","true","Restoration/Agroforestry","true","sp4288","IUCN_Red_List_v.2022-2"
"Simarouba amara","Handicrafts, jewellery, etc.","12","","true","","true","sp4288","IUCN_Red_List_v.2022-2"
"Simarouba amara","Other household goods","11","","true","","true","sp4288","IUCN_Red_List_v.2022-2"
"Simarouba versicolor","Other chemicals","6","","","","","sp4289","IUCN_Red_List_v.2022-2"
"Simarouba versicolor","Poisons","4","","","","","sp4289","IUCN_Red_List_v.2022-2"
"Simarouba versicolor","Medicine - human & veterinary","3","","","","","sp4289","IUCN_Red_List_v.2022-2"
"Simarouba versicolor","Fibre","8","","","","","sp4289","IUCN_Red_List_v.2022-2"
"Simarouba versicolor","Construction or structural materials","9","","","","","sp4289","IUCN_Red_List_v.2022-2"
"Siparuna glycycarpa","Medicine - human & veterinary","3","","","","","sp4306","IUCN_Red_List_v.2022-2"
"Siparuna glycycarpa","Other chemicals","6","","","","","sp4306","IUCN_Red_List_v.2022-2"
"Sloanea hirsuta","Construction or structural materials","9","","true","","true","sp4326","IUCN_Red_List_v.2022-2"
"Sloanea hirsuta","Other household goods","11","","","","true","sp4326","IUCN_Red_List_v.2022-2"
"Solanum mauritianum","Medicine - human & veterinary","3","false","true","","true","sp4383","TreeCo_database_v.4.1"
"Solanum paniculatum","Medicine - human & veterinary","3","false","true","","true","sp4392","TreeCo_database_v.4.1"
"Solanum paniculatum","Food - human","1","false","true","","true","sp4392","TreeCo_database_v.4.1"
"Solanum torvum","Food - human","1","false","false","","true","sp4423","TreeCo_database_v.4.1"
"Solanum viarum","Research","14","true","true","","","sp4429","IUCN_Red_List_v.2022-2"
"Solanum viarum","Other (free text)","17","true","true","potential gene donor to crops","","sp4429","IUCN_Red_List_v.2022-2"
"Solanum viarum","Medicine - human & veterinary","3","true","","","","sp4429","IUCN_Red_List_v.2022-2"
"Sophora tomentosa","Medicine - human & veterinary","3","","","","true","sp4431","IUCN_Red_List_v.2022-2"
"Sorocea bonplandii","Medicine - human & veterinary","3","false","true","","true","sp4432","TreeCo_database_v.4.1"
"Sparattosperma leucanthum","Medicine - human & veterinary","3","","","","","sp4444","IUCN_Red_List_v.2022-2"
"Spirotheca rivieri","Fibre","8","","","","true","sp4449","IUCN_Red_List_v.2022-2"
"Spirotheca rivieri","Pets/display animals, horticulture","13","true","true","","","sp4449","IUCN_Red_List_v.2022-2"
"Spirotheca rivieri","Other household goods","11","","true","","true","sp4449","IUCN_Red_List_v.2022-2"
"Spirotheca rivieri","Handicrafts, jewellery, etc.","12","","true","","true","sp4449","IUCN_Red_List_v.2022-2"
"Spondias mombin","Construction or structural materials","9","true","true","","true","sp4453","TreeCo_database_v.4.1"
"Spondias mombin","Construction or structural materials","9","true","true","","true","sp4453","TreeCo_database_v.4.1"
"Spondias mombin","Construction or structural materials","9","true","true","","true","sp4453","TreeCo_database_v.4.1"
"Spondias mombin","Construction or structural materials","9","true","true","","true","sp4453","TreeCo_database_v.4.1"
"Spondias mombin","Food - human","1","true","true","","true","sp4453","TreeCo_database_v.4.1"
"Spondias mombin","Food - human","1","true","true","","true","sp4453","TreeCo_database_v.4.1"
"Spondias mombin","Food - human","1","true","true","","true","sp4453","TreeCo_database_v.4.1"
"Spondias mombin","Fibre","8","true","false","","false","sp4453","TreeCo_database_v.4.1"
"Spondias mombin","Construction or structural materials","9","true","true","","true","sp4453","TreeCo_database_v.4.1"
"Spondias mombin","Construction or structural materials","9","true","true","","true","sp4453","TreeCo_database_v.4.1"
"Spondias mombin","Food - animal","2","true","true","","true","sp4453","TreeCo_database_v.4.1"
"Spondias mombin","Fuels","7","true","false","","false","sp4453","TreeCo_database_v.4.1"
"Spondias mombin","Medicine - human & veterinary","3","true","true","","true","sp4453","TreeCo_database_v.4.1"
"Spondias mombin","Medicine - human & veterinary","3","false","true","","true","sp4453","TreeCo_database_v.4.1"
"Spondias mombin","Handicrafts, jewellery, etc.","12","false","true","","true","sp4453","IUCN_Red_List_v.2022-2"
"Spondias mombin","Other household goods","11","false","true","","true","sp4453","IUCN_Red_List_v.2022-2"
"Spondias tuberosa","Food - human","1","false","true","","true","sp4454","TreeCo_database_v.4.1"
"Stephanopodium blanchetianum","Construction or structural materials","9","","","","","sp4458","IUCN_Red_List_v.2022-2"
"Stephanopodium blanchetianum","Other household goods","11","","","","","sp4458","IUCN_Red_List_v.2022-2"
"Sterculia apetala","Construction or structural materials","9","true","true","","true","sp4465","TreeCo_database_v.4.1"
"Sterculia apetala","Food - human","1","false","true","","true","sp4465","IUCN_Red_List_v.2022-2"
"Sterculia apetala","Medicine - human & veterinary","3","false","true","","true","sp4465","IUCN_Red_List_v.2022-2"
"Sterculia apetala","Other household goods","11","false","true","","true","sp4465","IUCN_Red_List_v.2022-2"
"Sterculia excelsa","Construction or structural materials","9","false","true","","false","sp4467","TreeCo_database_v.4.1"
"Sterculia excelsa","Construction or structural materials","9","false","true","","false","sp4467","TreeCo_database_v.4.1"
"Sterculia excelsa","Construction or structural materials","9","false","true","","false","sp4467","TreeCo_database_v.4.1"
"Sterculia excelsa","Construction or structural materials","9","false","true","","false","sp4467","TreeCo_database_v.4.1"
"Sterculia excelsa","Food - human","1","","","","","sp4467","IUCN_Red_List_v.2022-2"
"Sterculia excelsa","Other household goods","11","","","","","sp4467","IUCN_Red_List_v.2022-2"
"Sterculia excelsa","Food - animal","2","","","","","sp4467","IUCN_Red_List_v.2022-2"
"Sterculia striata","Food - human","1","false","true","","true","sp4468","TreeCo_database_v.4.1"
"Stifftia parviflora","Fuels","7","","","","true","sp4471","IUCN_Red_List_v.2022-2"
"Stifftia parviflora","Pets/display animals, horticulture","13","","true","","","sp4471","IUCN_Red_List_v.2022-2"
"Stifftia parviflora","Other household goods","11","","","","true","sp4471","IUCN_Red_List_v.2022-2"
"Stifftia parviflora","Other (free text)","17","","true","Pode ser usada como espécie pioneira na restauração de matas nativas (Tropical Plants Database 2021).","","sp4471","IUCN_Red_List_v.2022-2"
"Stillingia oppositifolia","Medicine - human & veterinary","3","false","false","","false","sp4474","IUCN_Red_List_v.2022-2"
"Stryphnodendron adstringens","Medicine - human & veterinary","3","false","true","","true","sp4487","TreeCo_database_v.4.1"
"Stryphnodendron pulcherrimum","Construction or structural materials","9","false","true","","false","sp4490","TreeCo_database_v.4.1"
"Styrax pohlii","Research","14","true","","","","sp4511","IUCN_Red_List_v.2022-2"
"Styrax pohlii","Construction or structural materials","9","","","","true","sp4511","IUCN_Red_List_v.2022-2"
"Styrax pohlii","Food - human","1","","","","true","sp4511","IUCN_Red_List_v.2022-2"
"Swartzia dipetala","Construction or structural materials","9","false","false","","false","sp4522","IUCN_Red_List_v.2022-2"
"Swartzia langsdorffii","Research","14","","","","","sp4527","IUCN_Red_List_v.2022-2"
"Swartzia oblata","Fuels","7","","","","","sp4533","IUCN_Red_List_v.2022-2"
"Swartzia oblata","Other household goods","11","","","","","sp4533","IUCN_Red_List_v.2022-2"
"Sweetia fruticosa","Construction or structural materials","9","true","true","","true","sp4546","TreeCo_database_v.4.1"
"Sweetia fruticosa","Medicine - human & veterinary","3","","true","","true","sp4546","IUCN_Red_List_v.2022-2"
"Sweetia fruticosa","Other household goods","11","","true","","true","sp4546","IUCN_Red_List_v.2022-2"
"Swietenia macrophylla","Construction or structural materials","9","false","false","","false","sp4547","TreeCo_database_v.4.1"
"Swietenia macrophylla","Construction or structural materials","9","false","true","","false","sp4547","TreeCo_database_v.4.1"
"Swietenia macrophylla","Manufacturing chemicals","5","true","false","","false","sp4547","TreeCo_database_v.4.1"
"Swietenia macrophylla","Construction or structural materials","9","true","false","","false","sp4547","TreeCo_database_v.4.1"
"Swietenia macrophylla","Construction or structural materials","9","true","false","","false","sp4547","TreeCo_database_v.4.1"
"Swietenia macrophylla","Medicine - human & veterinary","3","true","false","","true","sp4547","TreeCo_database_v.4.1"
"Swietenia macrophylla","Food - human","1","true","false","","true","sp4547","TreeCo_database_v.4.1"
"Swietenia macrophylla","Pets/display animals, horticulture","13","true","false","","false","sp4547","TreeCo_database_v.4.1"
"Swietenia macrophylla","Medicine - human & veterinary","3","false","false","","true","sp4547","TreeCo_database_v.4.1"
"Swietenia macrophylla","Construction or structural materials","9","false","true","","false","sp4547","TreeCo_database_v.4.1"
"Syagrus botryophora","Pets/display animals, horticulture","13","false","true","","false","sp4548","TreeCo_database_v.4.1"
"Syagrus cearensis","Pets/display animals, horticulture","13","false","true","","false","sp4549","TreeCo_database_v.4.1"
"Syagrus coronata","Pets/display animals, horticulture","13","false","true","","false","sp4551","TreeCo_database_v.4.1"
"Syagrus coronata","Other chemicals","6","false","true","","false","sp4551","TreeCo_database_v.4.1"
"Syagrus coronata","Fibre","8","false","true","","false","sp4551","TreeCo_database_v.4.1"
"Syagrus oleracea","Food - human","1","false","true","","true","sp4559","TreeCo_database_v.4.1"
"Syagrus romanzoffiana","Pets/display animals, horticulture","13","true","true","","false","sp4562","TreeCo_database_v.4.1"
"Syagrus romanzoffiana","Pets/display animals, horticulture","13","true","true","","false","sp4562","TreeCo_database_v.4.1"
"Syagrus romanzoffiana","Food - human","1","false","true","","true","sp4562","TreeCo_database_v.4.1"
