"internal_taxon_id","language","name","primary","source.info"
"sp4067","Portuguese","Casca D'anta","false","Brazilian_Flora_Online_v.393.285"
"sp4067","Portuguese","Jasmim-Grado","false","Brazilian_Flora_Online_v.393.285"
"sp4067","Portuguese","Leiteiro","false","Brazilian_Flora_Online_v.393.285"
"sp4069","Portuguese","Osso-De-Porco","false","Brazilian_Flora_Online_v.393.285"
"sp4073","Portuguese","Cafezinho","false","Brazilian_Flora_Online_v.393.285"
"sp4073","Portuguese","Saguragi Amarelo","false","Brazilian_Flora_Online_v.393.285"
"sp4076","English","American Mangrove","false","IUCN_Red_List_v.2022-2"
"sp4076","Spanish; Castilian","Mangle Colorado","false","IUCN_Red_List_v.2022-2"
"sp4076","Mayan languages","Tapche","false","IUCN_Red_List_v.2022-2"
"sp4076","English","Red Mangrove","false","IUCN_Red_List_v.2022-2"
"sp4078","Portuguese","Canela Do Nativo","false","Brazilian_Flora_Online_v.393.285"
"sp4078","Portuguese","Oliveira Da Praia","false","Brazilian_Flora_Online_v.393.285"
"sp4079","Portuguese","Canela Cedro","false","Brazilian_Flora_Online_v.393.285"
"sp4080","Portuguese","'Seringarana'","false","Brazilian_Flora_Online_v.393.285"
"sp4080","Portuguese","'Kubakade' (Mawayan)","false","Brazilian_Flora_Online_v.393.285"
"sp4087","Portuguese","Quiro Bravo","false","IUCN_Red_List_v.2022-2"
"sp4087","Portuguese","Tambor","false","IUCN_Red_List_v.2022-2"
"sp4087","Portuguese","Cinzeiro","false","IUCN_Red_List_v.2022-2"
"sp4092","Portuguese","Arariba-Preta","false","Brazilian_Flora_Online_v.393.285"
"sp4092","Portuguese","Jenipapo-Da-Mata","false","Brazilian_Flora_Online_v.393.285"
"sp4092","Portuguese","Jenipapo-Bravo","false","Brazilian_Flora_Online_v.393.285"
"sp4092","Portuguese","Jenipapinho","false","Brazilian_Flora_Online_v.393.285"
"sp4095","Portuguese","Pau De Serra","false","Brazilian_Flora_Online_v.393.285"
"sp4095","Portuguese","Bacurí Pari","false","Brazilian_Flora_Online_v.393.285"
"sp4095","Portuguese","Pau Ugo","false","Brazilian_Flora_Online_v.393.285"
"sp4095","Portuguese","Pimenta De Nambu","false","Brazilian_Flora_Online_v.393.285"
"sp4097","Portuguese","Carne-De-Vaca","false","Brazilian_Flora_Online_v.393.285"
"sp4097","Portuguese","Carvalho","false","Brazilian_Flora_Online_v.393.285"
"sp4098","Portuguese","Carne-De-Vaca","false","Brazilian_Flora_Online_v.393.285"
"sp4099","Portuguese","Carne-De-Vaca","false","Brazilian_Flora_Online_v.393.285"
"sp4100","Portuguese","Carvalho","false","Brazilian_Flora_Online_v.393.285"
"sp4100","Portuguese","Carvalho-Brasileiro","false","Brazilian_Flora_Online_v.393.285"
"sp4100","Portuguese","Carvalho-Da-Serra","false","Brazilian_Flora_Online_v.393.285"
"sp4101","Portuguese","Carne-De-Vaca","false","Brazilian_Flora_Online_v.393.285"
"sp4101","Portuguese","Carvalho-Vermelho","false","Brazilian_Flora_Online_v.393.285"
"sp4101","Portuguese","Congonha","false","Brazilian_Flora_Online_v.393.285"
"sp4101","Portuguese","Carvalho","false","Brazilian_Flora_Online_v.393.285"
"sp4101","Portuguese","Mijo-De-Guará","false","Brazilian_Flora_Online_v.393.285"
"sp4101","Portuguese","Sambaibinha","false","Brazilian_Flora_Online_v.393.285"
"sp4103","Portuguese","Carvalho","false","Brazilian_Flora_Online_v.393.285"
"sp4103","Portuguese","Cavalho-Do-Brasil","false","Brazilian_Flora_Online_v.393.285"
"sp4103","Portuguese","Carvalho-do-brasil","false","IUCN_Red_List_v.2022-2"
"sp4105","Portuguese","Cipó perna de gafanhoto","false","IUCN_Red_List_v.2022-2"
"sp4109","Portuguese","Chapeudinha","false","Brazilian_Flora_Online_v.393.285"
"sp4109","Portuguese","Pau De Porco","false","Brazilian_Flora_Online_v.393.285"
"sp4118","Portuguese","Suceninha","false","Brazilian_Flora_Online_v.393.285"
"sp4119","Portuguese","Arapoca","false","Brazilian_Flora_Online_v.393.285"
"sp4119","Portuguese","Pau-De-Dóia","false","Brazilian_Flora_Online_v.393.285"
"sp4119","Portuguese","Peroba D'agua","false","Brazilian_Flora_Online_v.393.285"
"sp4119","Portuguese","Corticeira-Da-Mata","false","Brazilian_Flora_Online_v.393.285"
"sp4125","Portuguese","Jasmin-Do-Mato","false","Brazilian_Flora_Online_v.393.285"
"sp4125","Portuguese","Café-Do-Mato","false","Brazilian_Flora_Online_v.393.285"
"sp4125","Portuguese","Casca D'anta","false","Brazilian_Flora_Online_v.393.285"
"sp4125","Portuguese","Pasto D'anta","false","Brazilian_Flora_Online_v.393.285"
"sp4125","Portuguese","Pimenteira-De-Folha-Larga","false","Brazilian_Flora_Online_v.393.285"
"sp4127","Portuguese","Cafieiro","false","Brazilian_Flora_Online_v.393.285"
"sp4139","Portuguese","Congonha-De-Bugre","false","Brazilian_Flora_Online_v.393.285"
"sp4139","Portuguese","Douradão","false","Brazilian_Flora_Online_v.393.285"
"sp4140","Spanish; Castilian","Duraznillo Blanco","false","Brazilian_Flora_Online_v.393.285"
"sp4140","Portuguese","Pau-Jaú","false","Brazilian_Flora_Online_v.393.285"
"sp4140","Portuguese","Taipoca","false","Brazilian_Flora_Online_v.393.285"
"sp4140","Spanish; Castilian","Duraznillo","false","IUCN_Red_List_v.2022-2"
"sp4140","Spanish; Castilian","Higueraú","false","IUCN_Red_List_v.2022-2"
"sp4140","Spanish; Castilian","Manzano Del Campo","false","IUCN_Red_List_v.2022-2"
"sp4147","Spanish; Castilian","Viraró","false","Brazilian_Flora_Online_v.393.285"
"sp4149","Portuguese","Caapeba","false","Brazilian_Flora_Online_v.393.285"
"sp4149","Portuguese","Sobrasil","false","Brazilian_Flora_Online_v.393.285"
"sp4155","Portuguese","Casca Seca","false","Brazilian_Flora_Online_v.393.285"
"sp4155","Portuguese","Rimo","false","Brazilian_Flora_Online_v.393.285"
"sp4156","Portuguese","Cancã-Queixo","false","Brazilian_Flora_Online_v.393.285"
"sp4156","Portuguese","Tapoteira","false","Brazilian_Flora_Online_v.393.285"
"sp4157","Portuguese","Bacuparí","false","Brazilian_Flora_Online_v.393.285"
"sp4157","Portuguese","Laranjinha-Do-Mato","false","Brazilian_Flora_Online_v.393.285"
"sp4157","Portuguese","Sete-Capas","false","Brazilian_Flora_Online_v.393.285"
"sp4157","Portuguese","Siputá","false","Brazilian_Flora_Online_v.393.285"
"sp4159","Portuguese","Cipó Xixuá","false","Brazilian_Flora_Online_v.393.285"
"sp4159","Portuguese","Gogó-De-Guaribá","false","Brazilian_Flora_Online_v.393.285"
"sp4160","Portuguese","Louro-Da-Várzea","false","Brazilian_Flora_Online_v.393.285"
"sp4160","Portuguese","Ourana","false","Brazilian_Flora_Online_v.393.285"
"sp4160","Portuguese","Salseiro","false","Brazilian_Flora_Online_v.393.285"
"sp4161","Portuguese","Bananeira-Do-Campo","false","Brazilian_Flora_Online_v.393.285"
"sp4161","Portuguese","Folha-Larga","false","Brazilian_Flora_Online_v.393.285"
"sp4166","Portuguese","Sabugueiro","false","Brazilian_Flora_Online_v.393.285"
"sp4167","Portuguese","Sabão-De-Mico","false","Brazilian_Flora_Online_v.393.285"
"sp4167","Portuguese","Saboeiro","false","Brazilian_Flora_Online_v.393.285"
"sp4167","Portuguese","Saboneteira","false","Brazilian_Flora_Online_v.393.285"
"sp4167","Portuguese","Sabonetinho","false","Brazilian_Flora_Online_v.393.285"
"sp4167","English","Soapberry","false","IUCN_Red_List_v.2022-2"
"sp4167","English","Wingleaf Soapberry","false","IUCN_Red_List_v.2022-2"
"sp4169","Portuguese","Burra Leiteira","false","Brazilian_Flora_Online_v.393.285"
"sp4169","Portuguese","Janaguba","false","Brazilian_Flora_Online_v.393.285"
"sp4169","Portuguese","Seringarana","false","Brazilian_Flora_Online_v.393.285"
"sp4173","Portuguese","Burra-leiteira","false","IUCN_Red_List_v.2022-2"
"sp4173","Portuguese","Leiteiro","false","IUCN_Red_List_v.2022-2"
"sp4173","Portuguese","Pau-leiteiro","false","IUCN_Red_List_v.2022-2"
"sp4174","Portuguese","Cambuca","false","Brazilian_Flora_Online_v.393.285"
"sp4174","Portuguese","Guajara-Do-Igapó","false","Brazilian_Flora_Online_v.393.285"
"sp4177","Portuguese","Joazeiro","false","IUCN_Red_List_v.2022-2"
"sp4177","Portuguese","Juazeiro","false","IUCN_Red_List_v.2022-2"
"sp4178","Portuguese","Joazeiro","false","IUCN_Red_List_v.2022-2"
"sp4178","Portuguese","Juazeiro","false","IUCN_Red_List_v.2022-2"
"sp4182","Portuguese","Baraúna","false","Brazilian_Flora_Online_v.393.285"
"sp4182","Portuguese","Braúna","false","Brazilian_Flora_Online_v.393.285"
"sp4185","Portuguese","Aroeira-Do-Campo","false","Brazilian_Flora_Online_v.393.285"
"sp4185","Portuguese","Carobá","false","Brazilian_Flora_Online_v.393.285"
"sp4187","Portuguese","Aroeira-Folha-De-Salso","false","Brazilian_Flora_Online_v.393.285"
"sp4187","Portuguese","Aroeira-Mansa","false","Brazilian_Flora_Online_v.393.285"
"sp4187","English","Peruvian Peppertree","false","IUCN_Red_List_v.2022-2"
"sp4187","Portuguese","Anacauíta","false","IUCN_Red_List_v.2022-2"
"sp4187","Portuguese","Aroeira","false","IUCN_Red_List_v.2022-2"
"sp4187","Portuguese","Aroeira-salsa","false","IUCN_Red_List_v.2022-2"
"sp4187","Portuguese","Molho","false","IUCN_Red_List_v.2022-2"
"sp4187","Portuguese","Periquita","false","IUCN_Red_List_v.2022-2"
"sp4187","English","False Pepper Tree","false","IUCN_Red_List_v.2022-2"
"sp4191","Portuguese","Aroeira-Da-Praia","false","Brazilian_Flora_Online_v.393.285"
"sp4191","Portuguese","Aroeira-De-Remédio","false","Brazilian_Flora_Online_v.393.285"
"sp4191","Portuguese","Aroeira-Mansa","false","Brazilian_Flora_Online_v.393.285"
"sp4191","Portuguese","Aroeira-Vermelha","false","Brazilian_Flora_Online_v.393.285"
"sp4191","Portuguese","Aroeira","false","Brazilian_Flora_Online_v.393.285"
"sp4192","Portuguese","Aroeira-Do-Campo","false","Brazilian_Flora_Online_v.393.285"
"sp4192","Portuguese","Aroeira-Rasteira","false","Brazilian_Flora_Online_v.393.285"
"sp4194","Portuguese","Quinza-Cinzena","false","Brazilian_Flora_Online_v.393.285"
"sp4194","Portuguese","Quina-Do-Mato","false","Brazilian_Flora_Online_v.393.285"
"sp4195","Portuguese","Paricá","false","Brazilian_Flora_Online_v.393.285"
"sp4195","Portuguese","Guapuruvu","false","Brazilian_Flora_Online_v.393.285"
"sp4203","Portuguese","Canela De Espinho","false","Brazilian_Flora_Online_v.393.285"
"sp4203","Portuguese","Coronillo, Coronilha","false","Brazilian_Flora_Online_v.393.285"
"sp4203","Portuguese","Espinho De Touro","false","Brazilian_Flora_Online_v.393.285"
"sp4203","Portuguese","Laranjeira Do Mato","false","Brazilian_Flora_Online_v.393.285"
"sp4204","Portuguese","Camboatá-Branco","false","Brazilian_Flora_Online_v.393.285"
"sp4207","Portuguese","Pau-De-Leite","false","Brazilian_Flora_Online_v.393.285"
"sp4207","Portuguese","Burra-Leiteira-Da-Mata","false","Brazilian_Flora_Online_v.393.285"
"sp4207","Portuguese","Leiteiro","false","Brazilian_Flora_Online_v.393.285"
"sp4207","Portuguese","Leiteira","false","Brazilian_Flora_Online_v.393.285"
"sp4207","Portuguese","Murta","false","Brazilian_Flora_Online_v.393.285"
"sp4210","Portuguese","Pau-Viola","false","IUCN_Red_List_v.2022-2"
"sp4210","French","Séguiéria d’Amérique","false","IUCN_Red_List_v.2022-2"
"sp4210","English","American Seguieria","false","IUCN_Red_List_v.2022-2"
"sp4211","Portuguese","Limão-de-espinho","false","IUCN_Red_List_v.2022-2"
"sp4211","Portuguese","Laranja-do-mato","false","IUCN_Red_List_v.2022-2"
"sp4213","Portuguese","'Osso De Burro'","false","Brazilian_Flora_Online_v.393.285"
"sp4213","Portuguese","'Pau Marfim'","false","Brazilian_Flora_Online_v.393.285"
"sp4213","Portuguese","'Marfim Verdadeiro'","false","Brazilian_Flora_Online_v.393.285"
"sp4213","Portuguese","'Sucanga'","false","Brazilian_Flora_Online_v.393.285"
"sp4213","Portuguese","'Arapoca Branca'","false","Brazilian_Flora_Online_v.393.285"
"sp4213","Portuguese","Por Pau Marfim","false","IUCN_Red_List_v.2022-2"
"sp4215","Portuguese","Calumbi","false","Brazilian_Flora_Online_v.393.285"
"sp4219","Portuguese","Unha-De-Gato","false","Brazilian_Flora_Online_v.393.285"
"sp4225","Portuguese","Jiquiri-Preto","false","Brazilian_Flora_Online_v.393.285"
"sp4225","Portuguese","Maracaipe","false","Brazilian_Flora_Online_v.393.285"
"sp4232","Portuguese","Vamos-Junto, Unha-De-Gato, Grapiá","false","Brazilian_Flora_Online_v.393.285"
"sp4235","Spanish; Castilian","Garabato","false","Brazilian_Flora_Online_v.393.285"
"sp4237","Portuguese","Jurema-Branca","false","Brazilian_Flora_Online_v.393.285"
"sp4237","Portuguese","Jurema-De-Caboclo","false","Brazilian_Flora_Online_v.393.285"
"sp4237","Portuguese","Rama-de-boi","false","IUCN_Red_List_v.2022-2"
"sp4238","Portuguese","Guarucaia","false","Brazilian_Flora_Online_v.393.285"
"sp4238","Portuguese","Monjoleiro","false","Brazilian_Flora_Online_v.393.285"
"sp4238","Portuguese","Paricá-Rana, Paricá-Branco","false","Brazilian_Flora_Online_v.393.285"
"sp4239","English","Catch-and-Keep","false","IUCN_Red_List_v.2022-2"
"sp4260","Portuguese","Ingá De Morcêgo","false","Brazilian_Flora_Online_v.393.285"
"sp4262","Portuguese","Manduirana","false","Brazilian_Flora_Online_v.393.285"
"sp4264","Spanish; Castilian","Hormiguerillo","false","IUCN_Red_List_v.2022-2"
"sp4266","Portuguese","Mangirioba","false","Brazilian_Flora_Online_v.393.285"
"sp4266","Portuguese","Manjirioba","false","Brazilian_Flora_Online_v.393.285"
"sp4266","English","Ant Bush","false","IUCN_Red_List_v.2022-2"
"sp4266","English","Arsenic Bush","false","IUCN_Red_List_v.2022-2"
"sp4266","English","Birds Beak","false","IUCN_Red_List_v.2022-2"
"sp4266","English","Coffee weed","false","IUCN_Red_List_v.2022-2"
"sp4266","English","Nigerian senna","false","IUCN_Red_List_v.2022-2"
"sp4266","English","Septicweed","false","IUCN_Red_List_v.2022-2"
"sp4266","English","Sickle pod","false","IUCN_Red_List_v.2022-2"
"sp4266","English","Stinking pea","false","IUCN_Red_List_v.2022-2"
"sp4266","English","Stinking weed","false","IUCN_Red_List_v.2022-2"
"sp4266","English","Stink weed","false","IUCN_Red_List_v.2022-2"
"sp4266","English","Styptic weed","false","IUCN_Red_List_v.2022-2"
"sp4266","English","Wild French guava","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Ahitera","false","IUCN_Red_List_v.2022-2"
"sp4266","Chamorro","Amot-tumaga","false","IUCN_Red_List_v.2022-2"
"sp4266","Amharic","Assenmeka","false","IUCN_Red_List_v.2022-2"
"sp4266","French","Bentamaré","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Bicho","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Bruca","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Brusca","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Busaca","false","IUCN_Red_List_v.2022-2"
"sp4266","French","Café bâtard","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Cafecillo","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Cafecito","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Café de brusco","false","IUCN_Red_List_v.2022-2"
"sp4266","French","Café des noirs","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Café furrusco","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Café furrusco","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Café moucha","false","IUCN_Red_List_v.2022-2"
"sp4266","French","Casse-café","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Chilinchil","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Cresta de gallo","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Fedegosa","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Frijolillo","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Gallinazo","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Guanina","false","IUCN_Red_List_v.2022-2"
"sp4266","Japanese","Habuso","false","IUCN_Red_List_v.2022-2"
"sp4266","French","Herbe puante","false","IUCN_Red_List_v.2022-2"
"sp4266","Chinese","Jue ming zi","false","IUCN_Red_List_v.2022-2"
"sp4266","Indonesian","Kasingsat","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Mamuri","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Mezquitillo","false","IUCN_Red_List_v.2022-2"
"sp4266","Swahili","Mnuka uvundo","false","IUCN_Red_List_v.2022-2"
"sp4266","Swahili","Mwingajini","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Panama","false","IUCN_Red_List_v.2022-2"
"sp4266","Mon-Khmer (Other)","Phak ngot","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Pico de pájaro","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Potra","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Quichores","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Rematilla","false","IUCN_Red_List_v.2022-2"
"sp4266","Mon-Khmer (Other)","Sânndaèk khmaôch","false","IUCN_Red_List_v.2022-2"
"sp4266","Korean","Soggjolmjong","false","IUCN_Red_List_v.2022-2"
"sp4266","German","Stink-Kassie","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Taperyvá hú","false","IUCN_Red_List_v.2022-2"
"sp4266","Chinese","Wang jiang nan","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Yerba de gallinazo","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Yerba de murciélago","false","IUCN_Red_List_v.2022-2"
"sp4266","Spanish; Castilian","Yerba potra","false","IUCN_Red_List_v.2022-2"
"sp4266","English","Coffee Senna","false","IUCN_Red_List_v.2022-2"
"sp4268","Spanish; Castilian","Valamuerto","false","IUCN_Red_List_v.2022-2"
"sp4270","Spanish; Castilian","Retama prieta","false","IUCN_Red_List_v.2022-2"
"sp4270","Spanish; Castilian","Hediondilla","false","IUCN_Red_List_v.2022-2"
"sp4271","Portuguese","Ingá De Morcêgo","false","Brazilian_Flora_Online_v.393.285"
"sp4272","Portuguese","Jurema-de-caboclo","false","IUCN_Red_List_v.2022-2"
"sp4273","Portuguese","Maria-Mole","false","Brazilian_Flora_Online_v.393.285"
"sp4273","Portuguese","Mata-Pasto","false","Brazilian_Flora_Online_v.393.285"
"sp4282","Portuguese","Acácia-De-Flores-Vermelhas","false","Brazilian_Flora_Online_v.393.285"
"sp4282","Portuguese","Fedegoso-Da-Praia","false","Brazilian_Flora_Online_v.393.285"
"sp4287","Portuguese","Cajurana","false","Brazilian_Flora_Online_v.393.285"
"sp4288","Portuguese","Amarelinho","false","Brazilian_Flora_Online_v.393.285"
"sp4288","Portuguese","Marupá","false","Brazilian_Flora_Online_v.393.285"
"sp4288","Portuguese","Marupá Preto","false","Brazilian_Flora_Online_v.393.285"
"sp4289","Portuguese","Mata-Cachorro","false","Brazilian_Flora_Online_v.393.285"
"sp4289","Portuguese","Paraíba","false","Brazilian_Flora_Online_v.393.285"
"sp4289","Portuguese","caixeta","false","IUCN_Red_List_v.2022-2"
"sp4289","Portuguese","mata-menino","false","IUCN_Red_List_v.2022-2"
"sp4289","Portuguese","paparaúba","false","IUCN_Red_List_v.2022-2"
"sp4289","Portuguese","pau-caixeta","false","IUCN_Red_List_v.2022-2"
"sp4289","Portuguese","pau-paraíba","false","IUCN_Red_List_v.2022-2"
"sp4289","Portuguese","pé-de-perdiz","false","IUCN_Red_List_v.2022-2"
"sp4289","Spanish; Castilian","simarouba-do-brasil","false","IUCN_Red_List_v.2022-2"
"sp4289","Portuguese","caraíba","false","IUCN_Red_List_v.2022-2"
"sp4290","Portuguese","Arariba","false","Brazilian_Flora_Online_v.393.285"
"sp4290","Portuguese","Quina Rosa","false","Brazilian_Flora_Online_v.393.285"
"sp4291","Portuguese","Maiate","false","Brazilian_Flora_Online_v.393.285"
"sp4292","Portuguese","Pereiro-Vermelho","false","Brazilian_Flora_Online_v.393.285"
"sp4292","Portuguese","Pereiro De Tinta","false","Brazilian_Flora_Online_v.393.285"
"sp4293","Portuguese","Arariba","false","Brazilian_Flora_Online_v.393.285"
"sp4296","Portuguese","Arariba","false","Brazilian_Flora_Online_v.393.285"
"sp4296","Portuguese","Arariba Mineira","false","Brazilian_Flora_Online_v.393.285"
"sp4297","Portuguese","Banha De Galinha","false","Brazilian_Flora_Online_v.393.285"
"sp4297","Spanish; Castilian","Palo Ojo De Sardina","false","Brazilian_Flora_Online_v.393.285"
"sp4298","Portuguese","Pau Brasil","false","Brazilian_Flora_Online_v.393.285"
"sp4298","Portuguese","Pau Brasil Do Acre","false","Brazilian_Flora_Online_v.393.285"
"sp4299","Portuguese","Arariba","false","Brazilian_Flora_Online_v.393.285"
"sp4299","Portuguese","Arariba Vermelha","false","Brazilian_Flora_Online_v.393.285"
"sp4299","Portuguese","Arariba Branca","false","Brazilian_Flora_Online_v.393.285"
"sp4299","Portuguese","Araribá-rosa","false","IUCN_Red_List_v.2022-2"
"sp4299","Portuguese","Araribá-branco","false","IUCN_Red_List_v.2022-2"
"sp4300","Portuguese","Canela Samambaia","false","Brazilian_Flora_Online_v.393.285"
"sp4300","Portuguese","Arariba Ovo","false","Brazilian_Flora_Online_v.393.285"
"sp4300","Portuguese","Maiate","false","Brazilian_Flora_Online_v.393.285"
"sp4300","Portuguese","Pau Novo","false","Brazilian_Flora_Online_v.393.285"
"sp4301","Portuguese","Arariba-cascuda","false","IUCN_Red_List_v.2022-2"
"sp4302","Portuguese","Caaá-Pitiú","false","Brazilian_Flora_Online_v.393.285"
"sp4302","Portuguese","Capitiú Da Mata","false","Brazilian_Flora_Online_v.393.285"
"sp4303","Portuguese","Limoeiro-Bravo","false","Brazilian_Flora_Online_v.393.285"
"sp4303","Portuguese","Negra-Mina","false","Brazilian_Flora_Online_v.393.285"
"sp4304","Portuguese","Capitiú","false","Brazilian_Flora_Online_v.393.285"
"sp4305","Portuguese","Capitiú","false","Brazilian_Flora_Online_v.393.285"
"sp4305","Portuguese","Erva-De-Rato","false","Brazilian_Flora_Online_v.393.285"
"sp4306","Portuguese","Quariquarana","false","Brazilian_Flora_Online_v.393.285"
"sp4306","Portuguese","Aquariquara-De-Igapó","false","Brazilian_Flora_Online_v.393.285"
"sp4306","Portuguese","Caa-Pitiú","false","Brazilian_Flora_Online_v.393.285"
"sp4306","Portuguese","Erva-De-Rato","false","Brazilian_Flora_Online_v.393.285"
"sp4306","Portuguese","Itaúba-Preta","false","Brazilian_Flora_Online_v.393.285"
"sp4306","Portuguese","Quariquara-Preta","false","Brazilian_Flora_Online_v.393.285"
"sp4307","Portuguese","Capitiú","false","Brazilian_Flora_Online_v.393.285"
"sp4307","Portuguese","Negramina","false","Brazilian_Flora_Online_v.393.285"
"sp4307","Portuguese","Caápitiú","false","Brazilian_Flora_Online_v.393.285"
"sp4307","Portuguese","Limão-Bravo","false","Brazilian_Flora_Online_v.393.285"
"sp4307","Portuguese","Mõe-Hanakë","false","Brazilian_Flora_Online_v.393.285"
"sp4308","Portuguese","Capitiu Macumbeiro","false","Brazilian_Flora_Online_v.393.285"
"sp4310","Portuguese","Negramina","false","Brazilian_Flora_Online_v.393.285"
"sp4311","Portuguese","Limãozinho","false","Brazilian_Flora_Online_v.393.285"
"sp4311","Portuguese","Manga-Brava","false","Brazilian_Flora_Online_v.393.285"
"sp4322","Portuguese","Urucurana","false","Brazilian_Flora_Online_v.393.285"
"sp4322","Portuguese","Urucurana Brava","false","Brazilian_Flora_Online_v.393.285"
"sp4324","Portuguese","Urucurana","false","Brazilian_Flora_Online_v.393.285"
"sp4326","Portuguese","Carrapicho-de-árvore","false","IUCN_Red_List_v.2022-2"
"sp4326","Portuguese","Sapopema","false","IUCN_Red_List_v.2022-2"
"sp4326","Portuguese","Siparuna","false","IUCN_Red_List_v.2022-2"
"sp4330","Portuguese","Tapinuan-rosa","false","IUCN_Red_List_v.2022-2"
"sp4349","Portuguese","Coerama-maçu","false","IUCN_Red_List_v.2022-2"
"sp4369","Portuguese","Joá-Açú","false","Brazilian_Flora_Online_v.393.285"
"sp4369","Portuguese","Juá","false","Brazilian_Flora_Online_v.393.285"
"sp4381","Portuguese","Fruta-Do-Lobo","false","Brazilian_Flora_Online_v.393.285"
"sp4381","Portuguese","Lobeira","false","Brazilian_Flora_Online_v.393.285"
"sp4385","Portuguese","Baga De Veado","false","IUCN_Red_List_v.2022-2"
"sp4385","Portuguese","Tomate Arboreo","false","IUCN_Red_List_v.2022-2"
"sp4385","Portuguese","Unha De Veado","false","IUCN_Red_List_v.2022-2"
"sp4387","Portuguese","Melanciazinha","false","Brazilian_Flora_Online_v.393.285"
"sp4389","Portuguese","Peloteira","false","IUCN_Red_List_v.2022-2"
"sp4389","Portuguese","Canema","false","IUCN_Red_List_v.2022-2"
"sp4395","Portuguese","Baga de Veado","false","IUCN_Red_List_v.2022-2"
"sp4395","Portuguese","Baga de Bugre","false","IUCN_Red_List_v.2022-2"
"sp4398","Portuguese","Papa-Goela","false","Brazilian_Flora_Online_v.393.285"
"sp4410","Portuguese","Jurubeba-Verdadeira","false","Brazilian_Flora_Online_v.393.285"
"sp4410","Portuguese","Jurubeba","false","Brazilian_Flora_Online_v.393.285"
"sp4413","Spanish; Castilian","Cocona","false","Brazilian_Flora_Online_v.393.285"
"sp4416","Portuguese","Canema-Mirim","false","Brazilian_Flora_Online_v.393.285"
"sp4416","Portuguese","Coerana-Falsa","false","Brazilian_Flora_Online_v.393.285"
"sp4424","Portuguese","Jurubeba","false","Brazilian_Flora_Online_v.393.285"
"sp4426","Portuguese","Braço-De-Preguiça","false","Brazilian_Flora_Online_v.393.285"
"sp4426","Portuguese","Panacéa","false","Brazilian_Flora_Online_v.393.285"
"sp4429","Portuguese","Joá","false","Brazilian_Flora_Online_v.393.285"
"sp4429","Portuguese","Arrebenta-Cavalo","false","Brazilian_Flora_Online_v.393.285"
"sp4431","Portuguese","Soja-Da-Praia","false","Brazilian_Flora_Online_v.393.285"
"sp4431","English","Yellow Sophora","false","IUCN_Red_List_v.2022-2"
"sp4431","Chinese","rong mao huai","false","IUCN_Red_List_v.2022-2"
"sp4431","English","Yellow Necklacepod","false","IUCN_Red_List_v.2022-2"
"sp4432","Portuguese","Sorocaba","false","Brazilian_Flora_Online_v.393.285"
"sp4432","Portuguese","Soroco","false","Brazilian_Flora_Online_v.393.285"
"sp4434","Portuguese","Bainha-De-Espada","false","Brazilian_Flora_Online_v.393.285"
"sp4434","Portuguese","Canela-dourada","false","IUCN_Red_List_v.2022-2"
"sp4434","Portuguese","Espinheira-santa-falsa","false","IUCN_Red_List_v.2022-2"
"sp4434","Portuguese","Folha-de-serra","false","IUCN_Red_List_v.2022-2"
"sp4448","Portuguese","Manacá","false","Brazilian_Flora_Online_v.393.285"
"sp4448","Portuguese","Manacá-Do-Cerrado","false","Brazilian_Flora_Online_v.393.285"
