"infraType","infrarankAuthor","infrarankName","internal_taxon_id","name","speciesAuthor","speciesName"
"var.","Sendtn.","glabrescens","sp4402","Solanum rufescens var. glabrescens Sendtn.","","Solanum rufescens"
"","","","sp4403","Solanum asperum Rich.","Rich.","Solanum asperum"
"var.","Dunal","piauhensis","sp4404","Solanum rupincola var. piauhensis Dunal","","Solanum rupincola"
"","","","sp4406","Solanum ochrandrum Dunal","Dunal","Solanum ochrandrum"
"var.","(Dunal) Hassl.","ochrandrum","sp4406","Solanum citrifolium var. ochrandrum (Dunal) Hassl.","","Solanum citrifolium"
"","","","sp4408","Solanum lasiantherum Van Heurck & Müll.Arg.","Van Heurck & Müll.Arg.","Solanum lasiantherum"
"","","","sp4409","Cyphomandra sciadostylis Sendtn.","Sendtn.","Cyphomandra sciadostylis"
"","","","sp4410","Solanum tabacifolium Dunal","Dunal","Solanum tabacifolium"
"","","","sp4410","Solanum daturifolium Dunal","Dunal","Solanum daturifolium"
"var.","Dunal","campylacanthum","sp4410","Solanum ovalifolium var. campylacanthum Dunal","","Solanum ovalifolium"
"var.","Sendtn.","brasiliense","sp4410","Solanum torvum var. brasiliense Sendtn.","","Solanum torvum"
"","","","sp4411","Solanum heliotropiifolium Dunal","Dunal","Solanum heliotropiifolium"
"var.","(Sendtn.) Dunal","sellowianum","sp4411","Solanum heliotropiifolium var. sellowianum (Sendtn.) Dunal","","Solanum heliotropiifolium"
"","","","sp4411","Solanum sellovianum Sendtn.","Sendtn.","Solanum sellovianum"
"var.","Sendtn.","tomentosum","sp4412","Solanum swartzianum var. tomentosum Sendtn.","","Solanum swartzianum"
"var.","Sendtn.","angustifolium","sp4415","Solanum auriculatum var. angustifolium Sendtn.","","Solanum auriculatum"
"var.","Sendtn.","pulverulentum","sp4415","Solanum auriculatum var. pulverulentum Sendtn.","","Solanum auriculatum"
"","","","sp4415","Solanum hebecarpum NA","","Solanum hebecarpum"
"","","","sp4415","Solanum hebecarpum NA","","Solanum hebecarpum"
"var.","Dunal","eriocarpum","sp4415","Solanum hebecarpum var. eriocarpum Dunal","","Solanum hebecarpum"
"","","","sp4416","Solanum rivulare Mart. ex Sendtn.","Mart. ex Sendtn.","Solanum rivulare"
"","","","sp4416","Solanum acuminatum Dunal","Dunal","Solanum acuminatum"
"","","","sp4416","Solanum apodum Dunal","Dunal","Solanum apodum"
"","","","sp4416","Solanum kuhlmanianum Mattos","Mattos","Solanum kuhlmanianum"
"","","","sp4416","Solanum undulatum Dunal","Dunal","Solanum undulatum"
"","","","sp4416","Solanum filipes Dunal","Dunal","Solanum filipes"
"","","","sp4417","Solanum toxicarum Rich.","Rich.","Solanum toxicarum"
"","","","sp4418","Solanum juripeba NA","","Solanum juripeba"
"var.","Sendtn.","repandum","sp4418","Solanum juripeba var. repandum Sendtn.","","Solanum juripeba"
"var.","Witasek","racemiforme","sp4419","Solanum gemellum var. racemiforme Witasek","","Solanum gemellum"
"var.","Dusén","lepidocarpum","sp4420","Solanum argenteum var. lepidocarpum Dusén","","Solanum argenteum"
"","","","sp4420","Solanum aureum NA","","Solanum aureum"
"","","","sp4420","Solanum aureum NA","","Solanum aureum"
"","","","sp4420","Solanum aureum NA","","Solanum aureum"
"","","","sp4420","Solanum hatschbachii Carvalho","Carvalho","Solanum hatschbachii"
"","","","sp4420","Solanum argenteum Dunal","Dunal","Solanum argenteum"
"var.","Dunal","argyrophyllum","sp4420","Solanum swartzianum var. argyrophyllum Dunal","","Solanum swartzianum"
"var.","Dunal","chrysophyllum","sp4420","Solanum swartzianum var. chrysophyllum Dunal","","Solanum swartzianum"
"var.","Sendtn.","sordidum","sp4420","Solanum swartzianum var. sordidum Sendtn.","","Solanum swartzianum"
"","","","sp4421","Cyphomandra sycocarpa (Mart. & Sendtn.) Sendtn.","(Mart. & Sendtn.) Sendtn.","Cyphomandra sycocarpa"
"","","","sp4424","Solanum asterocormum Dunal","Dunal","Solanum asterocormum"
"","","","sp4424","Solanum repandum Vell.","Vell.","Solanum repandum"
"","","","sp4425","Solanum pelliceum Sendtn.","Sendtn.","Solanum pelliceum"
"","","","sp4425","Solanum macrobotryon Dunal","Dunal","Solanum macrobotryon"
"var.","Witasek","crystallinum","sp4425","Solanum poeppigianum var. crystallinum Witasek","","Solanum poeppigianum"
"","","","sp4425","Solanum velleum Thunb.","Thunb.","Solanum velleum"
"","","","sp4426","Solanum reticulatum Juss. ex Dunal","Juss. ex Dunal","Solanum reticulatum"
"","","","sp4427","Solanum martinisii Van Heurck & Müll.Arg.","Van Heurck & Müll.Arg.","Solanum martinisii"
"","","","sp4427","Solanum pyrrhocladum Bitter","Bitter","Solanum pyrrhocladum"
"","","","sp4427","Solanum brancoense Bitter","Bitter","Solanum brancoense"
"","","","sp4427","Solanum poeppigianum Sendtn.","Sendtn.","Solanum poeppigianum"
"","","","sp4427","Solanum rhamphidacanthum Bitter","Bitter","Solanum rhamphidacanthum"
"","","","sp4427","Solanum rufirameum Bitter","Bitter","Solanum rufirameum"
"","","","sp4427","Solanum surinamense Sendtn.","Sendtn.","Solanum surinamense"
"","","","sp4432","Sorocea ilicifolia Miq.","Miq.","Sorocea ilicifolia"
"","","","sp4432","Pseudosorocea bonplandii Baill.","Baill.","Pseudosorocea bonplandii"
"","","","sp4434","Sorocea houlletianae Gaudich.","Gaudich.","Sorocea houlletianae"
"","","","sp4434","Trophis hilariana Casaretto","Casaretto","Trophis hilariana"
"","","","sp4434","Sorocea grandifolia S. Moore","S. Moore","Sorocea grandifolia"
"","","","sp4435","Sorocea hilariana (Casar.) Bureau","(Casar.) Bureau","Sorocea hilariana"
"","","","sp4435","Sorocea macrophylla Gaudichaud","Gaudichaud","Sorocea macrophylla"
"","","","sp4435","Sorocea uriamem Miquel","Miquel","Sorocea uriamem"
"","","","sp4437","Sorocea castaneifolia Huber","Huber","Sorocea castaneifolia"
"","","","sp4437","Sorocea macrogyne Lanj. & Wess.Boer","Lanj. & Wess.Boer","Sorocea macrogyne"
"subsp.","C.F.W.Meissn.","salzmanni","sp4442","Sparattanthelium botocudorum subsp. salzmanni C.F.W.Meissn.","","Sparattanthelium botocudorum"
"subsp.","C.F.W.Meissn.","subcordatum","sp4442","Sparattanthelium botocudorum subsp. subcordatum C.F.W.Meissn.","","Sparattanthelium botocudorum"
"subsp.","C.F.W.Meissn.","subtriplinerve","sp4442","Sparattanthelium botocudorum subsp. subtriplinerve C.F.W.Meissn.","","Sparattanthelium botocudorum"
"subsp.","(Meisn.) Kubitzki","uncigerum","sp4442","Sparattanthelium botocudorum subsp. uncigerum (Meisn.) Kubitzki","","Sparattanthelium botocudorum"
"var.","Mart.","salzmanni","sp4442","Sparattanthelium botocudorum var. salzmanni Mart.","","Sparattanthelium botocudorum"
"var.","Mart.","subcordatum","sp4442","Sparattanthelium botocudorum var. subcordatum Mart.","","Sparattanthelium botocudorum"
"var.","Mart.","subtriplinerve","sp4442","Sparattanthelium botocudorum var. subtriplinerve Mart.","","Sparattanthelium botocudorum"
"","","","sp4443","Sparattanthelium tupinanbazum Mart.","Mart.","Sparattanthelium tupinanbazum"
"var.","C.F.W.Meissn.","oblongum","sp4443","Sparattanthelium tupinanbazum var. oblongum C.F.W.Meissn.","","Sparattanthelium tupinanbazum"
"subsp.","C.F.W.Meissn.","glabratum","sp4443","Sparattanthelium borororum subsp. glabratum C.F.W.Meissn.","","Sparattanthelium borororum"
"var.","Mart.","glabratum","sp4443","Sparattanthelium borororum var. glabratum Mart.","","Sparattanthelium borororum"
"","","","sp4444","Bignonia leucantha Vell.","Vell.","Bignonia leucantha"
"","","","sp4444","Bignonia leucoxylon DC.","DC.","Bignonia leucoxylon"
"","","","sp4444","Bignonia subvernicosa DC.","DC.","Bignonia subvernicosa"
"","","","sp4444","Sparattosperma lithontripticum Mart. ex DC.","Mart. ex DC.","Sparattosperma lithontripticum"
"var.","Bureau","subtometosum","sp4444","Sparattosperma lithontripticum var. subtometosum Bureau","","Sparattosperma lithontripticum"
"","","","sp4444","Sparattosperma stenocarpum Bureau & K.Schum.","Bureau & K.Schum.","Sparattosperma stenocarpum"
"","","","sp4444","Sparattosperma vernicosum (Cham.) Bureau & K.Schum.","(Cham.) Bureau & K.Schum.","Sparattosperma vernicosum"
"var.","Bureau","subtomentosa","sp4444","Sparattosperma vernicosum var. subtomentosa Bureau","","Sparattosperma vernicosum"
"","","","sp4444","Spathodea vernicosa Cham.","Cham.","Spathodea vernicosa"
"","","","sp4444","Tecoma salzmanni DC.","DC.","Tecoma salzmanni"
"","","","sp4444","Tecoma subvernicosa DC.","DC.","Tecoma subvernicosa"
"","","","sp4445","Cyathea gardneri Hook.","Hook.","Cyathea gardneri"
"","","","sp4448","Spiranthera leopoldiana Bamps & A.Robyns","Bamps & A.Robyns","Spiranthera leopoldiana"
"var.","Engl.","grandiflora","sp4448","Spiranthera odoratissima var. grandiflora Engl.","","Spiranthera odoratissima"
"","","","sp4448","Terpnanthus jasminodorus Nees & Mart.","Nees & Mart.","Terpnanthus jasminodorus"
"","","","sp4449","Ceiba rivieri (Decne.) K.Schum.","(Decne.) K.Schum.","Ceiba rivieri"
"","","","sp4453","Spondias lutea L.","L.","Spondias lutea"
"","","","sp4453","Spondias mambin L.","L.","Spondias mambin"
"var.","Engl.","venulosa","sp4455","Spondias purpurea var. venulosa Engl.","","Spondias purpurea"
"var.","Rizzini","organense","sp4463","Stephanopodium estrellense var. organense Rizzini","","Stephanopodium estrellense"
"","","","sp4465","Sterculia chicha A.St.-Hil.","A.St.-Hil.","Sterculia chicha"
"","","","sp4465","Sterculia elata Ducke","Ducke","Sterculia elata"
"","","","sp4467","Sterculia pilosa Ducke","Ducke","Sterculia pilosa"
"","","","sp4467","Sterculia speciosa K.Schum.","K.Schum.","Sterculia speciosa"
"var.","Dedecca","flavicans","sp4469","Stifftia chrysantha var. flavicans Dedecca","","Stifftia chrysantha"
"","","","sp4470","Stifftia grazielae Leitão","Leitão","Stifftia grazielae"
"","","","sp4471","Stifftia racemosa H.Rob.","H.Rob.","Stifftia racemosa"
"","","","sp4472","Brachypterys australis A.Juss.","A.Juss.","Brachypterys australis"
"","","","sp4474","Sapium oppositifolium Klotzsch ex Baill.","Klotzsch ex Baill.","Sapium oppositifolium"
"","","","sp4478","Strychnos albiflora Prog.","Prog.","Strychnos albiflora"
"","","","sp4479","Strychnos macroacanthos Prog.","Prog.","Strychnos macroacanthos"
"","","","sp4481","Strychnos gardnerii A.DC.","A.DC.","Strychnos gardnerii"
"","","","sp4481","Strychnos glaziovii Gilg","Gilg","Strychnos glaziovii"
"","","","sp4482","Strychnos martii Prog.","Prog.","Strychnos martii"
"","","","sp4482","Strychnos marginata Benth.","Benth.","Strychnos marginata"
"","","","sp4483","Strychnos pseudo-quina A.St.-Hil.","A.St.-Hil.","Strychnos pseudo-quina"
"","","","sp4485","Strychnos cordifolia Gilg","Gilg","Strychnos cordifolia"
"","","","sp4485","Strychnos brevifolia Spruce","Spruce","Strychnos brevifolia"
"","","","sp4486","Strychnos triplinervia Mart.","Mart.","Strychnos triplinervia"
"","","","sp4487","Stryphnodendron barbatimam (Vell.) Mart.","(Vell.) Mart.","Stryphnodendron barbatimam"
"","","","sp4487","Stryphnodendron barbadetiman (Vell.) Mart.","(Vell.) Mart.","Stryphnodendron barbadetiman"
"","","","sp4488","Stryphnodendron purpureum Ducke","Ducke","Stryphnodendron purpureum"
"var.","Mart.","polyphyllum","sp4489","Stryphnodendron polyphyllum var. polyphyllum Mart.","","Stryphnodendron polyphyllum"
"","","","sp4490","Piptadenia cobi Rizzini","Rizzini","Piptadenia cobi"
"","","","sp4490","Stryphnodendron floribundum Benth.","Benth.","Stryphnodendron floribundum"
"","","","sp4490","Stryphnodendron angustum Benth.","Benth.","Stryphnodendron angustum"
"","","","sp4491","Stryphnodendron goyazense Taub.","Taub.","Stryphnodendron goyazense"
"","","","sp4491","Stryphnodendron obovatum Benth.","Benth.","Stryphnodendron obovatum"
"","","","sp4491","Stryphnodendron discolor Benth.","Benth.","Stryphnodendron discolor"
"","","","sp4492","Stylogyne sellowiana Mez","Mez","Stylogyne sellowiana"
"","","","sp4492","Ardisia depauperata (Mez) Jung-Mend. & Bernacci","(Mez) Jung-Mend. & Bernacci","Ardisia depauperata"
"","","","sp4493","Ardisia leptantha Mart.","Mart.","Ardisia leptantha"
"","","","sp4494","Stylogyne laevigata (Miq.) Mez","(Miq.) Mez","Stylogyne laevigata"
"","","","sp4494","Ardisia lhotskyana A.DC.","A.DC.","Ardisia lhotskyana"
"","","","sp4494","Ardisia martiana Miq.","Miq.","Ardisia martiana"
"","","","sp4494","Badula lhotskya A.DC.","A.DC.","Badula lhotskya"
"","","","sp4494","Stylogyne sublaevigata (Kuntze)Ricketson e Pipoly","(Kuntze)Ricketson e Pipoly","Stylogyne sublaevigata"
"","","","sp4495","Ardisia catharinensis Mez","Mez","Ardisia catharinensis"
"","","","sp4495","Ardisia fluminensis Mez","Mez","Ardisia fluminensis"
"","","","sp4495","Ardisia handroi Toledo","Toledo","Ardisia handroi"
"","","","sp4495","Stylogyne dusenii Ricketson & Pipoly","Ricketson & Pipoly","Stylogyne dusenii"
"","","","sp4495","Stylogyne fluminensis (Mez) Ricketson e Pipoly","(Mez) Ricketson e Pipoly","Stylogyne fluminensis"
"","","","sp4496","Ardisia warmingii (Mez) Bernacci & Jung-Mend.","(Mez) Bernacci & Jung-Mend.","Ardisia warmingii"
"var.","(Seub.) Perkins","alutaceus","sp4497","Styrax acuminatus var. alutaceus (Seub.) Perkins","","Styrax acuminatus"
"","","","sp4497","Styrax alutaceus Seub.","Seub.","Styrax alutaceus"
"","","","sp4497","Styrax alutaceum Pohl","Pohl","Styrax alutaceum"
"","","","sp4497","Styrax acuminatum Pohl","Pohl","Styrax acuminatum"
"","","","sp4498","Pamphilia styracifolia A.DC.","A.DC.","Pamphilia styracifolia"
"","","","sp4499","Styrax chrysasterus Pohl","Pohl","Styrax chrysasterus"
"var.","A.DC.","sellowianus","sp4499","Styrax chrysasterus var. sellowianus A.DC.","","Styrax chrysasterus"
"var.","A.DC.","communis","sp4499","Styrax floridus var. communis A.DC.","","Styrax floridus"
"","","","sp4499","Styrax gardnerianus A.DC.","A.DC.","Styrax gardnerianus"
"var.","Chodat & Hassl.","ovatifolia","sp4499","Styrax gardnerianus var. ovatifolia Chodat & Hassl.","","Styrax gardnerianus"
"var.","Chodat & Hassl.","pallidior","sp4499","Styrax gardnerianus var. pallidior Chodat & Hassl.","","Styrax gardnerianus"
"","","","sp4499","Styrax candollei (A.DC.) Seub.","(A.DC.) Seub.","Styrax candollei"
"","","","sp4499","Styrax obliquinervius A.DC.","A.DC.","Styrax obliquinervius"
"","","","sp4499","Styrax subcordatus Moric.","Moric.","Styrax subcordatus"
"","","","sp4499","Styrax varians Seub.","Seub.","Styrax varians"
"","","","sp4499","Styrax subcordatum Moric.","Moric.","Styrax subcordatum"
"","","","sp4499","Styrax gardnerianum A. DC.","A. DC.","Styrax gardnerianum"
"","","","sp4501","Styrax floridus Pohl","Pohl","Styrax floridus"
"var.","Perkins","grandifolius","sp4501","Styrax ferrugineus var. grandifolius Perkins","","Styrax ferrugineus"
"","","","sp4501","Styrax nervosus A.DC.","A.DC.","Styrax nervosus"
"","","","sp4501","Styrax parvifolius Pohl","Pohl","Styrax parvifolius"
"","","","sp4501","Styrax reticulatus Mart.","Mart.","Styrax reticulatus"
"var.","Seub.","elongatus","sp4501","Styrax nervosus var. elongatus Seub.","","Styrax nervosus"
"var.","Perkins","longifolius","sp4501","Styrax burchellii var. longifolius Perkins","","Styrax burchellii"
"","","","sp4501","Styrax nervosum A.DC.","A.DC.","Styrax nervosum"
"","","","sp4501","Styrax parvifolium Herb.Berol. ex A.DC.","Herb.Berol. ex A.DC.","Styrax parvifolium"
"","","","sp4501","Styrax floridum Pohl","Pohl","Styrax floridum"
"var.","A.DC.","elongatum","sp4501","Styrax nervosus var. elongatum A.DC.","","Styrax nervosus"
"","","","sp4502","Styrax tepuiensis Steyerm. & Maguire","Steyerm. & Maguire","Styrax tepuiensis"
"","","","sp4503","Styrax lauraceus Perkins","Perkins","Styrax lauraceus"
"","","","sp4503","Styrax squamulosus M.F.Silva","M.F.Silva","Styrax squamulosus"
"","","","sp4503","Styrax erymophyllus Pohl","Pohl","Styrax erymophyllus"
"","","","sp4503","Styrax leiophyllus Miers","Miers","Styrax leiophyllus"
"","","","sp4503","Styrax psilophyllus A.DC.","A.DC.","Styrax psilophyllus"
"","","","sp4503","Styrax glabratum Schott","Schott","Styrax glabratum"
"var.","Warm.","gracilis","sp4504","Styrax martii var. gracilis Warm.","","Styrax martii"
"","","","sp4504","Styrax lancifolium Klotzsch ex Seub.","Klotzsch ex Seub.","Styrax lancifolium"
"","","","sp4505","Styrax longiflorus A.DC.","A.DC.","Styrax longiflorus"
"","","","sp4505","Styrax klotzschii Seub.","Seub.","Styrax klotzschii"
"","","","sp4505","Styrax albus Mart. ex Spreng.","Mart. ex Spreng.","Styrax albus"
"","","","sp4505","Styrax longiflorum A.DC.","A.DC.","Styrax longiflorum"
"","","","sp4505","Styrax latifolium Pohl","Pohl","Styrax latifolium"
"","","","sp4506","Styrax leprosum Hook. & Arn.","Hook. & Arn.","Styrax leprosum"
"","","","sp4507","Pamphilia aurea Mart. ex A.DC.","Mart. ex A.DC.","Pamphilia aurea"
"var.","Perkins","microphyllus","sp4508","Styrax martii var. microphyllus Perkins","","Styrax martii"
"","","","sp4509","Styrax cinereus M.F.Silva","M.F.Silva","Styrax cinereus"
"","","","sp4510","Pamphilia pedicellata Perkins","Perkins","Pamphilia pedicellata"
"var.","Perkins","ovalis","sp4510","Pamphilia pedicellata var. ovalis Perkins","","Pamphilia pedicellata"
"var.","Perkins","intermedia","sp4510","Pamphilia pedicellata var. intermedia Perkins","","Pamphilia pedicellata"
"var.","Perkins","microphylla","sp4510","Pamphilia pedicellata var. microphylla Perkins","","Pamphilia pedicellata"
"var.","Perkins","salicifolia","sp4510","Pamphilia pedicellata var. salicifolia Perkins","","Pamphilia pedicellata"
"","","","sp4511","Styrax ambiguus Seub.","Seub.","Styrax ambiguus"
"","","","sp4511","Styrax discolor M.F.Silva","M.F.Silva","Styrax discolor"
"var.","Chodat & Hassl.","apiculatus","sp4511","Styrax ambiguus var. apiculatus Chodat & Hassl.","","Styrax ambiguus"
"","","","sp4511","Styrax bogotensis Perkins","Perkins","Styrax bogotensis"
"","","","sp4511","Styrax pachyphyllus Pilg.","Pilg.","Styrax pachyphyllus"
"","","","sp4511","Styrax tafelbergensis Maguire","Maguire","Styrax tafelbergensis"
"","","","sp4511","Styrax punctatus A.DC.","A.DC.","Styrax punctatus"
"","","","sp4511","Styrax ambiguum Pohl","Pohl","Styrax ambiguum"
"","","","sp4511","Styrax punctatum A. DC.","A. DC.","Styrax punctatum"
"var.","Perkins","rotundatus","sp4512","Styrax martii var. rotundatus Perkins","","Styrax martii"
"","","","sp4513","Styrax burchellii Perkins","Perkins","Styrax burchellii"
"","","","sp4513","Styrax pearcei Perkins","Perkins","Styrax pearcei"
"var.","Perkins","bolivianus","sp4513","Styrax pearcei var. bolivianus Perkins","","Styrax pearcei"
"","","","sp4522","Swartzia dicarpa Moric. ex Meisn.","Moric. ex Meisn.","Swartzia dicarpa"
"","","","sp4523","Swartzia fasciata Rizzini & A.Mattos","Rizzini & A.Mattos","Swartzia fasciata"
"","","","sp4527","Swartzia brasiliensis Vogel","Vogel","Swartzia brasiliensis"
"var.","R.S.Cowan","ynesiana","sp4533","Swartzia acutifolia var. ynesiana R.S.Cowan","","Swartzia acutifolia"
"var.","R.S.Cowan","cognata","sp4537","Swartzia flaemingii var. cognata R.S.Cowan","","Swartzia flaemingii"
"var.","R.S.Cowan","polita","sp4537","Swartzia flaemingii var. polita R.S.Cowan","","Swartzia flaemingii"
"var.","(Harms) Cowan","psilonema","sp4538","Swartzia flaemingii var. psilonema (Harms) Cowan","","Swartzia flaemingii"
"","","","sp4541","Swartzia peremarginata R.S.Cowan","R.S.Cowan","Swartzia peremarginata"
