"infraType","infrarankAuthor","infrarankName","internal_taxon_id","name","speciesAuthor","speciesName","source.info"
"","","","sp3072","Myrcia banisteriifolia DC.","DC.","Myrcia banisteriifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp3072","Myrcia garopabensis Cambess.","Cambess.","Myrcia garopabensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3074","Myrcia phaeoclada O.Berg","O.Berg","Myrcia phaeoclada","Brazilian_Flora_Online_v.393.285"
"","","","sp3074","Myrcia luschnathiana O.Berg","O.Berg","Myrcia luschnathiana","Brazilian_Flora_Online_v.393.285"
"","","","sp3076","Aulomyrcia dumosa O.Berg","O.Berg","Aulomyrcia dumosa","Brazilian_Flora_Online_v.393.285"
"","","","sp3076","Aulomyrcia edulis O.Berg","O.Berg","Aulomyrcia edulis","Brazilian_Flora_Online_v.393.285"
"","","","sp3076","Aulomyrcia platyclada (DC.) Amshoff","(DC.) Amshoff","Aulomyrcia platyclada","Brazilian_Flora_Online_v.393.285"
"","","","sp3076","Myrcia dumosa (O.Berg) Krug & Urb.","(O.Berg) Krug & Urb.","Myrcia dumosa","Brazilian_Flora_Online_v.393.285"
"","","","sp3076","Myrcia dussii Krug & Urb.","Krug & Urb.","Myrcia dussii","Brazilian_Flora_Online_v.393.285"
"","","","sp3076","Myrcia edulis (O.Berg) Krug & Urb.","(O.Berg) Krug & Urb.","Myrcia edulis","Brazilian_Flora_Online_v.393.285"
"","","","sp3077","Myrcia follii G.M.Barroso & Peixoto","G.M.Barroso & Peixoto","Myrcia follii","Brazilian_Flora_Online_v.393.285"
"","","","sp3078","Aulomyrcia polyantha (DC.) O.Berg","(DC.) O.Berg","Aulomyrcia polyantha","Brazilian_Flora_Online_v.393.285"
"","","","sp3079","Marlierea polygama (O.Berg) D.Legrand","(O.Berg) D.Legrand","Marlierea polygama","Brazilian_Flora_Online_v.393.285"
"","","","sp3084","Gomidesia pubescens (DC.) D.Legrand","(DC.) D.Legrand","Gomidesia pubescens","Brazilian_Flora_Online_v.393.285"
"","","","sp3084","Gomidesia widgreniana O.Berg","O.Berg","Gomidesia widgreniana","Brazilian_Flora_Online_v.393.285"
"","","","sp3084","Gomidesia aubletiana O.Berg","O.Berg","Gomidesia aubletiana","Brazilian_Flora_Online_v.393.285"
"","","","sp3084","Gomidesia casaretteana O.Berg","O.Berg","Gomidesia casaretteana","Brazilian_Flora_Online_v.393.285"
"","","","sp3084","Gomidesia mikaniana O.Berg","O.Berg","Gomidesia mikaniana","Brazilian_Flora_Online_v.393.285"
"","","","sp3084","Gomidesia raddiana O.Berg","O.Berg","Gomidesia raddiana","Brazilian_Flora_Online_v.393.285"
"","","","sp3084","Myrcia minensis Kiaersk.","Kiaersk.","Myrcia minensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3084","Myrcia schenckiana Kiaersk.","Kiaersk.","Myrcia schenckiana","Brazilian_Flora_Online_v.393.285"
"","","","sp3085","Myrcia calumbaensis Kiaersk.","Kiaersk.","Myrcia calumbaensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3085","Aulomyrcia collina (DC.) O.Berg","(DC.) O.Berg","Aulomyrcia collina","Brazilian_Flora_Online_v.393.285"
"","","","sp3085","Aulomyrcia pohliana O.Berg","O.Berg","Aulomyrcia pohliana","Brazilian_Flora_Online_v.393.285"
"","","","sp3085","Aulomyrcia pubiflora (DC.) O.Berg","(DC.) O.Berg","Aulomyrcia pubiflora","Brazilian_Flora_Online_v.393.285"
"","","","sp3085","Eugenia collina DC.","DC.","Eugenia collina","Brazilian_Flora_Online_v.393.285"
"","","","sp3085","Myrcia collina NA","","Myrcia collina","Brazilian_Flora_Online_v.393.285"
"","","","sp3086","Aulomyrcia grandiflora O.Berg","O.Berg","Aulomyrcia grandiflora","Brazilian_Flora_Online_v.393.285"
"","","","sp3086","Myrcia grandiflora (O.Berg) Nied.","(O.Berg) Nied.","Myrcia grandiflora","Brazilian_Flora_Online_v.393.285"
"","","","sp3086","Myrcia antonia (O.Berg) Mazine","(O.Berg) Mazine","Myrcia antonia","Brazilian_Flora_Online_v.393.285"
"","","","sp3089","Aulomyrcia ovata O.Berg","O.Berg","Aulomyrcia ovata","Brazilian_Flora_Online_v.393.285"
"","","","sp3089","Aulomyrcia pyrifolia (Desv.) O.Berg","(Desv.) O.Berg","Aulomyrcia pyrifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp3089","Eugenia pyrifolia Desv. ex Ham.","Desv. ex Ham.","Eugenia pyrifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp3089","Myrcia divergens DC.","DC.","Myrcia divergens","Brazilian_Flora_Online_v.393.285"
"","","","sp3090","Myrcia acuminatissima O.Berg","O.Berg","Myrcia acuminatissima","Brazilian_Flora_Online_v.393.285"
"","","","sp3090","Aulomyrcia gaudichaudiana O.Berg","O.Berg","Aulomyrcia gaudichaudiana","Brazilian_Flora_Online_v.393.285"
"","","","sp3090","Aulomyrcia racemosa O.Berg","O.Berg","Aulomyrcia racemosa","Brazilian_Flora_Online_v.393.285"
"","","","sp3091","Myrcia scutulifera DC.","DC.","Myrcia scutulifera","Brazilian_Flora_Online_v.393.285"
"","","","sp3091","Aulomyrcia imbricata (Gardner) O.Berg","(Gardner) O.Berg","Aulomyrcia imbricata","Brazilian_Flora_Online_v.393.285"
"","","","sp3091","Myrcia imbricata Gardner","Gardner","Myrcia imbricata","Brazilian_Flora_Online_v.393.285"
"","","","sp3092","Aulomyrcia ramuliflora O.Berg","O.Berg","Aulomyrcia ramuliflora","Brazilian_Flora_Online_v.393.285"
"","","","sp3092","Aulomyrcia sphenoides O.Berg","O.Berg","Aulomyrcia sphenoides","Brazilian_Flora_Online_v.393.285"
"","","","sp3092","Myrcia sphenoides (O.Berg) Mattos","(O.Berg) Mattos","Myrcia sphenoides","Brazilian_Flora_Online_v.393.285"
"","","","sp3093","Marlierea reitzii D.Legrand","D.Legrand","Marlierea reitzii","Brazilian_Flora_Online_v.393.285"
"","","","sp3095","Gomidesia reticulata (Cambess.) O.Berg","(Cambess.) O.Berg","Gomidesia reticulata","Brazilian_Flora_Online_v.393.285"
"","","","sp3096","Myrcia dictyophleba NA","","Myrcia dictyophleba","Brazilian_Flora_Online_v.393.285"
"","","","sp3096","Aulomyrcia reticulosa (Miq.) O.Berg","(Miq.) O.Berg","Aulomyrcia reticulosa","Brazilian_Flora_Online_v.393.285"
"","","","sp3096","Myrcia altera Sobral","Sobral","Myrcia altera","Brazilian_Flora_Online_v.393.285"
"","","","sp3097","Myrcia arborescens O.Berg","O.Berg","Myrcia arborescens","Brazilian_Flora_Online_v.393.285"
"","","","sp3097","Myrcia itambensis O.Berg","O.Berg","Myrcia itambensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3101","Myrcia pyramidata O.Berg","O.Berg","Myrcia pyramidata","Brazilian_Flora_Online_v.393.285"
"","","","sp3102","Myrcia gomidesioides Kiaersk.","Kiaersk.","Myrcia gomidesioides","Brazilian_Flora_Online_v.393.285"
"","","","sp3102","Myrcia rimosa Cambess.","Cambess.","Myrcia rimosa","Brazilian_Flora_Online_v.393.285"
"","","","sp3102","Myrcia campestris DC.","DC.","Myrcia campestris","Brazilian_Flora_Online_v.393.285"
"","","","sp3102","Myrcia irwinii Mattos & D.Legrand","Mattos & D.Legrand","Myrcia irwinii","Brazilian_Flora_Online_v.393.285"
"","","","sp3102","Aulomyrcia campestris (DC.) O.Berg","(DC.) O.Berg","Aulomyrcia campestris","Brazilian_Flora_Online_v.393.285"
"","","","sp3102","Aulomyrcia crassifolia O.Berg","O.Berg","Aulomyrcia crassifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp3102","Aulomyrcia crenulata O.Berg","O.Berg","Aulomyrcia crenulata","Brazilian_Flora_Online_v.393.285"
"","","","sp3102","Aulomyrcia pilantha O.Berg","O.Berg","Aulomyrcia pilantha","Brazilian_Flora_Online_v.393.285"
"","","","sp3102","Aulomyrcia rufipes (DC.) O.Berg","(DC.) O.Berg","Aulomyrcia rufipes","Brazilian_Flora_Online_v.393.285"
"","","","sp3110","Myrcia ramulosa DC.","DC.","Myrcia ramulosa","Brazilian_Flora_Online_v.393.285"
"","","","sp3110","Aulomyrcia ramulosa (DC.) O.Berg","(DC.) O.Berg","Aulomyrcia ramulosa","Brazilian_Flora_Online_v.393.285"
"","","","sp3110","Aulomyrcia selloi (Spreng.) Kausel","(Spreng.) Kausel","Aulomyrcia selloi","Brazilian_Flora_Online_v.393.285"
"","","","sp3110","Myrcia hassleriana Barb.Rodr.","Barb.Rodr.","Myrcia hassleriana","Brazilian_Flora_Online_v.393.285"
"","","","sp3110","Myrcia microsiphonata D.Legrand","D.Legrand","Myrcia microsiphonata","Brazilian_Flora_Online_v.393.285"
"","","","sp3110","Myrcia smithii D.Legrand & Kausel","D.Legrand & Kausel","Myrcia smithii","Brazilian_Flora_Online_v.393.285"
"","","","sp3110","Myrtus selloi Spreng.","Spreng.","Myrtus selloi","Brazilian_Flora_Online_v.393.285"
"","","","sp3115","Gomidesia spectabilis (DC.) O.Berg","(DC.) O.Berg","Gomidesia spectabilis","Brazilian_Flora_Online_v.393.285"
"","","","sp3115","Gomidesia browniana (Gardner) O.Berg","(Gardner) O.Berg","Gomidesia browniana","Brazilian_Flora_Online_v.393.285"
"","","","sp3115","Gomidesia poeppigiana O.Berg","O.Berg","Gomidesia poeppigiana","Brazilian_Flora_Online_v.393.285"
"","","","sp3115","Myrcia browniana Gardner","Gardner","Myrcia browniana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia sporadosticta Kiaersk.","Kiaersk.","Myrcia sporadosticta","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia acutata O.Berg","O.Berg","Myrcia acutata","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia acutiloba O.Berg","O.Berg","Myrcia acutiloba","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia alagoensis O.Berg","O.Berg","Myrcia alagoensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia ciarensis O.Berg","O.Berg","Myrcia ciarensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia fallax (Rich.) DC.","(Rich.) DC.","Myrcia fallax","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia gardneriana O.Berg","O.Berg","Myrcia gardneriana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia rostrata DC.","DC.","Myrcia rostrata","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia sepiaria DC.","DC.","Myrcia sepiaria","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia magnoliifolia DC.","DC.","Myrcia magnoliifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia oocarpa Cambess.","Cambess.","Myrcia oocarpa","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia pohliana O.Berg","O.Berg","Myrcia pohliana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia schaueriana O.Berg","O.Berg","Myrcia schaueriana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia sellowiana O.Berg","O.Berg","Myrcia sellowiana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia augustana Kiaersk.","Kiaersk.","Myrcia augustana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia chapadensis S.Moore","S.Moore","Myrcia chapadensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia corcovadensis O.Berg","O.Berg","Myrcia corcovadensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia formosiana DC.","DC.","Myrcia formosiana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia hayneana O.Berg","O.Berg","Myrcia hayneana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia laevigata O.Berg","O.Berg","Myrcia laevigata","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia nitens O.Berg","O.Berg","Myrcia nitens","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia riparia O.Berg","O.Berg","Myrcia riparia","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia rufula Miq.","Miq.","Myrcia rufula","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia superba O.Berg","O.Berg","Myrcia superba","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia atramentifera Barb.Rodr.","Barb.Rodr.","Myrcia atramentifera","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia cancellata O.Berg","O.Berg","Myrcia cancellata","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia cujabensis O.Berg","O.Berg","Myrcia cujabensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia doniana O.Berg","O.Berg","Myrcia doniana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia govinha S.Moore","S.Moore","Myrcia govinha","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia hilariana O.Berg","O.Berg","Myrcia hilariana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia imperatoris-maximiliani Wawra","Wawra","Myrcia imperatoris-maximiliani","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia pertusa DC.","DC.","Myrcia pertusa","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia regnelliana O.Berg","O.Berg","Myrcia regnelliana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia sericea G.Don","G.Don","Myrcia sericea","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia velloziana O.Berg","O.Berg","Myrcia velloziana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Aulomyrcia costata (DC.) O.Berg","(DC.) O.Berg","Aulomyrcia costata","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Aulomyrcia doniana O.Berg","O.Berg","Aulomyrcia doniana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Aulomyrcia wullschlaegeliana O.Berg","O.Berg","Aulomyrcia wullschlaegeliana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Cumetea divaricata (Lam.) Raf.","(Lam.) Raf.","Cumetea divaricata","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Eugenia divaricata Lam.","Lam.","Eugenia divaricata","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Eugenia fallax Rich.","Rich.","Eugenia fallax","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Eugenia laxiflora Poir.","Poir.","Eugenia laxiflora","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Eugenia mollis Willd. ex O.Berg","Willd. ex O.Berg","Eugenia mollis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Eugenia paniculiflora Steud.","Steud.","Eugenia paniculiflora","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Eugenia periplocifolia Jacq.","Jacq.","Eugenia periplocifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia acuminata (Kunth) DC.","(Kunth) DC.","Myrcia acuminata","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia aguitensis Gleason","Gleason","Myrcia aguitensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia ayresiana O.Berg","O.Berg","Myrcia ayresiana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia barrensis O.Berg","O.Berg","Myrcia barrensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia belizensis Lundell","Lundell","Myrcia belizensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia berberis Schauer","Schauer","Myrcia berberis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia brachylopadia Diels","Diels","Myrcia brachylopadia","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia bracteolaris (Poir.) DC.","(Poir.) DC.","Myrcia bracteolaris","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia brandamii O.Berg","O.Berg","Myrcia brandamii","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia catharinae O.Berg","O.Berg","Myrcia catharinae","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia chilensis O.Berg","O.Berg","Myrcia chilensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia communis O.Berg","O.Berg","Myrcia communis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia complicata (Kunth) DC.","(Kunth) DC.","Myrcia complicata","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia compressa Gleason","Gleason","Myrcia compressa","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia coroicensis Rusby","Rusby","Myrcia coroicensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia costa-ricensis O.Berg","O.Berg","Myrcia costa-ricensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia costata DC.","DC.","Myrcia costata","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia coumetoides O.Berg","O.Berg","Myrcia coumetoides","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia cucullata O.Berg","O.Berg","Myrcia cucullata","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia dictyoneura Diels","Diels","Myrcia dictyoneura","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia discolor O.Berg","O.Berg","Myrcia discolor","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia divaricata (Lam.) DC.","(Lam.) DC.","Myrcia divaricata","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia elongata O.Berg","O.Berg","Myrcia elongata","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia erythroxylon O.Berg","O.Berg","Myrcia erythroxylon","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia friburgensis O.Berg","O.Berg","Myrcia friburgensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia gracilis O.Berg","O.Berg","Myrcia gracilis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia guajavifolia O.Berg","O.Berg","Myrcia guajavifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia humboldtiana DC.","DC.","Myrcia humboldtiana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia impressa O.Berg","O.Berg","Myrcia impressa","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia kegeliana O.Berg","O.Berg","Myrcia kegeliana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia klotzschiana O.Berg","O.Berg","Myrcia klotzschiana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia lamprosericea Diels","Diels","Myrcia lamprosericea","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia langsdorffii O.Berg","O.Berg","Myrcia langsdorffii","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia latifolia O.Berg","O.Berg","Myrcia latifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia lindeniana O.Berg","O.Berg","Myrcia lindeniana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia linkiana DC.","DC.","Myrcia linkiana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia longicaudata Lundell","Lundell","Myrcia longicaudata","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia luetzelburgii Burret ex Luetzelb.","Burret ex Luetzelb.","Myrcia luetzelburgii","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia macrophylla DC.","DC.","Myrcia macrophylla","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia martiana O.Berg","O.Berg","Myrcia martiana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia martinicensis Krug & Urb.","Krug & Urb.","Myrcia martinicensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia melanoclada O.Berg","O.Berg","Myrcia melanoclada","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia melanosticta Kiaersk.","Kiaersk.","Myrcia melanosticta","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia micrantha O.Berg","O.Berg","Myrcia micrantha","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia mikaniana (DC.) O.Berg","(DC.) O.Berg","Myrcia mikaniana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia negrensis O.Berg","O.Berg","Myrcia negrensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia opaca O.Berg","O.Berg","Myrcia opaca","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia oxyoentophylla Kiaersk.","Kiaersk.","Myrcia oxyoentophylla","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia pellucida O.Berg","O.Berg","Myrcia pellucida","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia pseudomini DC.","DC.","Myrcia pseudomini","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia riedeliana O.Berg","O.Berg","Myrcia riedeliana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia rufidula Schltdl.","Schltdl.","Myrcia rufidula","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia sartoriana O.Berg","O.Berg","Myrcia sartoriana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia saxicola O.Berg","O.Berg","Myrcia saxicola","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia schuechiana O.Berg","O.Berg","Myrcia schuechiana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia sericiflora O.Berg","O.Berg","Myrcia sericiflora","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia sororia DC.","DC.","Myrcia sororia","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia spruceana O.Berg","O.Berg","Myrcia spruceana","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia tingens O.Berg","O.Berg","Myrcia tingens","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia velutina O.Berg","O.Berg","Myrcia velutina","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia venezuelensis O.Berg","O.Berg","Myrcia venezuelensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrcia ypanemensis O.Berg","O.Berg","Myrcia ypanemensis","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrtus acuminata Kunth","Kunth","Myrtus acuminata","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrtus bracteolaris Poir.","Poir.","Myrtus bracteolaris","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrtus complicata Kunth","Kunth","Myrtus complicata","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrtus dioica Spreng.","Spreng.","Myrtus dioica","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrtus fulva Spreng.","Spreng.","Myrtus fulva","Brazilian_Flora_Online_v.393.285"
"","","","sp3116","Myrtus polyantha Kunth","Kunth","Myrtus polyantha","Brazilian_Flora_Online_v.393.285"
