"internal_taxon_id","language","name","primary"
"sp606","Portuguese","Cabelo De Cotia","false"
"sp606","Portuguese","Brogotó","false"
"sp606","Portuguese","Pau-Vidro, Cocão-Branco, Pau-Vidro-Branco","false"
"sp606","Portuguese","Espeto, Espeto-Vermelho, Guaçatonga","false"
"sp606","Portuguese","Caferana, Limão, Andorinha","false"
"sp606","Portuguese","Cambroé, Guassatunga, Guaçatonga-Branca, Pau-De-La","false"
"sp606","Portuguese","Carrapatinho","false"
"sp606","Portuguese","Assa-Leitão","false"
"sp606","Portuguese","Assa-Peixe","false"
"sp606","Portuguese","Chá-De-Bugre, Guassatonga, Café-Do-Mato,Guaçatonga","false"
"sp606","Portuguese","Cafezeiro-Do-Mato, Cambroé, Guaçatunga","false"
"sp606","Portuguese","Pau-De-Espeto, Vidro, Anavinga","false"
"sp608","Portuguese","Laranjinha","false"
"sp608","Portuguese","Pau-De-Espeto","false"
"sp608","Portuguese","Vidro","false"
"sp612","Portuguese","Capança","false"
"sp612","Portuguese","Mata Calado","false"
"sp612","Portuguese","Mutamba Brava","false"
"sp615","Portuguese","Cafezinho-Do-Mato","false"
"sp615","Portuguese","Espeteiro","false"
"sp621","Portuguese","Cabelo De Cotia","false"
"sp628","Portuguese","Guaçatonga","false"
"sp628","Portuguese","Pau-De-Lagarto","false"
"sp629","Portuguese","Azulão","false"
"sp629","Portuguese","Caferana","false"
"sp631","Portuguese","São-João-Preto","false"
"sp633","Portuguese","Taxi Preto Da Folha Miúda","false"
"sp635","Portuguese","Angelca Preta","false"
"sp635","Portuguese","Laranjinha","false"
"sp636","Portuguese","Romãzeirinha","false"
"sp640","Portuguese","Imbaré","false"
"sp640","Portuguese","Barriguda Lisa","false"
"sp641","Portuguese","Embaúba-Vermelha","false"
"sp642","Portuguese","Embaúba-Branca","false"
"sp642","Portuguese","Embaubaçu","false"
"sp642","Portuguese","Embaúba-Preta","false"
"sp642","Portuguese","Embaúba-Prateada","false"
"sp643","Portuguese","Embaúba","false"
"sp643","Portuguese","Embaúba-Branca","false"
"sp644","Portuguese","Torém","false"
"sp644","Portuguese","Imbaúba-Branca","false"
"sp644","Portuguese","Imbaúba-Vermelha","false"
"sp644","Portuguese","Galamarte","false"
"sp644","Portuguese","Capeira","false"
"sp645","Portuguese","Imbaúba-Branca","false"
"sp645","Portuguese","Embaúba-Da-Pedra","false"
"sp648","Portuguese","Cedro","false"
"sp648","Portuguese","Cedro Branco","false"
"sp648","Portuguese","Cedro Rosa","false"
"sp648","Portuguese","Cedro Vermelho","false"
"sp650","Portuguese","Paineira-Da-Praia","false"
"sp653","Portuguese","Samaúma","false"
"sp653","Portuguese","Sumaúma","false"
"sp656","Portuguese","Paineira","false"
"sp659","Portuguese","Grão-De-Galo","false"
"sp660","Portuguese","Cipó Farinha Seca","false"
"sp660","Portuguese","Cipó Laranjinha","false"
"sp660","Portuguese","Grão De Galo","false"
"sp660","Portuguese","Gumbixava","false"
"sp662","Portuguese","Pau-De-Rato","false"
"sp663","Portuguese","Catinga-De-Porco","false"
"sp664","Portuguese","Caneleiro","false"
"sp664","Portuguese","Faveira","false"
"sp664","Portuguese","Maraximbé","false"
"sp665","Portuguese","Catingueira-Rasteira","false"
"sp666","Portuguese","Catingueira","false"
"sp667","Portuguese","Faveira","false"
"sp667","Portuguese","Quebra-Facão","false"
"sp667","Portuguese","Catingueira-De-Folha-Miúda","false"
"sp667","Portuguese","Sibipiruna","false"
"sp667","Portuguese","Mucitaiba","false"
"sp667","Portuguese","Muirapixuna","false"
"sp676","Portuguese","Mandacaru, Mandacaru-De-Boi, Mandacaru-Facheiro, Mandacaru-De-Faixo, Cardeiro, Jamacaru, Jamaracurú, Jumucurú, Jumarucú, Cumbeba, Urumbeba","false"
"sp678","Portuguese","Anilão","false"
"sp678","Portuguese","Cairana","false"
"sp678","Portuguese","Canema","false"
"sp678","Portuguese","Coerana","false"
"sp678","Portuguese","Coerana-Branca","false"
"sp678","Portuguese","Dama-Da-Noite","false"
"sp678","Portuguese","João-Mole","false"
"sp678","Portuguese","Maria-Branca","false"
"sp678","Portuguese","Maria-Preta","false"
"sp678","Portuguese","Quarana","false"
"sp679","Portuguese","Baga-De-Brugre","false"
"sp679","Portuguese","Coerana","false"
"sp679","Portuguese","Jasmim-Da-Noite","false"
"sp679","Portuguese","Vara-De-Tripa","false"
"sp681","Portuguese","Coerana","false"
"sp681","Portuguese","Coerana-Amarela","false"
"sp681","Portuguese","Caparosa","false"
"sp682","Portuguese","Coerana","false"
"sp682","Portuguese","Coerana-Amarela","false"
"sp682","Portuguese","Quina-Do-Mato","false"
"sp682","Portuguese","Quina-Da-Terra","false"
"sp685","Portuguese","Coerana","false"
"sp686","Portuguese","Sabão-De-Soldado","false"
"sp687","Portuguese","Coerana","false"
"sp687","Portuguese","Guiné-Do-Campo","false"
"sp688","Portuguese","Belonha-De-Capoeira","false"
"sp689","Portuguese","Coerana","false"
"sp689","Portuguese","Tinge-Lingua","false"
"sp690","Portuguese","Coerana","false"
"sp693","Portuguese","Coerana","false"
"sp693","Portuguese","Belonha-De-Rato","false"
"sp694","Portuguese","Anilhão","false"
"sp695","Portuguese","Canelinha-Do-Brejo","false"
"sp695","Portuguese","Peroba-D’água","false"
"sp695","Portuguese","Coarana","false"
"sp695","Portuguese","Coerana-Branca","false"
"sp697","Portuguese","Coerana","false"
"sp697","Portuguese","Peroba-D’água","false"
"sp697","Portuguese","Dama-Da-Noite","false"
"sp697","Portuguese","Mercuriana","false"
"sp702","Portuguese","Cumaté-Branco","false"
"sp702","Portuguese","Pitomba-De-Espinho","false"
"sp703","Portuguese","Arranha-Gato","false"
"sp707","Portuguese","Sucupira-Preta","false"
"sp711","Portuguese","Sucupira-Preta","false"
"sp711","Portuguese","Coração-De-Negro","false"
"sp735","Portuguese","Bacuparí","false"
"sp735","Portuguese","Pitombinha","false"
"sp750","Portuguese","Arapiraca","false"
"sp750","Portuguese","Jurema-Branca","false"
"sp755","Portuguese","Veludo Preto","false"
"sp759","Portuguese","Rompe Gibão","false"
"sp759","Portuguese","Tapaquitá","false"
"sp759","Portuguese","Quina-Cruzeiro","false"
"sp759","Portuguese","Limãorana","false"
"sp765","Portuguese","Estrella","false"
"sp765","Portuguese","Limão-Rana","false"
"sp767","Portuguese","Gargaúba","false"
"sp769","Portuguese","Cambará","false"
"sp769","Portuguese","Camará","false"
"sp769","Portuguese","Cambará-Falso","false"
"sp769","Portuguese","Mata-Pasto","false"
"sp772","Portuguese","Guajiru","false"
"sp772","Portuguese","Ajurú-Branco","false"
"sp772","Portuguese","Agiru","false"
"sp775","Portuguese","Aguaí","false"
"sp775","Portuguese","Aguaí-Da-Serra","false"
"sp775","Portuguese","Bapeba","false"
"sp775","Portuguese","Cutite-Branco","false"
"sp775","Portuguese","Guatambu-De-Leite","false"
"sp776","Portuguese","Guapeba","false"
"sp776","Portuguese","Marmeleiro-Do-Mato","false"
"sp777","Portuguese","Murta","false"
"sp781","Portuguese","Caimito-Do-Paraná","false"
"sp782","Portuguese","Abiurana","false"
"sp783","Portuguese","Murici-Do-Tabuleiro","false"
"sp784","Portuguese","Abiu-Groselia","false"
"sp784","Portuguese","Abiu-Ucuba","false"
"sp784","Portuguese","Mangabarana","false"
"sp785","Portuguese","Bapeba","false"
"sp785","Portuguese","Bapeba-Pedrim","false"
"sp785","Portuguese","Língua-De-Vaca","false"
"sp786","Portuguese","Macaco-Jaqueira","false"
"sp787","Portuguese","Cacheta, Caixeta, Caxeta","false"
"sp787","Portuguese","Caixeta-Amarela, Caxeta-Amarela","false"
"sp787","Portuguese","Massaranduba","false"
"sp787","Portuguese","Aguaí","false"
"sp788","Portuguese","Bom-Para-Tudo","false"
"sp788","Portuguese","Canela-Branca","false"
"sp788","Portuguese","Casca-De-Cutia","false"
"sp789","Portuguese","Pau-Amargo","false"
"sp789","Portuguese","Paratudo","false"
"sp789","Portuguese","Pau-Para-Tudo","false"
"sp789","Portuguese","Pimenteira","false"
"sp790","Portuguese","Paratudo","false"
"sp791","Portuguese","Pimenteira","false"
"sp805","Spanish; Castilian","Laurel","false"
"sp807","Portuguese","Congonha","false"
"sp807","Portuguese","Congonha-De-Bugre","false"
"sp807","Portuguese","Congonha-Do-Sertão","false"
"sp807","Portuguese","Congonha-Falsa","false"
"sp807","Portuguese","Erva-De-Anta","false"
"sp807","Portuguese","Falso-Mate","false"
"sp807","Portuguese","Inhanê","false"
"sp807","Portuguese","Yapon","false"
"sp807","Portuguese","Yerba De Palos De Paraguayos","false"
"sp808","Portuguese","Carne-De-Vaca","false"
"sp808","Portuguese","Perobossu","false"
"sp809","Portuguese","Folha-De-Serra","false"
"sp809","Portuguese","Janita","false"
"sp810","Portuguese","Guariúba","false"
"sp810","Portuguese","Guariúba-Amarela","false"
"sp810","Portuguese","Guariúba-Branca","false"
"sp815","Portuguese","Carne-De-Vaca","false"
"sp815","Portuguese","Caujuja","false"
"sp816","Portuguese","Caujuja-De-Ule","false"
"sp823","Portuguese","Feijão Bravo","false"
"sp825","Portuguese","Gameleira","false"
"sp826","Portuguese","Leite-De-Mocó","false"
"sp832","Portuguese","Apuí","false"
"sp832","Portuguese","Cebola-Da-Mata","false"
"sp832","Portuguese","Cebola-Grande-Da-Mata","false"
"sp838","Portuguese","Magnólia Do Mato","false"
"sp839","Portuguese","Apuí","false"
"sp839","Portuguese","Ceboleira","false"
"sp839","Portuguese","Manga-Brava","false"
"sp839","Portuguese","Mangue-Branco","false"
"sp839","Portuguese","Mucugê-Bravo","false"
"sp839","Portuguese","Orelha-De-Burro","false"
"sp840","Portuguese","Leite-De-Mocó","false"
"sp840","Portuguese","Pau-De-Mocó","false"
"sp843","Portuguese","Apuizinha","false"
"sp843","Portuguese","Gameleira","false"
"sp854","Portuguese","Favela","false"
"sp854","Portuguese","Urtiga-De-Raposa","false"
"sp855","Portuguese","'Penão'","false"
"sp856","Portuguese","'Favela-De-Cachorro'","false"
"sp859","Portuguese","Pau-De-Estalo, Cabuçu,","false"
"sp860","Portuguese","Cipó-Ninfolia, Cipó-Pau","false"
"sp865","Portuguese","Pau-De-Junta","false"
"sp867","Portuguese","Olho-De-Passarinho","false"
"sp869","Portuguese","Canaçu, Cabaçu","false"
"sp869","Portuguese","Folha Larga Da Mata","false"
"sp870","Portuguese","Pipoca, Cabuçu, Bainha-De-Facão, Cravassú","false"
"sp871","Portuguese","Canassu Preto","false"
"sp871","Portuguese","Caneleira, Cabeça De Macaco","false"
"sp873","Portuguese","Cipo-Pau, Ocaiman","false"
"sp874","Portuguese","Coaçu","false"
"sp874","Portuguese","Folha Larga","false"
"sp874","Portuguese","Novateiro","false"
"sp874","Portuguese","Pajeú, Pau-Jaú","false"
"sp876","Portuguese","Azedinha","false"
"sp876","Portuguese","Canjiquinha","false"
"sp877","Portuguese","Manacá Brasileiro","false"
"sp877","Portuguese","Muçambeira","false"
"sp879","Portuguese","Cipó-Ponte","false"
"sp879","Portuguese","Costela-De-Vaca","false"
"sp879","Portuguese","Caa-Uassu-Rana","false"
"sp880","Portuguese","Cipó-Curu","false"
"sp883","Portuguese","Chapelão","false"
"sp883","Portuguese","Pajeú","false"
"sp885","Portuguese","Cipó-Costela-De-Anta","false"
"sp887","Portuguese","Tucunaré-Branco","false"
"sp888","Portuguese","Caixão","false"
"sp888","Portuguese","Cauaçú","false"
"sp888","Portuguese","Catureiro-Vermelho, Pau-De-Cachimbo","false"
"sp889","Portuguese","Buxixão","false"
"sp890","Portuguese","Algodão-Do-Campo","false"
"sp890","Portuguese","Algodãozinho-Do-Campo","false"
"sp890","Portuguese","Algodão-Bravo","false"
"sp894","Portuguese","Icó","false"
"sp894","Portuguese","Icó Branco","false"
"sp895","Portuguese","Cruzeiro","false"
"sp895","Portuguese","Cura-Manoel","false"
"sp895","Portuguese","Curo Curro","false"
"sp895","Portuguese","Quina Do Campo","false"
"sp898","Portuguese","Escovinha","false"
"sp898","Portuguese","Pente De Macaco","false"
"sp898","Portuguese","Surucuá","false"
"sp899","Portuguese","Vaquetinha, Rasteira","false"
"sp899","Portuguese","Cipaúba, Cipaúba-Rasteira, Mofumbo-De-Louro","false"
"sp899","Portuguese","Caatinga Branca","false"
"sp899","Portuguese","Vaqueta","false"
"sp899","Portuguese","Cipaúba, Mofumbo, Mirueira","false"
"sp900","Portuguese","Escova De Macaco","false"
"sp900","Portuguese","Pente De Macaco","false"
"sp900","Portuguese","Cipo-Pincel, Escova De Macaco","false"
"sp900","Portuguese","Mafumbo Ou Mofumbo","false"
"sp901","Portuguese","Vaqueteiro","false"
"sp901","Portuguese","Cipaúba, Cipaúba-De-Boi, Sipaúba","false"
"sp901","Portuguese","Farinha Seca","false"
"sp902","Portuguese","Cipó De Cágado","false"
"sp902","Portuguese","Mofumbo","false"
"sp903","Portuguese","Lacre-Do-Campo, Rabo-De-Macaco, Remela-De-Macaco.","false"
"sp903","Portuguese","Pombeiro","false"
"sp903","Portuguese","Mufumbo Preto","false"
"sp903","Portuguese","Jaramataia","false"
"sp903","Portuguese","Escova-De-Macaco, Mufumbo-Do-Rio","false"
"sp904","Portuguese","Mofumbo","false"
"sp904","Portuguese","Cipó-De-Bugio","false"
"sp904","Portuguese","Juti´Airimbo","false"
"sp904","Portuguese","Pombeiral","false"
"sp904","Portuguese","Cipó-Invasor","false"
"sp904","Portuguese","Tototo","false"
"sp905","Portuguese","Carne De Vaca","false"
"sp905","Portuguese","Vaqueta, Mofumbo","false"
"sp905","Portuguese","Mufumo","false"
"sp905","Portuguese","Pente De Macaco","false"
"sp906","Portuguese","Cipó","false"
"sp906","Portuguese","Cipó Vermelho","false"
"sp906","Portuguese","Cipó-Mofumbo, Pajaú","false"
"sp906","Portuguese","Caatinga-Branca","false"
"sp906","Portuguese","Jacarezimho","false"
"sp906","Portuguese","Mofumbo","false"
"sp906","Portuguese","Sipaúba","false"
"sp907","Portuguese","Pau De Cotia","false"
"sp907","Portuguese","Mofumbo, Sipaúba, Mufumbo","false"
"sp908","Portuguese","Tucunarezinho","false"
"sp908","Portuguese","Boramarom","false"
"sp908","Portuguese","Escova De Macaco","false"
"sp915","Portuguese","Pitaguará (Cordeiro Et Al. 1581a)","false"
"sp919","Portuguese","Laranjinha-Pequena","false"
"sp919","Portuguese","Pé D'anta","false"
"sp920","Portuguese","Café-Bravo","false"
"sp920","Portuguese","Lírio-Do-Mato","false"
"sp920","Portuguese","Rapadura-Branca","false"
"sp928","Portuguese","Laranjinha-Brava","false"
"sp928","Portuguese","Tira-Prosa","false"
"sp935","Portuguese","Coronilha","false"
"sp935","Portuguese","Folha-De-Buxo","false"
"sp937","Portuguese","Café-Grande-Do-Mato","false"
"sp941","Portuguese","Falso-Calcanhar-De-Cotia","false"
"sp942","Portuguese","Cipó-Baga-De-Bico","false"
"sp944","Portuguese","Mangue-De-Botão, Mangue-Negro, Amora-Do-Mar","false"
"sp948","Portuguese","Copaíba","false"
"sp948","Portuguese","Podói","false"
"sp950","Portuguese","Copaíba","false"
"sp950","Portuguese","Pau-D'óleo","false"
"sp952","Portuguese","Pau-Dói","false"
"sp952","Portuguese","Podói","false"
"sp956","Portuguese","Copaíba","false"
"sp956","Portuguese","Copaíba-Branca","false"
"sp958","Portuguese","Carnaúba","false"
"sp961","Portuguese","Freijó","false"
"sp961","Portuguese","Freijó Preto","false"
"sp967","Portuguese","Cha De Bugre","false"
"sp968","Portuguese","Grão De Galo","false"
"sp972","Portuguese","Angeli","false"
"sp972","Portuguese","Caraiba","false"
"sp978","Portuguese","Buxuxi De Formiga","false"
"sp978","Portuguese","Ovo De Galo","false"
"sp978","Portuguese","Pau De Formiga","false"
"sp983","Portuguese","Grão-De-Galo","false"
"sp986","Portuguese","Freijó Branco","false"
"sp1001","Portuguese","Marmelada-De-Cachorro","false"
"sp1005","Portuguese","Marmelada-De-Cachorro","false"
"sp1008","Portuguese","Milho Torrado","false"
"sp1009","Portuguese","Oiti-Mirim","false"
"sp1010","Portuguese","Milho Torrado","false"
"sp1012","Portuguese","Fruta Da Ema","false"
"sp1012","Portuguese","Oiti, Utirana, Farinha Seca","false"
"sp1012","Portuguese","Oiti Das Gerais","false"
"sp1013","Portuguese","Goiti De Morcego","false"
"sp1013","Portuguese","Oiti, Oiti Mirim, Oiticica","false"
"sp1013","Portuguese","Bafo De Boi","false"
"sp1013","Portuguese","Oiti Cega Machado","false"
"sp1014","Portuguese","Oiti","false"
"sp1014","Portuguese","Oiticoranga","false"
"sp1016","Portuguese","Oiti","false"
"sp1018","Portuguese","Milho Torrado Folha Lisa, Milho Torrado Amarelo, O","false"
"sp1018","Portuguese","Oiti","false"
"sp1019","Portuguese","Oiti","false"
"sp1019","Portuguese","Oiti Da Areia, Oiti Nativo, Fruto De Coruja","false"
"sp1020","Portuguese","Milho Cozido","false"
"sp1021","Portuguese","Oiti De Morcego","false"
"sp1022","Portuguese","Mari Bravo, Pajura Da Mata, Pajura","false"
"sp1023","Portuguese","Oiti-Coro, Oiti-Verdadeiro","false"
"sp1023","Portuguese","Goiti Da Mata","false"
"sp1023","Portuguese","Oiticeira De Pernambuco","false"
"sp1024","Portuguese","Oiti Boi, Milho Torrado Da Folha Larga","false"
"sp1024","Portuguese","Oiti Da Praia","false"
"sp1025","Portuguese","Pateiro, Acici (Assissi), Marmelada, Oiti","false"
"sp1025","Portuguese","Oiti","false"
"sp1025","Portuguese","Uiti","false"
"sp1026","Portuguese","Milho Cozido","false"
"sp1027","Portuguese","Sorva","false"
"sp1028","Portuguese","Mucugê","false"
"sp1029","Portuguese","Sorva","false"
"sp1029","Portuguese","Sorvarana","false"
"sp1030","Portuguese","Embirema","false"
"sp1032","Portuguese","Tauari","false"
"sp1033","Portuguese","Embirama","false"
"sp1033","Portuguese","Tauari","false"
"sp1033","Portuguese","Toari","false"
"sp1035","Portuguese","Castanha De Macaco","false"
"sp1035","Portuguese","Coité De Macaco","false"
"sp1035","Portuguese","Cuiarana","false"
"sp1035","Portuguese","Cuieira Da Mata","false"
"sp1035","Portuguese","Bola De Canhão","false"
"sp1042","Portuguese","Mata-Pau","false"
"sp1068","Portuguese","Capança Vermelha","false"
"sp1068","Portuguese","Capirona","false"
"sp1069","Portuguese","Capança","false"
"sp1069","Portuguese","Fruto De Macaco","false"
"sp1069","Portuguese","Catauré","false"
"sp1069","Portuguese","Trapiá","false"
"sp1070","Portuguese","Cipó-De-Manacá","false"
"sp1070","Portuguese","Cipó-Malumbe","false"
"sp1070","Portuguese","Fava-De-Papagaio","false"
"sp1070","Portuguese","Mucunã-De-Prata","false"
"sp1071","Portuguese","Camaratuba","false"
"sp1071","Portuguese","Feijão-Camaratu","false"
"sp1078","Portuguese","Canela-De-Urubu","false"
"sp1078","Portuguese","Velame-Bravo","false"
"sp1081","Portuguese","Casatinga-Branca","false"
"sp1081","Portuguese","Cassetinga","false"
"sp1081","Portuguese","Sacatinga","false"
"sp1082","Portuguese","Marmeleiro","false"
"sp1082","Portuguese","Marmeleiro-Da-Caatinga","false"
"sp1085","Portuguese","Marmeleiro","false"
"sp1085","Portuguese","Necorana","false"
"sp1085","Portuguese","Pau-De-Sangue","false"
"sp1093","Portuguese","Alecrim-De-Cabocla","false"
"sp1093","Portuguese","Canelinha","false"
"sp1094","Portuguese","Velame","false"
"sp1097","Portuguese","Marmeleiro-Do-Brejo","false"
"sp1097","Portuguese","Velame-De-Nódea","false"
"sp1101","Portuguese","Pau-Sangue","false"
"sp1102","Portuguese","'Maravuvuia'","false"
"sp1102","Portuguese","'Sangra-D'água'","false"
"sp1105","Portuguese","Marmeleiro-Preto","false"
"sp1105","Portuguese","Velame","false"
"sp1108","Portuguese","'Balsa-Rana'","false"
"sp1108","Portuguese","'Marmeleiro'","false"
"sp1109","Portuguese","Caixeta","false"
"sp1113","Portuguese","Velame","false"
"sp1113","Portuguese","Velaminho","false"
"sp1116","Portuguese","Cambraia","false"
"sp1116","Portuguese","Sangue-De-Drago","false"
"sp1121","Portuguese","Catinga-De-Bode","false"
"sp1121","Portuguese","Velaminho-Da-Serra","false"
"sp1122","Portuguese","Embira","false"
"sp1122","Portuguese","Taipoca","false"
"sp1123","Portuguese","Casatinga-Preta","false"
"sp1123","Portuguese","Catinga-Preta","false"
"sp1123","Portuguese","Folha De Prata","false"
"sp1124","Portuguese","Marmeleiro Branco","false"
"sp1124","Portuguese","Velame","false"
"sp1125","Portuguese","Pau-De-Sangue","false"
"sp1125","Portuguese","Sangra-D’água","false"
"sp1125","Portuguese","Urucurana","false"
"sp1129","Portuguese","Canela-Areia","false"
"sp1129","Portuguese","Canela-Fogo","false"
"sp1130","Portuguese","Canela-De-Jacu","false"
"sp1131","Portuguese","Canela-Abacate","false"
"sp1131","Portuguese","Canela-Do-Brejo","false"
"sp1132","Portuguese","Caiaxio","false"
"sp1133","Portuguese","Canela-Inhotinga","false"
"sp1133","Portuguese","Noz-Moscada-Do-Brasil","false"
"sp1134","Portuguese","Canela-Batalha","false"
"sp1134","Portuguese","Goiaba-De-Mico","false"
"sp1135","Portuguese","Canela-Batalha","false"
"sp1135","Portuguese","Louro-Precioso","false"
"sp1136","Portuguese","Canela-Branca","false"
"sp1136","Portuguese","Canela-Murici","false"
"sp1137","Portuguese","Anhuvinha-Branca","false"
"sp1137","Portuguese","Canela-Oiti","false"
"sp1138","Portuguese","Canela-Pião","false"
"sp1139","Portuguese","Canela","false"
"sp1147","Portuguese","Camboatá","false"
"sp1152","Portuguese","Camboatá-Vermelho","false"
"sp1153","Portuguese","Camboatá","false"
"sp1153","Portuguese","Camboatá-De-Folha-Larga","false"
"sp1162","Portuguese","Pitombarana","false"
"sp1162","Portuguese","Cajuzinho","false"
"sp1163","Portuguese","Camboatá","false"
"sp1163","Portuguese","Camboatá-De-Folha-Miúda","false"
"sp1164","Portuguese","Arco-De-Barril","false"
"sp1164","Portuguese","Rabo-De-Bugio","false"
"sp1165","Portuguese","Camboatá","false"
"sp1165","Portuguese","Pau-D'arco-Da-Folha-Dura","false"
"sp1167","Portuguese","Guamirim","false"
"sp1167","Portuguese","Cambuí","false"
"sp1167","Portuguese","Mureira","false"
"sp1167","Portuguese","Murta","false"
"sp1167","Portuguese","Bosta-De-Galinha","false"
"sp1206","Portuguese","Caroba-De-Flor-Verde","false"
"sp1206","Portuguese","Caroba-Do-Campo","false"
"sp1206","Portuguese","Carobinha Verde","false"
"sp1206","Portuguese","Cinco Chagas","false"
"sp1206","Spanish; Castilian","Espeguilla","false"
"sp1206","Portuguese","Fava-De-Aranha","false"
"sp1206","Portuguese","Ipê-De-Flor-Verde","false"
"sp1206","Portuguese","Ipê-Mandioca","false"
"sp1206","Portuguese","Ipê-Mirim","false"
"sp1206","Portuguese","Ipê Pardo","false"
"sp1206","Portuguese","Ipê-Verde","false"
"sp1206","Spanish; Castilian","Llangua","false"
"sp1206","Spanish; Castilian","Llangua Colorado","false"
"sp1206","Spanish; Castilian","Orcco-Huoranhuay","false"
"sp1206","Portuguese","Pau-De-Mulato","false"
"sp1206","Spanish; Castilian","Taiiy Hoby","false"
"sp1206","Spanish; Castilian","Yangua","false"
"sp1206","Spanish; Castilian","Yangua Caspi","false"
"sp1206","Spanish; Castilian","Yangua Tinctoria","false"
"sp1207","Portuguese","Louveira","false"
"sp1207","Portuguese","Cabruitinga","false"
"sp1207","Portuguese","Mucitaíba","false"
"sp1208","Portuguese","Envira Da Mata","false"
"sp1208","Portuguese","Pirayauara Kiynha","false"
"sp1208","Portuguese","Rudirimo Xurumici","false"
"sp1209","Portuguese","Feijão De Boi","false"
"sp1209","Portuguese","Feijão-Bravo","false"
"sp1210","Portuguese","Feijão Bravo, Feijão De Boi","false"
"sp1213","Portuguese","Canjerana","false"
"sp1213","Portuguese","Cedro-Brabo","false"
"sp1214","Portuguese","Carrancudo-De-Chapada, Angelim, Sucupira","false"
"sp1214","Portuguese","Sucupira-Braba, Sucupira-Branca, Sucupirinha","false"
"sp1214","Portuguese","Sucupira","false"
"sp1214","Portuguese","Rabo-De-Cavalo","false"
"sp1214","Portuguese","Amarelinho, Agelim, Sucupira, Amargoso, Jasmim","false"
"sp1214","Portuguese","Sucupira-De-Concha","false"
"sp1216","Portuguese","Sipirucu","false"
"sp1217","Portuguese","Embira-De-Sapo","false"
"sp1217","Portuguese","Timbó-Graúdo, Timbó, Feijão-Crú","false"
"sp1218","Portuguese","Guaraná-Timbó","false"
"sp1221","Portuguese","Embira-De-Sapo","false"
"sp1221","Portuguese","Guaianã","false"
"sp1221","Portuguese","Tropeiro","false"
"sp1221","Portuguese","Feijão-Crú, Ingá-Seco, Timbó, Rabo-Mole,","false"
"sp1221","Portuguese","Rabo-De-Bugio","false"
"sp1221","Portuguese","Timbó, Ravi, Ravo Ita, Rabo Molle","false"
"sp1221","Portuguese","Timbó","false"
"sp1221","Portuguese","Palo-De-Piedra, Stonewood, Kaavusu","false"
"sp1222","Portuguese","Timbó-Boticário","false"
"sp1222","Portuguese","Timbó","false"
"sp1224","Portuguese","Suinã","false"
"sp1224","Portuguese","Crista-De-Galo","false"
"sp1226","Portuguese","Caroba-Brava","false"
"sp1226","Portuguese","Jacarandá","false"
"sp1226","Portuguese","Marmeleiro","false"
"sp1227","Portuguese","Jacarandá-Violeta","false"
"sp1227","Portuguese","Pau-Violeta","false"
"sp1227","Portuguese","Violeta","false"
"sp1227","English","Brazilian-King-Wood","false"
"sp1228","Portuguese","Bastião-De-Arruda","false"
"sp1228","Portuguese","Pau-De-Fuso","false"
"sp1228","Portuguese","Sebastião-De-Arruda","false"
"sp1229","Portuguese","Bugi","false"
"sp1229","Portuguese","Marmelo","false"
"sp1229","Portuguese","Marmeleiro-Da-Praia","false"
"sp1230","Portuguese","Mussutaíba","false"
"sp1232","Portuguese","Jacarandá-Rosa","false"
"sp1234","Portuguese","Cipó Preto","false"
"sp1234","Portuguese","Arco-De-Pipa","false"
"sp1234","Portuguese","Cipó-De-Estribo","false"
"sp1234","Portuguese","Cipó-Pau","false"
"sp1234","Portuguese","Jacarandá-Branco","false"
"sp1234","Portuguese","Pau-De-Estribo","false"
"sp1237","Portuguese","Cipó De Escada","false"
"sp1237","Portuguese","Cipó Tábua","false"
"sp1237","Portuguese","Tripa De Galinha","false"
"sp1238","Portuguese","Jacarandá","false"
"sp1238","Portuguese","Sebastião-De-Arruda","false"
"sp1239","Portuguese","Jacarandá-Do-Cerrado","false"
"sp1239","Portuguese","Caviúna-Do-Cerrado","false"
"sp1239","Portuguese","Jacarandá-Do-Campo","false"
"sp1240","Portuguese","Verônica","false"
"sp1240","Portuguese","Verônica-Do-Igapó","false"
"sp1241","Portuguese","Jacarandá-Caviuna","false"
"sp1241","Portuguese","Jacarandá-Da-Bahia","false"
"sp1241","English","Rosewood","false"
"sp1243","Portuguese","Embira-Amarela","false"
"sp1243","Portuguese","Embira-Toicinheira","false"
"sp1244","Portuguese","Embira-Branca","false"
"sp1244","Portuguese","Ibiratinga","false"
"sp1245","Portuguese","Embira-Branca","false"
"sp1245","Portuguese","Embira-De-Sapo","false"
"sp1246","Portuguese","Embira","false"
"sp1246","Portuguese","Pau-De-Embira","false"
"sp1247","Portuguese","Embira-Branca","false"
"sp1247","Portuguese","Embira-Pimenta","false"
"sp1248","Portuguese","Embira-De-Sapo","false"
"sp1248","Portuguese","Embira-Pimenta","false"
"sp1249","Portuguese","Embira","false"
"sp1249","Portuguese","Ouvira-Branca","false"
"sp1250","Portuguese","Embira","false"
"sp1250","Portuguese","Embirinha","false"
"sp1251","Portuguese","Embira","false"
"sp1251","Portuguese","Embira-Branca","false"
"sp1260","Portuguese","Embira-De-Carrapato","false"
"sp1260","Portuguese","Pau-Carrapato","false"
"sp1279","Portuguese","Jutaí","false"
"sp1279","Portuguese","Jutaí Pororoca","false"
