"infraType","infrarankAuthor","infrarankName","internal_taxon_id","name","speciesAuthor","speciesName"
NA,NA,NA,"sp42","Actinostemon polymorphus Müll.Arg.","Müll.Arg.","Actinostemon polymorphus"
"var.","Müll.Arg.","acutissimus","sp42","Actinostemon polymorphus var. acutissimus Müll.Arg.",NA,"Actinostemon polymorphus"
"var.","Müll.Arg.","angustatus","sp42","Actinostemon polymorphus var. angustatus Müll.Arg.",NA,"Actinostemon polymorphus"
"var.","Müll.Arg.","bicolor","sp42","Actinostemon polymorphus var. bicolor Müll.Arg.",NA,"Actinostemon polymorphus"
"var.","Müll.Arg.","ellipticus","sp42","Actinostemon polymorphus var. ellipticus Müll.Arg.",NA,"Actinostemon polymorphus"
"var.","Müll.Arg.","gardneri","sp42","Actinostemon polymorphus var. gardneri Müll.Arg.",NA,"Actinostemon polymorphus"
"var.","(Baill.) Müll.Arg.","grandifolius","sp42","Actinostemon polymorphus var. grandifolius (Baill.) Müll.Arg.",NA,"Actinostemon polymorphus"
"var.","Müll.Arg.","intermedius","sp42","Actinostemon polymorphus var. intermedius Müll.Arg.",NA,"Actinostemon polymorphus"
"var.","Müll.Arg.","longifolius","sp42","Actinostemon polymorphus var. longifolius Müll.Arg.",NA,"Actinostemon polymorphus"
"var.","Müll.Arg.","mucronatus","sp42","Actinostemon polymorphus var. mucronatus Müll.Arg.",NA,"Actinostemon polymorphus"
"var.","Müll.Arg.","obovatus","sp42","Actinostemon polymorphus var. obovatus Müll.Arg.",NA,"Actinostemon polymorphus"
"var.","Müll.Arg.","sellowii","sp42","Actinostemon polymorphus var. sellowii Müll.Arg.",NA,"Actinostemon polymorphus"
"var.","Müll.Arg.","variifolius","sp42","Actinostemon polymorphus var. variifolius Müll.Arg.",NA,"Actinostemon polymorphus"
NA,NA,NA,"sp42","Actinostemon sessilifolius Klotzsch","Klotzsch","Actinostemon sessilifolius"
NA,NA,NA,"sp42","Actinostemon tortuosus Glaz.","Glaz.","Actinostemon tortuosus"
NA,NA,NA,"sp42","Dactylostemon australis Müll.Arg.","Müll.Arg.","Dactylostemon australis"
NA,NA,NA,"sp42","Dactylostemon oligandrus Müll.Arg.","Müll.Arg.","Dactylostemon oligandrus"
NA,NA,NA,"sp42","Dactylostemon sparsifolius Müll.Arg.","Müll.Arg.","Dactylostemon sparsifolius"
NA,NA,NA,"sp42","Excoecaria concolor (Spreng.) Spreng.","(Spreng.) Spreng.","Excoecaria concolor"
NA,NA,NA,"sp42","Gussonia australis (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia australis"
NA,NA,NA,"sp42","Gussonia concolor Spreng.","Spreng.","Gussonia concolor"
NA,NA,NA,"sp42","Gymnanthes concolor (Spreng.) Müll.Arg.","(Spreng.) Müll.Arg.","Gymnanthes concolor"
NA,NA,NA,"sp42","Stillingia concolor (Spreng.) Baill.","(Spreng.) Baill.","Stillingia concolor"
"var.","Müll.Arg.","major","sp43","Actinostemon echinatus var. major Müll.Arg.",NA,"Actinostemon echinatus"
"var.","Müll.Arg.","minor","sp43","Actinostemon echinatus var. minor Müll.Arg.",NA,"Actinostemon echinatus"
"var.","Müll.Arg.","obovatus","sp43","Actinostemon echinatus var. obovatus Müll.Arg.",NA,"Actinostemon echinatus"
"var.","Müll.Arg.","spathularis","sp43","Actinostemon echinatus var. spathularis Müll.Arg.",NA,"Actinostemon echinatus"
NA,NA,NA,"sp43","Actinostemon trachycarpus Müll.Arg.","Müll.Arg.","Actinostemon trachycarpus"
NA,NA,NA,"sp43","Gussonia echinata (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia echinata"
NA,NA,NA,"sp44","Actinostemon lundianus (Didr.) Pax","(Didr.) Pax","Actinostemon lundianus"
NA,NA,NA,"sp44","Actinostemon glaziovii Pax & K.Hoffm.","Pax & K.Hoffm.","Actinostemon glaziovii"
NA,NA,NA,"sp44","Actinostemon desertorum (Müll.Arg.) Pax","(Müll.Arg.) Pax","Actinostemon desertorum"
NA,NA,NA,"sp44","Actinostemon lagoensis (Müll.Arg.) Pax","(Müll.Arg.) Pax","Actinostemon lagoensis"
NA,NA,NA,"sp44","Actinostemon lasiocarpus (Müll.Arg.) Baill.","(Müll.Arg.) Baill.","Actinostemon lasiocarpus"
NA,NA,NA,"sp44","Actinostemon leptopus (Müll.Arg.) Pax","(Müll.Arg.) Pax","Actinostemon leptopus"
NA,NA,NA,"sp44","Actinostemon mandiocanus (Müll.Arg.) Pax","(Müll.Arg.) Pax","Actinostemon mandiocanus"
NA,NA,NA,"sp44","Actinostemon angustifolius (Müll.Arg.) Pax","(Müll.Arg.) Pax","Actinostemon angustifolius"
NA,NA,NA,"sp44","Actinostemon australis (Müll.Arg.) Pax","(Müll.Arg.) Pax","Actinostemon australis"
NA,NA,NA,"sp44","Actinostemon communis (Müll.Arg.) Pax","(Müll.Arg.) Pax","Actinostemon communis"
"var.","Müll.Arg.","cordatus","sp44","Actinostemon communis var. cordatus Müll.Arg.",NA,"Actinostemon communis"
"var.","Müll.Arg.","grandifolius","sp44","Actinostemon communis var. grandifolius Müll.Arg.",NA,"Actinostemon communis"
"var.","Müll.Arg.","heterophyllus","sp44","Actinostemon communis var. heterophyllus Müll.Arg.",NA,"Actinostemon communis"
"var.","Müll.Arg.","intermedius","sp44","Actinostemon communis var. intermedius Müll.Arg.",NA,"Actinostemon communis"
"var.","Müll.Arg.","obovatus","sp44","Actinostemon communis var. obovatus Müll.Arg.",NA,"Actinostemon communis"
"var.","Müll.Arg.","obtusatus","sp44","Actinostemon communis var. obtusatus Müll.Arg.",NA,"Actinostemon communis"
"var.","(Müll.Arg.) Pax","spathulatus","sp44","Actinostemon communis var. spathulatus (Müll.Arg.) Pax",NA,"Actinostemon communis"
"var.","Müll.Arg.","weddellianus","sp44","Actinostemon communis var. weddellianus Müll.Arg.",NA,"Actinostemon communis"
NA,NA,NA,"sp44","Actinostemon cuneatus (Müll.Arg.) Baill.","(Müll.Arg.) Baill.","Actinostemon cuneatus"
"var.","Müll.Arg.","angustifolius","sp44","Actinostemon cuneatus var. angustifolius Müll.Arg.",NA,"Actinostemon cuneatus"
"var.","Müll.Arg.","latifolius","sp44","Actinostemon cuneatus var. latifolius Müll.Arg.",NA,"Actinostemon cuneatus"
NA,NA,NA,"sp44","Actinostemon estrellensis (Müll.Arg.) Pax","(Müll.Arg.) Pax","Actinostemon estrellensis"
"var.","Pax","genuinus","sp44","Actinostemon estrellensis var. genuinus Pax",NA,"Actinostemon estrellensis"
"var.","Pax","latifolius","sp44","Actinostemon estrellensis var. latifolius Pax",NA,"Actinostemon estrellensis"
NA,NA,NA,"sp44","Actinostemon glabrescens Pax & K.Hoffm.","Pax & K.Hoffm.","Actinostemon glabrescens"
"var.","(Müll.Arg.) Pax","acuminatus","sp44","Actinostemon glabrescens var. acuminatus (Müll.Arg.) Pax",NA,"Actinostemon glabrescens"
"var.","(Müll.Arg.) Pax","angustifolius","sp44","Actinostemon glabrescens var. angustifolius (Müll.Arg.) Pax",NA,"Actinostemon glabrescens"
"var.","Pax & K.Hoffm.","macrophyllus","sp44","Actinostemon glabrescens var. macrophyllus Pax & K.Hoffm.",NA,"Actinostemon glabrescens"
"var.","(Müll.Arg.) Pax","tenuifolius","sp44","Actinostemon glabrescens var. tenuifolius (Müll.Arg.) Pax",NA,"Actinostemon glabrescens"
NA,NA,NA,"sp44","Actinostemon lasiocarpoides (Müll.Arg.) Baill.","(Müll.Arg.) Baill.","Actinostemon lasiocarpoides"
NA,NA,NA,"sp44","Actinostemon sprengelii Baill.","Baill.","Actinostemon sprengelii"
NA,NA,NA,"sp44","Dactylostemon angustifolius Müll.Arg.","Müll.Arg.","Dactylostemon angustifolius"
NA,NA,NA,"sp44","Dactylostemon brasiliensis Müll.Arg.","Müll.Arg.","Dactylostemon brasiliensis"
NA,NA,NA,"sp44","Dactylostemon communis Müll.Arg.","Müll.Arg.","Dactylostemon communis"
"var.","Müll.Arg.","cordatus","sp44","Dactylostemon communis var. cordatus Müll.Arg.",NA,"Dactylostemon communis"
NA,NA,NA,"sp44","Dactylostemon cuneatus Müll.Arg.","Müll.Arg.","Dactylostemon cuneatus"
"var.","Müll.Arg.","angustifolius","sp44","Dactylostemon cuneatus var. angustifolius Müll.Arg.",NA,"Dactylostemon cuneatus"
"var.","Müll.Arg.","latifolius","sp44","Dactylostemon cuneatus var. latifolius Müll.Arg.",NA,"Dactylostemon cuneatus"
NA,NA,NA,"sp44","Dactylostemon estrellensis Müll.Arg.","Müll.Arg.","Dactylostemon estrellensis"
NA,NA,NA,"sp44","Dactylostemon klotzschii Didr.","Didr.","Dactylostemon klotzschii"
"var.","Müll.Arg.","acuminatus","sp44","Dactylostemon klotzschii var. acuminatus Müll.Arg.",NA,"Dactylostemon klotzschii"
"var.","Müll.Arg.","angustifolius","sp44","Dactylostemon klotzschii var. angustifolius Müll.Arg.",NA,"Dactylostemon klotzschii"
"var.","(Müll.Arg.) Müll.Arg.","cordatus","sp44","Dactylostemon klotzschii var. cordatus (Müll.Arg.) Müll.Arg.",NA,"Dactylostemon klotzschii"
"var.","Müll.Arg.","genuinus","sp44","Dactylostemon klotzschii var. genuinus Müll.Arg.",NA,"Dactylostemon klotzschii"
"var.","(Müll.Arg.) Müll.Arg.","glabratus","sp44","Dactylostemon klotzschii var. glabratus (Müll.Arg.) Müll.Arg.",NA,"Dactylostemon klotzschii"
"var.","Müll.Arg.","grandifolius","sp44","Dactylostemon klotzschii var. grandifolius Müll.Arg.",NA,"Dactylostemon klotzschii"
"var.","Müll.Arg.","intermedius","sp44","Dactylostemon klotzschii var. intermedius Müll.Arg.",NA,"Dactylostemon klotzschii"
"var.","(Müll.Arg.) Müll.Arg.","obovatus","sp44","Dactylostemon klotzschii var. obovatus (Müll.Arg.) Müll.Arg.",NA,"Dactylostemon klotzschii"
NA,NA,NA,"sp44","Dactylostemon lagoensis Müll.Arg.","Müll.Arg.","Dactylostemon lagoensis"
NA,NA,NA,"sp44","Dactylostemon lasiocarpoides Müll.Arg.","Müll.Arg.","Dactylostemon lasiocarpoides"
NA,NA,NA,"sp44","Dactylostemon lasiocarpus Müll.Arg.","Müll.Arg.","Dactylostemon lasiocarpus"
NA,NA,NA,"sp44","Dactylostemon leptopus Müll.Arg.","Müll.Arg.","Dactylostemon leptopus"
NA,NA,NA,"sp44","Dactylostemon lundianus Didr.","Didr.","Dactylostemon lundianus"
NA,NA,NA,"sp44","Dactylostemon mandiocanus Müll.Arg.","Müll.Arg.","Dactylostemon mandiocanus"
NA,NA,NA,"sp44","Excoecaria klotzschii (Didr.) Baill.","(Didr.) Baill.","Excoecaria klotzschii"
NA,NA,NA,"sp44","Gussonia angustifolia (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia angustifolia"
NA,NA,NA,"sp44","Gussonia brasiliensis (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia brasiliensis"
NA,NA,NA,"sp44","Gussonia cuneata (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia cuneata"
NA,NA,NA,"sp44","Gussonia desertorum (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia desertorum"
NA,NA,NA,"sp44","Gussonia estrellensis (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia estrellensis"
NA,NA,NA,"sp44","Gussonia gardneri (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia gardneri"
NA,NA,NA,"sp44","Gussonia grandifolia (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia grandifolia"
NA,NA,NA,"sp44","Gussonia lagoensis (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia lagoensis"
NA,NA,NA,"sp44","Gussonia lanceolata (Saldanha ex Baill.) Kuntze","(Saldanha ex Baill.) Kuntze","Gussonia lanceolata"
NA,NA,NA,"sp44","Gussonia lasiocarpa (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia lasiocarpa"
NA,NA,NA,"sp44","Gussonia lundiana (Didr.) Kuntze","(Didr.) Kuntze","Gussonia lundiana"
NA,NA,NA,"sp44","Dactylostemon leotopus Müll.Arg.","Müll.Arg.","Dactylostemon leotopus"
NA,NA,NA,"sp46","Dactylostemon verticillatus Klotzsch","Klotzsch","Dactylostemon verticillatus"
"var.","Müll.Arg.","genuinus","sp46","Dactylostemon verticillatus var. genuinus Müll.Arg.",NA,"Dactylostemon verticillatus"
"var.","Müll.Arg.","subinermis","sp46","Dactylostemon verticillatus var. subinermis Müll.Arg.",NA,"Dactylostemon verticillatus"
"var.","Chodat & Hassl.","spinosa","sp47","Adelia membranifolia var. spinosa Chodat & Hassl.",NA,"Adelia membranifolia"
NA,NA,NA,"sp47","Adelia peduncularis (Kuntze) Pax & K.Hoffm.","(Kuntze) Pax & K.Hoffm.","Adelia peduncularis"
NA,NA,NA,"sp47","Adelia spinosa (Chodat & Hassl.) Pax & K.Hoffm.","(Chodat & Hassl.) Pax & K.Hoffm.","Adelia spinosa"
"var.","Pax & K.Hoffm.","hassleri","sp47","Adelia spinosa var. hassleri Pax & K.Hoffm.",NA,"Adelia spinosa"
"var.","(Chodat & Hassl.) Pax & K.Hoffm.","hirsuta","sp47","Adelia spinosa var. hirsuta (Chodat & Hassl.) Pax & K.Hoffm.",NA,"Adelia spinosa"
NA,NA,NA,"sp47","Ricinella membranifolia Müll.Arg.","Müll.Arg.","Ricinella membranifolia"
NA,NA,NA,"sp47","Ricinella peduncularis Kuntze","Kuntze","Ricinella peduncularis"
"var.","(Bureau & K.Schum.) R.C.Laroche","tephrinocalyx","sp48","Adenocalymma subsessilifolium var. tephrinocalyx (Bureau & K.Schum.) R.C.Laroche",NA,"Adenocalymma subsessilifolium"
NA,NA,NA,"sp48","Adenocalymma tephrinocalyx Bureau & K.Schum.","Bureau & K.Schum.","Adenocalymma tephrinocalyx"
NA,NA,NA,"sp49","Bernardia megalophylla Müll.Arg.","Müll.Arg.","Bernardia megalophylla"
NA,NA,NA,"sp51","Aegiphila brasiliensis Moldenke","Moldenke","Aegiphila brasiliensis"
NA,NA,NA,"sp51","Aegiphila hassleri Briq.","Briq.","Aegiphila hassleri"
NA,NA,NA,"sp51","Aegiphila poliantha Rojas Acosta","Rojas Acosta","Aegiphila poliantha"
NA,NA,NA,"sp51","Aegiphila triantha Schauer","Schauer","Aegiphila triantha"
NA,NA,NA,"sp52","Aegiphila coriacea Moldenke","Moldenke","Aegiphila coriacea"
NA,NA,NA,"sp52","Aegiphila oleifera Casar.","Casar.","Aegiphila oleifera"
NA,NA,NA,"sp53","Aegiphila tetragona Mart. ex Moldenke","Mart. ex Moldenke","Aegiphila tetragona"
NA,NA,NA,"sp54","Aegiphila minasensis Moldenke","Moldenke","Aegiphila minasensis"
NA,NA,NA,"sp54","Aegiphila conturbata Moldenke","Moldenke","Aegiphila conturbata"
NA,NA,NA,"sp54","Aegiphila dentata Moldenke","Moldenke","Aegiphila dentata"
NA,NA,NA,"sp54","Aegiphila intermedia Moldenke","Moldenke","Aegiphila intermedia"
NA,NA,NA,"sp54","Aegiphila medullosa Moldenke","Moldenke","Aegiphila medullosa"
NA,NA,NA,"sp54","Aegiphila parviflora Moldenke","Moldenke","Aegiphila parviflora"
NA,NA,NA,"sp54","Aegiphila salticola Moldenke","Moldenke","Aegiphila salticola"
NA,NA,NA,"sp54","Aegiphila sellowiana Cham.","Cham.","Aegiphila sellowiana"
NA,NA,NA,"sp54","Aegiphila villosa (Aubl.) J.F.Gmel.","(Aubl.) J.F.Gmel.","Aegiphila villosa"
NA,NA,NA,"sp54","Aegiphila amazonica Moldenke","Moldenke","Aegiphila amazonica"
NA,NA,NA,"sp54","Aegiphila arborea Spruce ex Moldenke","Spruce ex Moldenke","Aegiphila arborea"
NA,NA,NA,"sp54","Aegiphila arborescens (Aubl.) J.F.Gmel.","(Aubl.) J.F.Gmel.","Aegiphila arborescens"
"var.","Schauer","breviflora","sp54","Aegiphila arborescens var. breviflora Schauer",NA,"Aegiphila arborescens"
NA,NA,NA,"sp54","Aegiphila guianensis Moldenke","Moldenke","Aegiphila guianensis"
NA,NA,NA,"sp54","Aegiphila orbignyana Mart. ex Moldenke","Mart. ex Moldenke","Aegiphila orbignyana"
NA,NA,NA,"sp54","Callicarpa discolor Willd. ex Steud.","Willd. ex Steud.","Callicarpa discolor"
NA,NA,NA,"sp54","Callicarpa globiflora Ruiz & Pav.","Ruiz & Pav.","Callicarpa globiflora"
NA,NA,NA,"sp54","Callicarpa integrifolia Jacq.","Jacq.","Callicarpa integrifolia"
NA,NA,NA,"sp55","Aegiphila elata Sw.","Sw.","Aegiphila elata"
NA,NA,NA,"sp55","Aegiphila scandens Moldenke","Moldenke","Aegiphila scandens"
NA,NA,NA,"sp55","Aegiphila lutea Lam.","Lam.","Aegiphila lutea"
NA,NA,NA,"sp55","Aegiphila manabea Sw.","Sw.","Aegiphila manabea"
NA,NA,NA,"sp57","Aegiphila cestrifolia Gardner","Gardner","Aegiphila cestrifolia"
NA,NA,NA,"sp57","Aegiphila hirta Casar.","Casar.","Aegiphila hirta"
NA,NA,NA,"sp59","Aegiphila lanuginosa Gardner","Gardner","Aegiphila lanuginosa"
NA,NA,NA,"sp61","Aegiphila aequinoctialis Mart.","Mart.","Aegiphila aequinoctialis"
NA,NA,NA,"sp62","Aegiphila serrata Vell.","Vell.","Aegiphila serrata"
NA,NA,NA,"sp63","Aegiphila lanata Moldenke","Moldenke","Aegiphila lanata"
NA,NA,NA,"sp63","Aegiphila lhotzkiana Cham.","Cham.","Aegiphila lhotzkiana"
NA,NA,NA,"sp63","Aegiphila paraguariensis Briq.","Briq.","Aegiphila paraguariensis"
NA,NA,NA,"sp63","Aegiphila splendens Schauer","Schauer","Aegiphila splendens"
NA,NA,NA,"sp63","Aegiphila crenata Moldenke","Moldenke","Aegiphila crenata"
NA,NA,NA,"sp63","Aegiphila rotundifolia Sellow ex Moldenke","Sellow ex Moldenke","Aegiphila rotundifolia"
NA,NA,NA,"sp63","Aegiphila tomentosa Cham.","Cham.","Aegiphila tomentosa"
NA,NA,NA,"sp63","Aegiphila vestita Mart. ex Moldenke","Mart. ex Moldenke","Aegiphila vestita"
NA,NA,NA,"sp64","Aegiphila candelabrum Briq.","Briq.","Aegiphila candelabrum"
NA,NA,NA,"sp64","Aegiphila chrysantha Hayek","Hayek","Aegiphila chrysantha"
NA,NA,NA,"sp64","Aegiphila lanceolata Moldenke","Moldenke","Aegiphila lanceolata"
NA,NA,NA,"sp64","Aegiphila mattogrossensis Moldenke","Moldenke","Aegiphila mattogrossensis"
NA,NA,NA,"sp64","Aegiphila microcalycina Moldenke","Moldenke","Aegiphila microcalycina"
"var.","Moldenke","glabra","sp64","Aegiphila chrysantha var. glabra Moldenke",NA,"Aegiphila chrysantha"
NA,NA,NA,"sp64","Aegiphila compacta Mart. ex Moldenke","Mart. ex Moldenke","Aegiphila compacta"
NA,NA,NA,"sp64","Aegiphila cuspidata Mart. ex Schauer","Mart. ex Schauer","Aegiphila cuspidata"
"var.","Schauer","grandiflora","sp64","Aegiphila cuspidata var. grandiflora Schauer",NA,"Aegiphila cuspidata"
"var.","Schauer","parviflora","sp64","Aegiphila cuspidata var. parviflora Schauer",NA,"Aegiphila cuspidata"
"var.","Moldenke","egleri","sp64","Aegiphila vitelliniflora var. egleri Moldenke",NA,"Aegiphila vitelliniflora"
NA,NA,NA,"sp65","Mascagnia lasiandra (A.Juss.) Nied.","(A.Juss.) Nied.","Mascagnia lasiandra"
NA,NA,NA,"sp69","Leucothoe eucalyptoides (Cham. & Schltdl.) DC.","(Cham. & Schltdl.) DC.","Leucothoe eucalyptoides"
"var.","(Cham. & Schltdl.) DC.","glaberrima","sp70","Leucothoe eucalyptoides var. glaberrima (Cham. & Schltdl.) DC.",NA,"Leucothoe eucalyptoides"
NA,NA,NA,"sp71","Leucothoe minensis Glaz.","Glaz.","Leucothoe minensis"
NA,NA,NA,"sp75","Leucothoe pulchra (Cham. & Schltdl.) A.DC.","(Cham. & Schltdl.) A.DC.","Leucothoe pulchra"
NA,NA,NA,"sp77","Leucothoe uleana Sleumer","Sleumer","Leucothoe uleana"
NA,NA,NA,"sp79","Agonandra engleri Hoehne","Hoehne","Agonandra engleri"
NA,NA,NA,"sp79","Agonandra spegazzinii Molfino","Molfino","Agonandra spegazzinii"
NA,NA,NA,"sp81","Aiouea barbellata Kosterm.","Kosterm.","Aiouea barbellata"
NA,NA,NA,"sp81","Aiouea schwackeana Mez","Mez","Aiouea schwackeana"
"var.","Kosterm.","bullata","sp81","Aiouea schwackeana var. bullata Kosterm.",NA,"Aiouea schwackeana"
NA,NA,NA,"sp83","Cinnamomum glaziovii (Mez) Kosterm.","(Mez) Kosterm.","Cinnamomum glaziovii"
NA,NA,NA,"sp85","Aiouea scandens Ducke","Ducke","Aiouea scandens"
NA,NA,NA,"sp89","Cinnamomum sabanae Vattimo-Gil","Vattimo-Gil","Cinnamomum sabanae"
NA,NA,NA,"sp90","Aiphanes aculeata Willd.","Willd.","Aiphanes aculeata"
NA,NA,NA,"sp90","Aiphanes caryotifolia (Kunth) H.Wendl.","(Kunth) H.Wendl.","Aiphanes caryotifolia"
NA,NA,NA,"sp90","Aiphanes elegans (Linden & H.Wendl.) H.Wendl.","(Linden & H.Wendl.) H.Wendl.","Aiphanes elegans"
NA,NA,NA,"sp90","Aiphanes ernestii (Burret) Burret","(Burret) Burret","Aiphanes ernestii"
NA,NA,NA,"sp90","Aiphanes killipii Burret","Burret","Aiphanes killipii"
NA,NA,NA,"sp90","Aiphanes orinocensis Burret","Burret","Aiphanes orinocensis"
NA,NA,NA,"sp90","Aiphanes praemorsa (Poepp. ex Mart.) Burret","(Poepp. ex Mart.) Burret","Aiphanes praemorsa"
NA,NA,NA,"sp90","Aiphanes truncata (Brongn. ex Mart.) H.Wendl.","(Brongn. ex Mart.) H.Wendl.","Aiphanes truncata"
NA,NA,NA,"sp90","Bactris praemorsa Poepp. ex Mart.","Poepp. ex Mart.","Bactris praemorsa"
NA,NA,NA,"sp90","Caryota horrida Jacq.","Jacq.","Caryota horrida"
NA,NA,NA,"sp90","Euterpe aculeata (Willd.) Spreng.","(Willd.) Spreng.","Euterpe aculeata"
NA,NA,NA,"sp90","Marara aculeata (Willd.) H.Karst. ex H.Wendl.","(Willd.) H.Karst. ex H.Wendl.","Marara aculeata"
NA,NA,NA,"sp90","Marara bicuspidata H.Karst.","H.Karst.","Marara bicuspidata"
NA,NA,NA,"sp90","Marara caryotifolia (Kunth) H.Karst. ex H.Wendl.","(Kunth) H.Karst. ex H.Wendl.","Marara caryotifolia"
NA,NA,NA,"sp90","Martinezia aculeata (Willd.) Klotzsch","(Willd.) Klotzsch","Martinezia aculeata"
NA,NA,NA,"sp90","Martinezia aiphanes Mart.","Mart.","Martinezia aiphanes"
NA,NA,NA,"sp90","Martinezia caryotifolia Kunth","Kunth","Martinezia caryotifolia"
NA,NA,NA,"sp90","Martinezia elegans Linden & H.Wendl.","Linden & H.Wendl.","Martinezia elegans"
NA,NA,NA,"sp90","Martinezia ernestii Burret","Burret","Martinezia ernestii"
NA,NA,NA,"sp90","Martinezia killipii Burret","Burret","Martinezia killipii"
NA,NA,NA,"sp90","Martinezia truncata Brongn. ex Mart.","Brongn. ex Mart.","Martinezia truncata"
NA,NA,NA,"sp90","Martinezia ulei Dammer","Dammer","Martinezia ulei"
NA,NA,NA,"sp90","Tilmia caryotifolia (Kunth) O.F.Cook","(Kunth) O.F.Cook","Tilmia caryotifolia"
NA,NA,NA,"sp91","Abutilon claussenii Krapov.","Krapov.","Abutilon claussenii"
NA,NA,NA,"sp93","Symblomeria brasiliensis Nutt.","Nutt.","Symblomeria brasiliensis"
NA,NA,NA,"sp93","Vernonia brasiliensis NA",NA,"Vernonia brasiliensis"
NA,NA,NA,"sp93","Vernonia platycephala Gardner","Gardner","Vernonia platycephala"
NA,NA,NA,"sp95","Balizia elegans (Ducke) Barneby & J.W.Grimes","(Ducke) Barneby & J.W.Grimes","Balizia elegans"
NA,NA,NA,"sp95","Albizia elegans (Ducke) L.Rico","(Ducke) L.Rico","Albizia elegans"
NA,NA,NA,"sp96","Albizia austrobasilica Burkart","Burkart","Albizia austrobasilica"
NA,NA,NA,"sp96","Pithecolobium edwallii Hoehne","Hoehne","Pithecolobium edwallii"
NA,NA,NA,"sp97","Albizia polyantha (Spreng.) G.P.Lewis","(Spreng.) G.P.Lewis","Albizia polyantha"
NA,NA,NA,"sp98","Pithecellobium niopoides Spruce ex Benth.","Spruce ex Benth.","Pithecellobium niopoides"
NA,NA,NA,"sp99","Balizia pedicellaris (DC.) Barneby & J.W.Grimes","(DC.) Barneby & J.W.Grimes","Balizia pedicellaris"
NA,NA,NA,"sp99","Inga pedicellaris DC.","DC.","Inga pedicellaris"
NA,NA,NA,"sp99","Pithecellobium pedicellare (DC.) Benth.","(DC.) Benth.","Pithecellobium pedicellare"
NA,NA,NA,"sp100","Pithecolobium polycephalum Benth.","Benth.","Pithecolobium polycephalum"
"var.","Müll.Arg.","genuina","sp101","Alchornea castaneifolia var. genuina Müll.Arg.",NA,"Alchornea castaneifolia"
"var.","Müll.Arg.","puberula","sp101","Alchornea castaneifolia var. puberula Müll.Arg.",NA,"Alchornea castaneifolia"
"var.","(Baill.) Baill.","salicifolia","sp101","Alchornea castaneifolia var. salicifolia (Baill.) Baill.",NA,"Alchornea castaneifolia"
NA,NA,NA,"sp101","Alchornea passargei Pax & K.Hoffm.","Pax & K.Hoffm.","Alchornea passargei"
NA,NA,NA,"sp101","Hermesia castaneifolia Humb. & Bonpl. ex Willd.","Humb. & Bonpl. ex Willd.","Hermesia castaneifolia"
