"CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceLookup","CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceName","CountryOccurrence.CountryOccurrenceSubfield.formerlyBred","CountryOccurrence.CountryOccurrenceSubfield.origin","CountryOccurrence.CountryOccurrenceSubfield.presence","CountryOccurrence.CountryOccurrenceSubfield.seasonality","internal_taxon_id"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp851"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp851"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp852"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp852"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp852"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp852"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp852"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp852"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp852"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp852"
"BR",NA,NA,"Native","Extant","Resident","sp852"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp852"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp852"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp852"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp852"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp852"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp853"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp853"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp853"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp853"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp853"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp853"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp853"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp853"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp853"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp853"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp853"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp853"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp853"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp853"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp853"
"PY",NA,NA,"Native","Extant","Resident","sp853"
"AGE-MI",NA,NA,"Native","Extant","Resident","sp853"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp853"
"AI",NA,NA,"Native","Extant","Resident","sp853"
"MXS-GR",NA,NA,"Native","Extant","Resident","sp853"
"CO",NA,NA,"Native","Extant","Resident","sp853"
"CR",NA,NA,"Native","Extant","Resident","sp853"
"MXE-TA",NA,NA,"Native","Extant","Resident","sp853"
"CO",NA,NA,"Native","Extant","Resident","sp853"
"CR",NA,NA,"Native","Extant","Resident","sp853"
"MXC-MO",NA,NA,"Native","Extant","Resident","sp853"
"MX",NA,NA,"Native","Extant","Resident","sp853"
"MXC-PU",NA,NA,"Native","Extant","Resident","sp853"
"MXT-CI",NA,NA,"Native","Extant","Resident","sp853"
"MXS-JA",NA,NA,"Native","Extant","Resident","sp853"
"MXE-HI",NA,NA,"Native","Extant","Resident","sp853"
"MXT-QR",NA,NA,"Native","Extant","Resident","sp853"
"MXS-OA",NA,NA,"Native","Extant","Resident","sp853"
"CO",NA,NA,"Native","Extant","Resident","sp853"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp853"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp853"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp853"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp853"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp853"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp853"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp853"
"AGE-CN",NA,NA,"Native","Extant","Resident","sp853"
"US",NA,NA,"Native","Extant","Resident","sp853"
"CO",NA,NA,"Native","Extant","Resident","sp853"
"CO",NA,NA,"Native","Extant","Resident","sp853"
"CO",NA,NA,"Native","Extant","Resident","sp853"
"CO",NA,NA,"Native","Extant","Resident","sp853"
"CO",NA,NA,"Native","Extant","Resident","sp853"
"MXG-VC",NA,NA,"Native","Extant","Resident","sp853"
"CO",NA,NA,"Native","Extant","Resident","sp853"
"CO",NA,NA,"Native","Extant","Resident","sp853"
"CO",NA,NA,"Native","Extant","Resident","sp853"
"CO",NA,NA,"Native","Extant","Resident","sp853"
"CO",NA,NA,"Native","Extant","Resident","sp853"
"NI",NA,NA,"Native","Extant","Resident","sp853"
"GT",NA,NA,"Native","Extant","Resident","sp853"
"BZ",NA,NA,"Native","Extant","Resident","sp853"
"EC",NA,NA,"Native","Extant","Resident","sp853"
"BO",NA,NA,"Native","Extant","Resident","sp853"
"BO",NA,NA,"Native","Extant","Resident","sp853"
"EC",NA,NA,"Native","Extant","Resident","sp853"
"PE",NA,NA,"Native","Extant","Resident","sp853"
"PE",NA,NA,"Native","Extant","Resident","sp853"
"PA",NA,NA,"Native","Extant","Resident","sp853"
"CO",NA,NA,"Native","Extant","Resident","sp853"
"AGE-FO",NA,NA,"Native","Extant","Resident","sp853"
"AGW-JU",NA,NA,"Native","Extant","Resident","sp853"
"PY",NA,NA,"Native","Extant","Resident","sp853"
"BO",NA,NA,"Native","Extant","Resident","sp853"
"VE",NA,NA,"Native","Extant","Resident","sp853"
"VE",NA,NA,"Native","Extant","Resident","sp853"
"BO",NA,NA,"Native","Extant","Resident","sp853"
"BO",NA,NA,"Native","Extant","Resident","sp853"
"AW",NA,NA,"Native","Extant","Resident","sp853"
"VE",NA,NA,"Native","Extant","Resident","sp853"
"GT",NA,NA,"Native","Extant","Resident","sp853"
"PA",NA,NA,"Native","Extant","Resident","sp853"
"CW",NA,NA,"Native","Extant","Resident","sp853"
"BR",NA,NA,"Native","Extant","Resident","sp853"
"CO",NA,NA,"Native","Extant","Resident","sp853"
"BO",NA,NA,"Native","Extant","Resident","sp853"
"CR",NA,NA,"Native","Extant","Resident","sp853"
"NI",NA,NA,"Native","Extant","Resident","sp853"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp854"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp854"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp854"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp854"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp854"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp854"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp854"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp854"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp854"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp854"
"AGW-SA",NA,NA,"Native","Extant","Resident","sp854"
"AGW-JU",NA,NA,"Native","Extant","Resident","sp854"
"BO",NA,NA,"Native","Extant","Resident","sp854"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp854"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp854"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp854"
"BO",NA,NA,"Native","Extant","Resident","sp854"
"PY",NA,NA,"Native","Extant","Resident","sp854"
"BO",NA,NA,"Native","Extant","Resident","sp854"
"BO",NA,NA,"Native","Extant","Resident","sp854"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp854"
"BO",NA,NA,"Native","Extant","Resident","sp854"
"BR",NA,NA,"Native","Extant","Resident","sp854"
"CO",NA,NA,"Native","Extant","Resident","sp854"
"PY",NA,NA,"Native","Extant","Resident","sp854"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp855"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp855"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp855"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp855"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp855"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp855"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp855"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp855"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp855"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp855"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp855"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp855"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp856"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp856"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp856"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp856"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp856"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp856"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp856"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp856"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp856"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp856"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp856"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp857"
"AGW-CA",NA,NA,"Native","Extant","Resident","sp857"
"AGE-ER",NA,NA,"Native","Extant","Resident","sp857"
"AGE-CN",NA,NA,"Native","Extant","Resident","sp857"
"AGE-MI",NA,NA,"Native","Extant","Resident","sp857"
"AGE-CH",NA,NA,"Native","Extant","Resident","sp857"
"AGW-SA",NA,NA,"Native","Extant","Resident","sp857"
"AGW-JU",NA,NA,"Native","Extant","Resident","sp857"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp857"
"AGE-FO",NA,NA,"Native","Extant","Resident","sp857"
"AGW-TU",NA,NA,"Native","Extant","Resident","sp857"
"BO",NA,NA,"Native","Extant","Resident","sp857"
"CU",NA,NA,"Native","Extant","Resident","sp857"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp857"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp857"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp858"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp858"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp858"
"CR",NA,NA,"Native","Extant","Resident","sp858"
"CO",NA,NA,"Native","Extant","Resident","sp858"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp858"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp858"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp858"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp858"
"GF",NA,NA,"Native","Extant","Resident","sp858"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp858"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp858"
"CO",NA,NA,"Native","Extant","Resident","sp858"
"CO",NA,NA,"Native","Extant","Resident","sp858"
"CO",NA,NA,"Native","Extant","Resident","sp858"
"PE",NA,NA,"Native","Extant","Resident","sp858"
"PE",NA,NA,"Native","Extant","Resident","sp858"
"VE",NA,NA,"Native","Extant","Resident","sp858"
"PA",NA,NA,"Native","Extant","Resident","sp858"
"VE",NA,NA,"Native","Extant","Resident","sp858"
"SR",NA,NA,"Native","Extant","Resident","sp858"
"VE",NA,NA,"Native","Extant","Resident","sp858"
"DM",NA,NA,"Native","Extant","Resident","sp858"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp858"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp858"
"BZN-AP",NA,NA,"Native","Extant","Resident","sp858"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp859"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp859"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp859"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp859"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp859"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp859"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp859"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp859"
"VE",NA,NA,"Native","Extant","Resident","sp859"
"BR",NA,NA,"Native","Extant","Resident","sp859"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp859"
"GY",NA,NA,"Native","Extant","Resident","sp859"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp859"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp859"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp860"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp861"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp861"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp861"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp861"
"AGW-JU",NA,NA,"Native","Extant","Resident","sp861"
"AGW-SA",NA,NA,"Native","Extant","Resident","sp861"
"PY",NA,NA,"Native","Extant","Resident","sp861"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp861"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp861"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp862"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp862"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp862"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp862"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp862"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp862"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp862"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp862"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp862"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp862"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp862"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp862"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp862"
"BO",NA,NA,"Native","Extant","Resident","sp862"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp862"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp862"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp863"
"CO",NA,NA,"Native","Extant","Resident","sp863"
"CO",NA,NA,"Native","Extant","Resident","sp863"
"CO",NA,NA,"Native","Extant","Resident","sp863"
"EC",NA,NA,"Native","Extant","Resident","sp863"
"PE",NA,NA,"Native","Extant","Resident","sp863"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp863"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp863"
"CO",NA,NA,"Native","Extant","Resident","sp863"
"PE",NA,NA,"Native","Extant","Resident","sp863"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp863"
"BZN-AC",NA,NA,"Native","Extant","Resident","sp863"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp863"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp863"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp863"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp863"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp863"
"EC",NA,NA,"Native","Extant","Resident","sp863"
"CO",NA,NA,"Native","Extant","Resident","sp863"
"CO",NA,NA,"Native","Extant","Resident","sp863"
"CO",NA,NA,"Native","Extant","Resident","sp863"
"CO",NA,NA,"Native","Extant","Resident","sp863"
"BO",NA,NA,"Native","Extant","Resident","sp863"
"EC",NA,NA,"Native","Extant","Resident","sp863"
"EC",NA,NA,"Native","Extant","Resident","sp863"
"EC",NA,NA,"Native","Extant","Resident","sp863"
"EC",NA,NA,"Native","Extant","Resident","sp863"
"PE",NA,NA,"Native","Extant","Resident","sp863"
"VE",NA,NA,"Native","Extant","Resident","sp863"
"PE",NA,NA,"Native","Extant","Resident","sp863"
"CO",NA,NA,"Native","Extant","Resident","sp863"
"PE",NA,NA,"Native","Extant","Resident","sp863"
"PE",NA,NA,"Native","Extant","Resident","sp863"
"BO",NA,NA,"Native","Extant","Resident","sp863"
"PE",NA,NA,"Native","Extant","Resident","sp863"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp863"
"CO",NA,NA,"Native","Extant","Resident","sp863"
"PE",NA,NA,"Native","Extant","Resident","sp863"
"BZN-AP",NA,NA,"Native","Extant","Resident","sp863"
"VE",NA,NA,"Native","Extant","Resident","sp863"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp863"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp864"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp864"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp864"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp864"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp865"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp865"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp865"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp865"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp865"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp865"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp865"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp865"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp865"
"BR",NA,NA,"Native","Extant","Resident","sp865"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp865"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp865"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp866"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp866"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp866"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp866"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp866"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp866"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp866"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp866"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp866"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp866"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp866"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp866"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp867"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp867"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp867"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp867"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp867"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp867"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp867"
"BZN-AP",NA,NA,"Native","Extant","Resident","sp867"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp867"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp867"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp867"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp867"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp867"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp867"
"BZN-AC",NA,NA,"Native","Extant","Resident","sp867"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp867"
"GY",NA,NA,"Native","Extant","Resident","sp867"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp867"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp867"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp867"
"EC",NA,NA,"Native","Extant","Resident","sp867"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp867"
"CO",NA,NA,"Native","Extant","Resident","sp867"
"CO",NA,NA,"Native","Extant","Resident","sp867"
"GF",NA,NA,"Native","Extant","Resident","sp867"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp868"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp868"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp868"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp868"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp868"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp868"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp868"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp868"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp868"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp868"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp868"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp868"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp868"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp868"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp868"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp868"
"SR",NA,NA,"Native","Extant","Resident","sp868"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp869"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp869"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp869"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp869"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp869"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp869"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp869"
"CO",NA,NA,"Native","Extant","Resident","sp869"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp869"
"VE",NA,NA,"Native","Extant","Resident","sp869"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp869"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp869"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp869"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp869"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp869"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp869"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp869"
"BZN-AC",NA,NA,"Native","Extant","Resident","sp869"
"PE",NA,NA,"Native","Extant","Resident","sp869"
"PE",NA,NA,"Native","Extant","Resident","sp869"
"PE",NA,NA,"Native","Extant","Resident","sp869"
"PE",NA,NA,"Native","Extant","Resident","sp869"
"VE",NA,NA,"Native","Extant","Resident","sp869"
"GF",NA,NA,"Native","Extant","Resident","sp869"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp869"
"BO",NA,NA,"Native","Extant","Resident","sp869"
"GY",NA,NA,"Native","Extant","Resident","sp869"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp869"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp870"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp870"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp870"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp870"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp870"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp870"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp870"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp870"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp870"
"PE",NA,NA,"Native","Extant","Resident","sp870"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp870"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp870"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp870"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp870"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp870"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp870"
"CO",NA,NA,"Native","Extant","Resident","sp870"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp870"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp870"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp870"
"BZN-AP",NA,NA,"Native","Extant","Resident","sp870"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp870"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp870"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp870"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp870"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp870"
"CO",NA,NA,"Native","Extant","Resident","sp870"
"CO",NA,NA,"Native","Extant","Resident","sp870"
"EC",NA,NA,"Native","Extant","Resident","sp870"
"CO",NA,NA,"Native","Extant","Resident","sp870"
"CO",NA,NA,"Native","Extant","Resident","sp870"
"CO",NA,NA,"Native","Extant","Resident","sp870"
"PE",NA,NA,"Native","Extant","Resident","sp870"
"BO",NA,NA,"Native","Extant","Resident","sp870"
"EC",NA,NA,"Native","Extant","Resident","sp870"
"EC",NA,NA,"Native","Extant","Resident","sp870"
"EC",NA,NA,"Native","Extant","Resident","sp870"
"CO",NA,NA,"Native","Extant","Resident","sp870"
"PE",NA,NA,"Native","Extant","Resident","sp870"
"EC",NA,NA,"Native","Extant","Resident","sp870"
"EC",NA,NA,"Native","Extant","Resident","sp870"
"BO",NA,NA,"Native","Extant","Resident","sp870"
"PE",NA,NA,"Native","Extant","Resident","sp870"
"EC",NA,NA,"Native","Extant","Resident","sp870"
"EC",NA,NA,"Native","Extant","Resident","sp870"
"VE",NA,NA,"Native","Extant","Resident","sp870"
"BO",NA,NA,"Native","Extant","Resident","sp870"
"VE",NA,NA,"Native","Extant","Resident","sp870"
"EC",NA,NA,"Native","Extant","Resident","sp870"
"EC",NA,NA,"Native","Extant","Resident","sp870"
"PE",NA,NA,"Native","Extant","Resident","sp870"
"PE",NA,NA,"Native","Extant","Resident","sp870"
"CO",NA,NA,"Native","Extant","Resident","sp870"
"BR",NA,NA,"Native","Extant","Resident","sp870"
"BZN-AC",NA,NA,"Native","Extant","Resident","sp870"
